Date,2014/5/23 16:53
Script,FracBack_OSX
Version,EDC042514
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
23-May-2014 16:54:20,2,1,1,2,H,FALSE,2@,1,0.73023,0.48334,1.4921,59291.8433,59300.8679,59303.8678,59304.3512
23-May-2014 16:54:21,2,1,2,2,L,FALSE,2@,1,0.50228,0.48333,1.4921,59291.8433,59300.8679,59305.8679,59306.3512
23-May-2014 16:54:23,2,1,3,2,P,FALSE,2@,1,0.51029,0.48333,1.4921,59291.8433,59300.8679,59307.8679,59308.3512
23-May-2014 16:54:25,2,1,4,2,D,FALSE,2@,1,0.48522,0.48332,1.4921,59291.8433,59300.8679,59309.8679,59310.3512
23-May-2014 16:54:27,2,1,5,2,P,TRUE,1!,1,0.39919,0.48333,1.4921,59291.8433,59300.8679,59311.8679,59312.3512
23-May-2014 16:54:29,2,1,6,2,D,TRUE,2@,0,0.24028,0.48332,1.4921,59291.8433,59300.8679,59313.8679,59314.3512
23-May-2014 16:54:31,2,1,7,2,K,FALSE,2@,1,0.35122,0.48333,1.4921,59291.8433,59300.8679,59315.8679,59316.3512
23-May-2014 16:54:33,2,1,8,2,S,FALSE,2@,1,0.50822,0.48333,1.4921,59291.8433,59300.8679,59317.8678,59318.3512
23-May-2014 16:54:35,2,1,9,2,K,TRUE,2@,0,0.55623,0.48334,1.4921,59291.8433,59300.8679,59319.8679,59320.3512
23-May-2014 16:54:37,2,1,10,2,Q,FALSE,2@,1,0.50918,0.48332,1.4921,59291.8433,59300.8679,59321.8679,59322.3512
23-May-2014 16:54:39,2,1,11,2,F,FALSE,2@,1,0.49619,0.48333,1.4921,59291.8433,59300.8679,59323.8679,59324.3512
23-May-2014 16:54:41,2,1,12,2,Q,TRUE,1!,1,0.44329,0.48334,1.4921,59291.8433,59300.8679,59325.8679,59326.3512
23-May-2014 16:54:43,2,1,13,2,F,TRUE,2@,0,0.3313,0.48334,1.4921,59291.8433,59300.8679,59327.8679,59328.3512
23-May-2014 16:54:45,2,1,14,2,S,FALSE,2@,1,0.24319,0.48333,1.4921,59291.8433,59300.8679,59329.8679,59330.3512
23-May-2014 16:54:47,2,1,15,2,W,FALSE,2@,1,0.4562,0.48333,1.4921,59291.8433,59300.8679,59331.8679,59332.3512
23-May-2014 16:54:53,2,2,1,1,T,FALSE,2@,1,0.6462,0.48333,1.4921,59291.8433,59333.8678,59336.8679,59337.3512
23-May-2014 16:54:54,2,2,2,1,T,TRUE,1!,1,0.48923,0.48334,1.4921,59291.8433,59333.8678,59338.8679,59339.3512
23-May-2014 16:54:56,2,2,3,1,H,FALSE,2@,1,0.3582,0.48333,1.4921,59291.8433,59333.8678,59340.8679,59341.3512
23-May-2014 16:54:58,2,2,4,1,C,FALSE,2@,1,0.37027,0.48334,1.4921,59291.8433,59333.8678,59342.8679,59343.3512
23-May-2014 16:55:00,2,2,5,1,M,FALSE,2@,1,0.3923,0.48333,1.4921,59291.8433,59333.8678,59344.8678,59345.3512
23-May-2014 16:55:02,2,2,6,1,M,TRUE,1!,1,0.44218,0.48333,1.4921,59291.8433,59333.8678,59346.8679,59347.3512
23-May-2014 16:55:04,2,2,7,1,N,FALSE,2@,1,0.41529,0.48335,1.4921,59291.8433,59333.8678,59348.8679,59349.3512
23-May-2014 16:55:06,2,2,8,1,Z,FALSE,2@,1,0.42229,0.48333,1.4921,59291.8433,59333.8678,59350.8679,59351.3512
23-May-2014 16:55:08,2,2,9,1,Z,TRUE,1!,1,0.42122,0.48333,1.4921,59291.8433,59333.8678,59352.8679,59353.3512
23-May-2014 16:55:10,2,2,10,1,R,FALSE,2@,1,0.3512,0.48334,1.4921,59291.8433,59333.8678,59354.8679,59355.3512
23-May-2014 16:55:12,2,2,11,1,R,TRUE,1!,1,0.40624,0.48334,1.4921,59291.8433,59333.8678,59356.8679,59357.3512
23-May-2014 16:55:14,2,2,12,1,W,FALSE,2@,1,0.38727,0.48333,1.4921,59291.8433,59333.8678,59358.8679,59359.3512
23-May-2014 16:55:16,2,2,13,1,V,FALSE,2@,1,0.42928,0.48332,1.4921,59291.8433,59333.8678,59360.8679,59361.3512
23-May-2014 16:55:18,2,2,14,1,S,FALSE,2@,1,0.41129,0.48334,1.4921,59291.8433,59333.8678,59362.8679,59363.3512
23-May-2014 16:55:20,2,2,15,1,S,TRUE,2@,0,0.51019,0.48333,1.4921,59291.8433,59333.8678,59364.8679,59365.3512
23-May-2014 16:55:26,2,3,1,0,G,FALSE,2@,1,0.6722,0.48333,1.4921,59291.8433,59366.8679,59369.8679,59370.3512
23-May-2014 16:55:27,2,3,2,0,X,TRUE,1!,1,0.48829,0.48333,1.4921,59291.8433,59366.8679,59371.8679,59372.3512
23-May-2014 16:55:29,2,3,3,0,C,FALSE,2@,1,0.26128,0.48333,1.4921,59291.8433,59366.8679,59373.8679,59374.3512
23-May-2014 16:55:31,2,3,4,0,X,TRUE,1!,1,0.49228,0.48332,1.4921,59291.8433,59366.8679,59375.8679,59376.3512
23-May-2014 16:55:33,2,3,5,0,R,FALSE,2@,1,0.4082,0.48334,1.4921,59291.8433,59366.8679,59377.8678,59378.3512
23-May-2014 16:55:35,2,3,6,0,L,FALSE,2@,1,0.40318,0.48333,1.4921,59291.8433,59366.8679,59379.8679,59380.3512
23-May-2014 16:55:37,2,3,7,0,G,FALSE,2@,1,0.46018,0.48335,1.4921,59291.8433,59366.8679,59381.8678,59382.3512
23-May-2014 16:55:39,2,3,8,0,W,FALSE,2@,1,0.48729,0.48333,1.4921,59291.8433,59366.8679,59383.8679,59384.3512
23-May-2014 16:55:41,2,3,9,0,X,TRUE,1!,1,0.51119,0.48334,1.4921,59291.8433,59366.8679,59385.8679,59386.3512
23-May-2014 16:55:43,2,3,10,0,V,FALSE,2@,1,0.38418,0.48333,1.4921,59291.8433,59366.8679,59387.8679,59388.3512
23-May-2014 16:55:45,2,3,11,0,X,TRUE,1!,1,0.46019,0.48333,1.4921,59291.8433,59366.8679,59389.8679,59390.3512
23-May-2014 16:55:47,2,3,12,0,S,FALSE,2@,1,0.32619,0.48334,1.4921,59291.8433,59366.8679,59391.8678,59392.3512
23-May-2014 16:55:49,2,3,13,0,P,FALSE,2@,1,0.35418,0.48334,1.4921,59291.8433,59366.8679,59393.8679,59394.3512
23-May-2014 16:55:51,2,3,14,0,X,TRUE,1!,1,0.4122,0.48334,1.4921,59291.8433,59366.8679,59395.8678,59396.3512
23-May-2014 16:55:53,2,3,15,0,D,FALSE,2@,1,0.29323,0.48332,1.4921,59291.8433,59366.8679,59397.8679,59398.3512
23-May-2014 16:55:58,2,4,0,3,REST,0,,0,0,0,0,59291.8433,59399.8679,59402.8679,0
23-May-2014 16:56:32,2,5,1,1,K,FALSE,2@,1,0.76328,0.48333,1.4921,59291.8433,59432.8679,59435.8679,59436.3512
23-May-2014 16:56:33,2,5,2,1,W,FALSE,2@,1,0.49623,0.48333,1.4921,59291.8433,59432.8679,59437.8679,59438.3512
23-May-2014 16:56:36,2,5,3,1,W,TRUE,1!,1,0.93125,0.48333,1.4921,59291.8433,59432.8679,59439.8679,59440.3512
23-May-2014 16:56:37,2,5,4,1,R,FALSE,2@,1,0.29829,0.48334,1.4921,59291.8433,59432.8679,59441.8679,59442.3512
23-May-2014 16:56:39,2,5,5,1,M,FALSE,2@,1,0.44428,0.48333,1.4921,59291.8433,59432.8679,59443.8679,59444.3512
23-May-2014 16:56:41,2,5,6,1,M,TRUE,1!,1,0.41322,0.48333,1.4921,59291.8433,59432.8679,59445.8679,59446.3512
23-May-2014 16:56:43,2,5,7,1,D,FALSE,2@,1,0.1973,0.48333,1.4921,59291.8433,59432.8679,59447.8679,59448.3512
23-May-2014 16:56:45,2,5,8,1,P,FALSE,2@,1,0.36518,0.48333,1.4921,59291.8433,59432.8679,59449.8679,59450.3512
23-May-2014 16:56:47,2,5,9,1,P,TRUE,1!,1,0.39328,0.48334,1.4921,59291.8433,59432.8679,59451.8679,59452.3512
23-May-2014 16:56:49,2,5,10,1,C,FALSE,2@,1,0.24927,0.48333,1.4921,59291.8433,59432.8679,59453.8679,59454.3512
23-May-2014 16:56:51,2,5,11,1,C,TRUE,1!,1,0.4612,0.48333,1.4921,59291.8433,59432.8679,59455.8679,59456.3512
23-May-2014 16:56:53,2,5,12,1,J,FALSE,2@,1,0.22023,0.48334,1.4921,59291.8433,59432.8679,59457.8678,59458.3512
23-May-2014 16:56:55,2,5,13,1,J,TRUE,1!,1,0.41219,0.48332,1.4921,59291.8433,59432.8679,59459.8679,59460.3512
23-May-2014 16:56:57,2,5,14,1,G,FALSE,2@,1,0.28622,0.48333,1.4921,59291.8433,59432.8679,59461.8679,59462.3512
23-May-2014 16:56:59,2,5,15,1,S,FALSE,2@,1,0.51929,0.48333,1.4921,59291.8433,59432.8679,59463.8679,59464.3512
