Date,2014/5/2 12:53
Script,FracBack_OSX
Version,EDC042514
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
02-May-2014 12:54:12,1,1,1,2,H,FALSE,2@,1,0.34874,0.46667,1.5034,24233.3699,24242.3999,24245.3999,24245.8665
02-May-2014 12:54:14,1,1,2,2,L,FALSE,2@,1,0.39874,0.46667,1.5034,24233.3699,24242.3999,24247.3998,24247.8665
02-May-2014 12:54:16,1,1,3,2,P,FALSE,2@,1,0.45274,0.46667,1.5034,24233.3699,24242.3999,24249.3999,24249.8665
02-May-2014 12:54:18,1,1,4,2,D,FALSE,2@,1,0.58076,0.46667,1.5034,24233.3699,24242.3999,24251.3999,24251.8665
02-May-2014 12:54:20,1,1,5,2,P,TRUE,1!,1,0.65179,0.46668,1.5034,24233.3699,24242.3999,24253.3999,24253.8665
02-May-2014 12:54:22,1,1,6,2,D,TRUE,1!,1,0.49077,0.46666,1.5034,24233.3699,24242.3999,24255.3999,24255.8665
02-May-2014 12:54:24,1,1,7,2,K,FALSE,2@,1,0.43375,0.46667,1.5034,24233.3699,24242.3999,24257.3998,24257.8665
02-May-2014 12:54:26,1,1,8,2,S,FALSE,2@,1,0.40373,0.46665,1.5034,24233.3699,24242.3999,24259.3999,24259.8665
02-May-2014 12:54:28,1,1,9,2,K,TRUE,1!,1,0.39285,0.46667,1.5034,24233.3699,24242.3999,24261.3998,24261.8665
02-May-2014 12:54:30,1,1,10,2,Q,FALSE,2@,1,0.44477,0.46667,1.5034,24233.3699,24242.3999,24263.3998,24263.8665
02-May-2014 12:54:32,1,1,11,2,F,FALSE,2@,1,0.43774,0.46665,1.5034,24233.3699,24242.3999,24265.3999,24265.8665
02-May-2014 12:54:34,1,1,12,2,Q,TRUE,1!,1,0.59084,0.46666,1.5034,24233.3699,24242.3999,24267.3999,24267.8665
02-May-2014 12:54:36,1,1,13,2,F,TRUE,1!,1,0.54476,0.46666,1.5034,24233.3699,24242.3999,24269.3999,24269.8665
02-May-2014 12:54:38,1,1,14,2,S,FALSE,2@,1,0.49184,0.46667,1.5034,24233.3699,24242.3999,24271.3999,24271.8665
02-May-2014 12:54:40,1,1,15,2,W,FALSE,2@,1,0.60284,0.46667,1.5034,24233.3699,24242.3999,24273.3999,24273.8665
02-May-2014 12:54:45,1,2,1,1,T,FALSE,2@,1,0.66385,0.46667,1.5034,24233.3699,24275.3999,24278.3998,24278.8665
02-May-2014 12:54:47,1,2,2,1,T,TRUE,1!,1,0.58473,0.46666,1.5034,24233.3699,24275.3999,24280.3999,24280.8665
02-May-2014 12:54:49,1,2,3,1,H,FALSE,2@,1,0.33074,0.46666,1.5034,24233.3699,24275.3999,24282.3999,24282.8665
02-May-2014 12:54:51,1,2,4,1,C,FALSE,2@,1,0.4158,0.46668,1.5034,24233.3699,24275.3999,24284.3999,24284.8665
02-May-2014 12:54:53,1,2,5,1,M,FALSE,2@,1,0.42575,0.48334,1.4867,24233.3699,24275.3999,24286.3999,24286.8832
