Date,2014/5/27 17:15
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
27-May-2014 17:16:31,3,1,1,1,W,FALSE,2@,1,0.30264,0.48334,1.4934,85024.0807,85033.1039,85036.1039,85036.5872
27-May-2014 17:16:33,3,1,2,1,T,FALSE,2@,1,0.39958,0.48333,1.4934,85024.0807,85033.1039,85038.1039,85038.5872
27-May-2014 17:16:35,3,1,3,1,R,FALSE,2@,1,0.38755,0.48333,1.4934,85024.0807,85033.1039,85040.1039,85040.5872
27-May-2014 17:16:37,3,1,4,1,R,TRUE,1!,1,0.35964,0.48333,1.4934,85024.0807,85033.1039,85042.1039,85042.5872
27-May-2014 17:16:39,3,1,5,1,C,FALSE,2@,1,0.33463,0.48333,1.4934,85024.0807,85033.1039,85044.1039,85044.5872
27-May-2014 17:16:41,3,1,6,1,R,FALSE,1!,0,0.33864,0.48333,1.4934,85024.0807,85033.1039,85046.1039,85046.5872
27-May-2014 17:16:43,3,1,7,1,D,FALSE,2@,1,0.35667,0.48333,1.4934,85024.0807,85033.1039,85048.1039,85048.5872
27-May-2014 17:16:45,3,1,8,1,D,TRUE,1!,1,0.35358,0.48332,1.4934,85024.0807,85033.1039,85050.1039,85050.5872
27-May-2014 17:16:47,3,1,9,1,F,FALSE,2@,1,0.31954,0.48333,1.4934,85024.0807,85033.1039,85052.1039,85052.5872
27-May-2014 17:16:49,3,1,10,1,F,TRUE,1!,1,0.29464,0.48333,1.4934,85024.0807,85033.1039,85054.1039,85054.5872
27-May-2014 17:16:51,3,1,11,1,Q,FALSE,2@,1,0.33763,0.48333,1.4934,85024.0807,85033.1039,85056.1039,85056.5872
27-May-2014 17:16:53,3,1,12,1,Q,TRUE,1!,1,0.50164,0.48333,1.4934,85024.0807,85033.1039,85058.1039,85058.5872
27-May-2014 17:16:55,3,1,13,1,P,FALSE,2@,1,0.32265,0.48334,1.4934,85024.0807,85033.1039,85060.1039,85060.5872
27-May-2014 17:16:57,3,1,14,1,P,TRUE,1!,1,0.29862,0.48333,1.4934,85024.0807,85033.1039,85062.1039,85062.5872
27-May-2014 17:16:59,3,1,15,1,S,FALSE,2@,1,0.36557,0.48334,1.4934,85024.0807,85033.1039,85064.1039,85064.5872
27-May-2014 17:17:04,3,2,1,2,T,FALSE,2@,1,0.55958,0.48334,1.4934,85024.0807,85066.1039,85069.1039,85069.5872
27-May-2014 17:17:06,3,2,2,2,R,FALSE,2@,1,0.27862,0.48333,1.4934,85024.0807,85066.1039,85071.1039,85071.5872
27-May-2014 17:17:08,3,2,3,2,T,TRUE,1!,1,0.27657,0.48332,1.4934,85024.0807,85066.1039,85073.1039,85073.5872
27-May-2014 17:17:10,3,2,4,2,D,FALSE,2@,1,0.40561,0.48334,1.4934,85024.0807,85066.1039,85075.1039,85075.5872
27-May-2014 17:17:12,3,2,5,2,J,FALSE,2@,1,0.36355,0.48333,1.4934,85024.0807,85066.1039,85077.1039,85077.5872
27-May-2014 17:17:14,3,2,6,2,V,FALSE,2@,1,0.35764,0.48334,1.4934,85024.0807,85066.1039,85079.1039,85079.5872
27-May-2014 17:17:16,3,2,7,2,J,TRUE,1!,1,0.42164,0.48334,1.4934,85024.0807,85066.1039,85081.1039,85081.5872
27-May-2014 17:17:18,3,2,8,2,V,TRUE,2@,0,0.42054,0.48334,1.4934,85024.0807,85066.1039,85083.1039,85083.5872
27-May-2014 17:17:20,3,2,9,2,L,FALSE,2@,1,0.46863,0.48333,1.4934,85024.0807,85066.1039,85085.1039,85085.5872
27-May-2014 17:17:22,3,2,10,2,P,FALSE,1!,0,0.36153,0.48333,1.4934,85024.0807,85066.1039,85087.1039,85087.5872
27-May-2014 17:17:24,3,2,11,2,G,FALSE,2@,1,0.37555,0.48333,1.4934,85024.0807,85066.1039,85089.1039,85089.5872
27-May-2014 17:17:26,3,2,12,2,P,TRUE,1!,1,0.31064,0.48334,1.4934,85024.0807,85066.1039,85091.1039,85091.5872
27-May-2014 17:17:28,3,2,13,2,D,FALSE,2@,1,0.36264,0.48333,1.4934,85024.0807,85066.1039,85093.1039,85093.5872
27-May-2014 17:17:30,3,2,14,2,Q,FALSE,2@,1,0.50057,0.48333,1.4934,85024.0807,85066.1039,85095.1039,85095.5872
27-May-2014 17:17:32,3,2,15,2,D,TRUE,1!,1,0.37462,0.48334,1.4934,85024.0807,85066.1039,85097.1039,85097.5872
27-May-2014 17:17:37,3,3,1,0,X,TRUE,2@,0,0.44759,0.48333,1.4934,85024.0807,85099.1039,85102.1039,85102.5872
27-May-2014 17:17:39,3,3,2,0,L,FALSE,2@,1,0.29264,0.48334,1.4934,85024.0807,85099.1039,85104.1039,85104.5872
27-May-2014 17:17:41,3,3,3,0,D,FALSE,1!,0,0.49852,0.48332,1.4934,85024.0807,85099.1039,85106.1039,85106.5872
27-May-2014 17:17:43,3,3,4,0,K,FALSE,2@,1,0.39264,0.48333,1.4934,85024.0807,85099.1039,85108.1039,85108.5872
27-May-2014 17:17:45,3,3,5,0,W,FALSE,2@,1,0.38153,0.48333,1.4934,85024.0807,85099.1039,85110.1039,85110.5872
27-May-2014 17:17:47,3,3,6,0,X,TRUE,1!,1,0.43064,0.48334,1.4934,85024.0807,85099.1039,85112.1039,85112.5872
27-May-2014 17:17:49,3,3,7,0,W,FALSE,2@,1,0.40563,0.48333,1.4934,85024.0807,85099.1039,85114.1039,85114.5872
27-May-2014 17:17:51,3,3,8,0,V,FALSE,2@,1,0.42863,0.48333,1.4934,85024.0807,85099.1039,85116.1039,85116.5872
27-May-2014 17:17:53,3,3,9,0,X,TRUE,1!,1,0.61862,0.48333,1.4934,85024.0807,85099.1039,85118.1039,85118.5872
27-May-2014 17:17:55,3,3,10,0,W,FALSE,2@,1,0.26953,0.48334,1.4934,85024.0807,85099.1039,85120.1039,85120.5872
27-May-2014 17:17:57,3,3,11,0,X,TRUE,1!,1,0.45264,0.48333,1.4934,85024.0807,85099.1039,85122.1039,85122.5872
27-May-2014 17:17:59,3,3,12,0,P,FALSE,2@,1,0.34064,0.48333,1.4934,85024.0807,85099.1039,85124.1039,85124.5872
27-May-2014 17:18:01,3,3,13,0,K,FALSE,2@,1,0.29863,0.48332,1.4934,85024.0807,85099.1039,85126.1039,85126.5872
27-May-2014 17:18:03,3,3,14,0,X,TRUE,1!,1,0.43264,0.48333,1.4934,85024.0807,85099.1039,85128.1039,85128.5872
27-May-2014 17:18:05,3,3,15,0,H,FALSE,2@,1,0.28057,0.48333,1.4934,85024.0807,85099.1039,85130.1039,85130.5872
27-May-2014 17:18:10,3,4,0,3,REST,0,,0,0,0,0,85024.0807,85132.1039,85135.1039,0
27-May-2014 17:18:43,3,5,1,2,K,FALSE,2@,1,0.33264,0.48333,1.4934,85024.0807,85165.1039,85168.1039,85168.5872
27-May-2014 17:18:45,3,5,2,2,N,FALSE,2@,1,0.26159,0.48334,1.4934,85024.0807,85165.1039,85170.1039,85170.5872
27-May-2014 17:18:47,3,5,3,2,K,TRUE,1!,1,0.33355,0.48333,1.4934,85024.0807,85165.1039,85172.1039,85172.5872
27-May-2014 17:18:49,3,5,4,2,N,TRUE,1!,1,0.44064,0.48333,1.4934,85024.0807,85165.1039,85174.1039,85174.5872
27-May-2014 17:18:51,3,5,5,2,C,FALSE,2@,1,0.46354,0.48334,1.4934,85024.0807,85165.1039,85176.1039,85176.5872
27-May-2014 17:18:53,3,5,6,2,Z,FALSE,2@,1,0.31957,0.48333,1.4934,85024.0807,85165.1039,85178.1039,85178.5872
27-May-2014 17:18:55,3,5,7,2,C,TRUE,1!,1,0.32463,0.48332,1.4934,85024.0807,85165.1039,85180.1039,85180.5872
27-May-2014 17:18:57,3,5,8,2,B,FALSE,2@,1,0.36561,0.48332,1.4934,85024.0807,85165.1039,85182.1039,85182.5872
