Date,2014/6/28 13:5
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
28-Jun-2014 13:07:04,3,1,1,1,W,FALSE,2@,1,0.493,0.48333,1.4968,58396.2883,58405.3081,58408.3081,58408.7915
28-Jun-2014 13:07:06,3,1,2,1,T,FALSE,2@,1,0.40897,0.48333,1.4968,58396.2883,58405.3081,58410.3082,58410.7915
28-Jun-2014 13:07:08,3,1,3,1,R,FALSE,2@,1,0.49208,0.48335,1.4968,58396.2883,58405.3081,58412.3081,58412.7915
28-Jun-2014 13:07:10,3,1,4,1,R,TRUE,1!,1,0.47106,0.48333,1.4968,58396.2883,58405.3081,58414.3082,58414.7915
28-Jun-2014 13:07:12,3,1,5,1,C,FALSE,2@,1,0.48202,0.48334,1.4968,58396.2883,58405.3081,58416.3081,58416.7915
28-Jun-2014 13:07:14,3,1,6,1,R,FALSE,1!,0,0.44002,0.48333,1.4968,58396.2883,58405.3081,58418.3081,58418.7915
28-Jun-2014 13:07:16,3,1,7,1,D,FALSE,2@,1,0.40599,0.48333,1.4968,58396.2883,58405.3081,58420.3081,58420.7915
28-Jun-2014 13:07:18,3,1,8,1,D,TRUE,1!,1,0.62698,0.48333,1.4968,58396.2883,58405.3081,58422.3081,58422.7915
28-Jun-2014 13:07:20,3,1,9,1,F,FALSE,2@,1,0.48001,0.48334,1.4968,58396.2883,58405.3081,58424.3081,58424.7915
28-Jun-2014 13:07:22,3,1,10,1,F,TRUE,1!,1,0.47297,0.48332,1.4968,58396.2883,58405.3081,58426.3082,58426.7915
28-Jun-2014 13:07:24,3,1,11,1,Q,FALSE,2@,1,0.49607,0.48334,1.4968,58396.2883,58405.3081,58428.3082,58428.7915
28-Jun-2014 13:07:26,3,1,12,1,Q,TRUE,1!,1,0.46707,0.48333,1.4968,58396.2883,58405.3081,58430.3082,58430.7915
28-Jun-2014 13:07:28,3,1,13,1,P,FALSE,2@,1,0.47496,0.48332,1.4968,58396.2883,58405.3081,58432.3082,58432.7915
28-Jun-2014 13:07:30,3,1,14,1,P,TRUE,1!,1,0.54899,0.48333,1.4968,58396.2883,58405.3081,58434.3081,58434.7915
28-Jun-2014 13:07:32,3,1,15,1,S,FALSE,2@,1,0.46298,0.48334,1.4968,58396.2883,58405.3081,58436.3082,58436.7915
28-Jun-2014 13:07:38,3,2,1,2,T,FALSE,2@,1,0.74808,0.48334,1.4968,58396.2883,58438.3082,58441.3081,58441.7915
28-Jun-2014 13:07:39,3,2,2,2,R,FALSE,2@,1,0.45501,0.48333,1.4968,58396.2883,58438.3082,58443.3082,58443.7915
28-Jun-2014 13:07:41,3,2,3,2,T,TRUE,1!,1,0.51306,0.48333,1.4968,58396.2883,58438.3082,58445.3081,58445.7915
