Date,2014/6/3 17:27
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
03-Jun-2014 17:28:12,1,1,1,0,V,FALSE,2@,1,0.40761,0.48334,1.4974,114602.8153,114611.8346,114614.8346,114615.3179
03-Jun-2014 17:28:14,1,1,2,0,X,TRUE,1!,1,0.61553,0.48332,1.4974,114602.8153,114611.8346,114616.8346,114617.3179
03-Jun-2014 17:28:16,1,1,3,0,N,FALSE,2@,1,0.25552,0.48333,1.4974,114602.8153,114611.8346,114618.8346,114619.3179
03-Jun-2014 17:28:18,1,1,4,0,F,FALSE,2@,1,0.2845,0.48333,1.4974,114602.8153,114611.8346,114620.8346,114621.3179
03-Jun-2014 17:28:20,1,1,5,0,T,FALSE,2@,1,0.39251,0.48333,1.4974,114602.8153,114611.8346,114622.8346,114623.3179
03-Jun-2014 17:28:22,1,1,6,0,X,TRUE,2@,0,0.34252,0.48334,1.4974,114602.8153,114611.8346,114624.8346,114625.3179
03-Jun-2014 17:28:24,1,1,7,0,B,FALSE,2@,1,0.57351,0.48333,1.4974,114602.8153,114611.8346,114626.8346,114627.3179
03-Jun-2014 17:28:26,1,1,8,0,X,TRUE,1!,1,0.4455,0.48334,1.4974,114602.8153,114611.8346,114628.8346,114629.3179
03-Jun-2014 17:28:28,1,1,9,0,N,FALSE,2@,1,0.34957,0.48334,1.4974,114602.8153,114611.8346,114630.8346,114631.3179
03-Jun-2014 17:28:30,1,1,10,0,V,FALSE,2@,1,0.49153,0.48333,1.4974,114602.8153,114611.8346,114632.8346,114633.3179
03-Jun-2014 17:28:32,1,1,11,0,B,FALSE,1!,0,0.37451,0.48333,1.4974,114602.8153,114611.8346,114634.8346,114635.3179
03-Jun-2014 17:28:34,1,1,12,0,C,FALSE,2@,1,0.40862,0.48333,1.4974,114602.8153,114611.8346,114636.8346,114637.3179
03-Jun-2014 17:28:36,1,1,13,0,X,TRUE,2@,0,0.3475,0.48332,1.4974,114602.8153,114611.8346,114638.8346,114639.3179
03-Jun-2014 17:28:38,1,1,14,0,R,FALSE,2@,1,0.5215,0.48334,1.4974,114602.8153,114611.8346,114640.8346,114641.3179
03-Jun-2014 17:28:40,1,1,15,0,X,TRUE,1!,1,0.45256,0.48333,1.4974,114602.8153,114611.8346,114642.8346,114643.3179
03-Jun-2014 17:28:45,1,2,1,1,S,FALSE,2@,1,0.6256,0.48333,1.4974,114602.8153,114644.8346,114647.8346,114648.3179
03-Jun-2014 17:28:47,1,2,2,1,G,FALSE,2@,1,0.28554,0.48333,1.4974,114602.8153,114644.8346,114649.8346,114650.3179
03-Jun-2014 17:28:49,1,2,3,1,G,TRUE,1!,1,0.29661,0.48332,1.4974,114602.8153,114644.8346,114651.8346,114652.3179
03-Jun-2014 17:28:51,1,2,4,1,L,FALSE,2@,1,0.30352,0.48333,1.4974,114602.8153,114644.8346,114653.8346,114654.3179
03-Jun-2014 17:28:55,1,2,5,1,Q,FALSE,,-1,0,0.48334,1.4974,114602.8153,114644.8346,114655.8346,114656.3179
03-Jun-2014 17:28:55,1,2,6,1,Q,TRUE,2@,0,0.22352,0.48333,1.4974,114602.8153,114644.8346,114657.8346,114658.3179
03-Jun-2014 17:28:57,1,2,7,1,B,FALSE,1!,0,0.30449,0.48333,1.4974,114602.8153,114644.8346,114659.8346,114660.3179
03-Jun-2014 17:28:59,1,2,8,1,N,FALSE,2@,1,0.3785,0.48334,1.4974,114602.8153,114644.8346,114661.8346,114662.3179
03-Jun-2014 17:29:01,1,2,9,1,N,TRUE,2@,0,0.49951,0.48334,1.4974,114602.8153,114644.8346,114663.8346,114664.3179
03-Jun-2014 17:29:03,1,2,10,1,C,FALSE,1!,0,0.5875,0.48333,1.4974,114602.8153,114644.8346,114665.8346,114666.3179
