Date,2014/5/23 16:42
Script,FracBack_OSX
Version,EDC042514
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
23-May-2014 16:43:51,1,1,1,0,V,FALSE,2@,1,0.71729,0.48332,1.4964,58663.4475,58672.4678,58675.4679,58675.9512
23-May-2014 16:43:53,1,1,2,0,X,TRUE,1!,1,0.69229,0.48333,1.4964,58663.4475,58672.4678,58677.4679,58677.9512
23-May-2014 16:43:55,1,1,3,0,N,FALSE,2@,1,0.39329,0.48333,1.4964,58663.4475,58672.4678,58679.4679,58679.9512
23-May-2014 16:43:57,1,1,4,0,F,FALSE,2@,1,0.44728,0.48334,1.4964,58663.4475,58672.4678,58681.4679,58681.9512
23-May-2014 16:43:59,1,1,5,0,T,FALSE,2@,1,0.35928,0.48334,1.4964,58663.4475,58672.4678,58683.4678,58683.9512
23-May-2014 16:44:01,1,1,6,0,X,TRUE,1!,1,0.39022,0.48333,1.4964,58663.4475,58672.4678,58685.4679,58685.9512
23-May-2014 16:44:03,1,1,7,0,B,FALSE,2@,1,0.4673,0.48334,1.4964,58663.4475,58672.4678,58687.4679,58687.9512
23-May-2014 16:44:05,1,1,8,0,X,TRUE,2@,0,0.4882,0.48333,1.4964,58663.4475,58672.4678,58689.4678,58689.9512
23-May-2014 16:44:07,1,1,9,0,N,FALSE,2@,1,0.33925,0.48334,1.4964,58663.4475,58672.4678,58691.4679,58691.9512
23-May-2014 16:44:09,1,1,10,0,V,FALSE,2@,1,0.37519,0.48335,1.4963,58663.4475,58672.4678,58693.4678,58693.9512
23-May-2014 16:44:11,1,1,11,0,B,FALSE,2@,1,0.5232,0.48333,1.4964,58663.4475,58672.4678,58695.4679,58695.9512
23-May-2014 16:44:13,1,1,12,0,C,FALSE,2@,1,0.50619,0.48333,1.4964,58663.4475,58672.4678,58697.4679,58697.9512
23-May-2014 16:44:15,1,1,13,0,X,TRUE,1!,1,0.46928,0.48332,1.4964,58663.4475,58672.4678,58699.4679,58699.9512
23-May-2014 16:44:17,1,1,14,0,R,FALSE,2@,1,0.43828,0.48333,1.4964,58663.4475,58672.4678,58701.4679,58701.9512
23-May-2014 16:44:19,1,1,15,0,X,TRUE,1!,1,0.47129,0.48333,1.4964,58663.4475,58672.4678,58703.4679,58703.9512
23-May-2014 16:44:24,1,2,1,1,S,FALSE,2@,1,0.63929,0.48334,1.4964,58663.4475,58705.4679,58708.4679,58708.9512
23-May-2014 16:44:26,1,2,2,1,G,FALSE,2@,1,0.3662,0.48334,1.4964,58663.4475,58705.4679,58710.4678,58710.9512
23-May-2014 16:44:28,1,2,3,1,G,TRUE,2@,0,0.51829,0.48334,1.4964,58663.4475,58705.4679,58712.4679,58712.9512
23-May-2014 16:44:30,1,2,4,1,L,FALSE,2@,1,0.42922,0.48333,1.4964,58663.4475,58705.4679,58714.4679,58714.9512
23-May-2014 16:44:32,1,2,5,1,Q,FALSE,2@,1,0.37821,0.48333,1.4964,58663.4475,58705.4679,58716.4679,58716.9512
23-May-2014 16:44:34,1,2,6,1,Q,TRUE,2@,0,0.6242,0.48334,1.4964,58663.4475,58705.4679,58718.4678,58718.9512
23-May-2014 16:44:36,1,2,7,1,B,FALSE,2@,1,0.53029,0.48333,1.4964,58663.4475,58705.4679,58720.4679,58720.9512
23-May-2014 16:44:38,1,2,8,1,N,FALSE,2@,1,0.40529,0.48334,1.4964,58663.4475,58705.4679,58722.4679,58722.9512
23-May-2014 16:44:40,1,2,9,1,N,TRUE,2@,0,0.46521,0.48333,1.4964,58663.4475,58705.4679,58724.4679,58724.9512
23-May-2014 16:44:42,1,2,10,1,C,FALSE,2@,1,0.40823,0.48333,1.4964,58663.4475,58705.4679,58726.4679,58726.9512
23-May-2014 16:44:44,1,2,11,1,C,TRUE,1!,1,0.57719,0.48332,1.4964,58663.4475,58705.4679,58728.4679,58728.9512
23-May-2014 16:44:46,1,2,12,1,T,FALSE,2@,1,0.35029,0.48333,1.4964,58663.4475,58705.4679,58730.4679,58730.9512
23-May-2014 16:44:48,1,2,13,1,T,TRUE,1!,1,0.54929,0.48333,1.4964,58663.4475,58705.4679,58732.4679,58732.9512
23-May-2014 16:44:50,1,2,14,1,W,FALSE,2@,1,0.3763,0.48333,1.4964,58663.4475,58705.4679,58734.4678,58734.9512
23-May-2014 16:44:52,1,2,15,1,K,FALSE,2@,1,0.47621,0.48334,1.4964,58663.4475,58705.4679,58736.4679,58736.9512
