Date,2014/6/8 15:7
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
08-Jun-2014 15:07:49,2,1,1,2,H,FALSE,2@,1,0.82247,0.48334,1.4993,9246.3315,9255.3488,9258.3488,9258.8321
08-Jun-2014 15:07:51,2,1,2,2,L,FALSE,2@,1,0.37346,0.48333,1.4993,9246.3315,9255.3488,9260.3488,9260.8321
08-Jun-2014 15:07:53,2,1,3,2,P,FALSE,2@,1,0.39947,0.48334,1.4993,9246.3315,9255.3488,9262.3488,9262.8321
08-Jun-2014 15:07:55,2,1,4,2,D,FALSE,2@,1,0.43338,0.48334,1.4993,9246.3315,9255.3488,9264.3488,9264.8321
08-Jun-2014 15:07:57,2,1,5,2,P,TRUE,2@,0,0.39947,0.48333,1.4993,9246.3315,9255.3488,9266.3488,9266.8321
08-Jun-2014 15:07:59,2,1,6,2,D,TRUE,2@,0,0.36245,0.48333,1.4993,9246.3315,9255.3488,9268.3488,9268.8321
08-Jun-2014 15:08:01,2,1,7,2,K,FALSE,2@,1,0.42841,0.48332,1.4993,9246.3315,9255.3488,9270.3488,9270.8321
08-Jun-2014 15:08:03,2,1,8,2,S,FALSE,2@,1,0.36347,0.48334,1.4993,9246.3315,9255.3488,9272.3488,9272.8321
08-Jun-2014 15:08:05,2,1,9,2,K,TRUE,2@,0,0.3844,0.48333,1.4993,9246.3315,9255.3488,9274.3488,9274.8321
08-Jun-2014 15:08:07,2,1,10,2,Q,FALSE,2@,1,0.42044,0.48332,1.4993,9246.3315,9255.3488,9276.3488,9276.8321
08-Jun-2014 15:08:09,2,1,11,2,F,FALSE,2@,1,0.41147,0.48334,1.4993,9246.3315,9255.3488,9278.3488,9278.8321
08-Jun-2014 15:08:11,2,1,12,2,Q,TRUE,2@,0,0.40845,0.48332,1.4993,9246.3315,9255.3488,9280.3488,9280.8321
08-Jun-2014 15:08:13,2,1,13,2,F,TRUE,2@,0,0.35546,0.48332,1.4993,9246.3315,9255.3488,9282.3488,9282.8321
08-Jun-2014 15:08:15,2,1,14,2,S,FALSE,2@,1,0.42037,0.48334,1.4993,9246.3315,9255.3488,9284.3488,9284.8321
08-Jun-2014 15:08:17,2,1,15,2,W,FALSE,2@,1,0.37936,0.48332,1.4993,9246.3315,9255.3488,9286.3488,9286.8321
08-Jun-2014 15:08:22,2,2,1,1,T,FALSE,2@,1,0.41046,0.48333,1.4993,9246.3315,9288.3488,9291.3488,9291.8321
08-Jun-2014 15:08:24,2,2,2,1,T,TRUE,1!,1,0.37747,0.48333,1.4993,9246.3315,9288.3488,9293.3488,9293.8321
08-Jun-2014 15:08:26,2,2,3,1,H,FALSE,2@,1,0.38741,0.48333,1.4993,9246.3315,9288.3488,9295.3488,9295.8321
08-Jun-2014 15:08:28,2,2,4,1,C,FALSE,2@,1,0.54338,0.48332,1.4993,9246.3315,9288.3488,9297.3488,9297.8321
08-Jun-2014 15:08:30,2,2,5,1,M,FALSE,2@,1,0.48947,0.48334,1.4993,9246.3315,9288.3488,9299.3488,9299.8321
08-Jun-2014 15:08:32,2,2,6,1,M,TRUE,2@,0,0.42541,0.50001,1.4827,9246.3315,9288.3488,9301.3488,9301.8488
08-Jun-2014 15:08:34,2,2,7,1,N,FALSE,2@,1,0.52847,0.48334,1.4993,9246.3315,9288.3488,9303.3488,9303.8321
08-Jun-2014 15:08:36,2,2,8,1,Z,FALSE,2@,1,0.4784,0.48334,1.4993,9246.3315,9288.3488,9305.3488,9305.8321
08-Jun-2014 15:08:38,2,2,9,1,Z,TRUE,1!,1,0.35237,0.48334,1.4993,9246.3315,9288.3488,9307.3488,9307.8321
08-Jun-2014 15:08:40,2,2,10,1,R,FALSE,2@,1,0.55442,0.48333,1.4993,9246.3315,9288.3488,9309.3488,9309.8321
08-Jun-2014 15:08:42,2,2,11,1,R,TRUE,1!,1,0.63947,0.48333,1.4993,9246.3315,9288.3488,9311.3488,9311.8321
08-Jun-2014 15:08:44,2,2,12,1,W,FALSE,2@,1,0.44948,0.48333,1.4993,9246.3315,9288.3488,9313.3488,9313.8321
08-Jun-2014 15:08:46,2,2,13,1,V,FALSE,2@,1,0.75736,0.48332,1.4993,9246.3315,9288.3488,9315.3488,9315.8321
08-Jun-2014 15:08:48,2,2,14,1,S,FALSE,2@,1,0.51947,0.48335,1.4993,9246.3315,9288.3488,9317.3488,9317.8321
08-Jun-2014 15:08:50,2,2,15,1,S,TRUE,2@,0,0.44545,0.48333,1.4993,9246.3315,9288.3488,9319.3488,9319.8321
08-Jun-2014 15:08:55,2,3,1,0,G,FALSE,2@,1,1.0624,0.48333,1.4993,9246.3315,9321.3488,9324.3488,9324.8321
08-Jun-2014 15:08:57,2,3,2,0,X,TRUE,1!,1,0.54747,0.48333,1.4993,9246.3315,9321.3488,9326.3488,9326.8321
08-Jun-2014 15:08:59,2,3,3,0,C,FALSE,2@,1,0.39638,0.48334,1.4993,9246.3315,9321.3488,9328.3488,9328.8321
08-Jun-2014 15:09:01,2,3,4,0,X,TRUE,1!,1,0.48446,0.48333,1.4993,9246.3315,9321.3488,9330.3488,9330.8321
08-Jun-2014 15:09:03,2,3,5,0,R,FALSE,2@,1,0.62938,0.48334,1.4993,9246.3315,9321.3488,9332.3488,9332.8321
08-Jun-2014 15:09:05,2,3,6,0,L,FALSE,2@,1,0.49139,0.48333,1.4993,9246.3315,9321.3488,9334.3488,9334.8321
08-Jun-2014 15:09:07,2,3,7,0,G,FALSE,2@,1,0.59036,0.48332,1.4993,9246.3315,9321.3488,9336.3488,9336.8321
08-Jun-2014 15:09:09,2,3,8,0,W,FALSE,2@,1,0.48846,0.48334,1.4993,9246.3315,9321.3488,9338.3488,9338.8321
08-Jun-2014 15:09:11,2,3,9,0,X,TRUE,1!,1,0.56337,0.48334,1.4993,9246.3315,9321.3488,9340.3488,9340.8321
08-Jun-2014 15:09:13,2,3,10,0,V,FALSE,2@,1,0.58246,0.48332,1.4993,9246.3315,9321.3488,9342.3488,9342.8321
08-Jun-2014 15:09:15,2,3,11,0,X,TRUE,1!,1,0.66646,0.48333,1.4993,9246.3315,9321.3488,9344.3488,9344.8321
08-Jun-2014 15:09:17,2,3,12,0,S,FALSE,2@,1,0.55539,0.48334,1.4993,9246.3315,9321.3488,9346.3488,9346.8321
08-Jun-2014 15:09:19,2,3,13,0,P,FALSE,2@,1,0.54641,0.48334,1.4993,9246.3315,9321.3488,9348.3488,9348.8321
08-Jun-2014 15:09:21,2,3,14,0,X,TRUE,1!,1,0.46946,0.48333,1.4993,9246.3315,9321.3488,9350.3488,9350.8321
08-Jun-2014 15:09:23,2,3,15,0,D,FALSE,2@,1,0.50038,0.48334,1.4993,9246.3315,9321.3488,9352.3488,9352.8321
08-Jun-2014 15:09:27,2,4,0,3,REST,0,,0,0,0,0,9246.3315,9354.3488,9357.3488,0
08-Jun-2014 15:10:01,2,5,1,1,K,FALSE,2@,1,0.58546,0.48333,1.4993,9246.3315,9387.3488,9390.3488,9390.8321
08-Jun-2014 15:10:03,2,5,2,1,W,FALSE,2@,1,0.44939,0.48334,1.4993,9246.3315,9387.3488,9392.3488,9392.8321
08-Jun-2014 15:10:05,2,5,3,1,W,TRUE,1!,1,0.40338,0.48333,1.4993,9246.3315,9387.3488,9394.3488,9394.8321
08-Jun-2014 15:10:07,2,5,4,1,R,FALSE,2@,1,0.4594,0.48333,1.4993,9246.3315,9387.3488,9396.3488,9396.8321
08-Jun-2014 15:10:09,2,5,5,1,M,FALSE,2@,1,0.52446,0.48333,1.4993,9246.3315,9387.3488,9398.3488,9398.8321
08-Jun-2014 15:10:11,2,5,6,1,M,TRUE,2@,0,0.47139,0.48333,1.4993,9246.3315,9387.3488,9400.3488,9400.8321
08-Jun-2014 15:10:13,2,5,7,1,D,FALSE,2@,1,0.47445,0.48334,1.4993,9246.3315,9387.3488,9402.3488,9402.8321
08-Jun-2014 15:10:15,2,5,8,1,P,FALSE,2@,1,0.47245,0.48334,1.4993,9246.3315,9387.3488,9404.3488,9404.8321
08-Jun-2014 15:10:17,2,5,9,1,P,TRUE,1!,1,0.63136,0.48334,1.4993,9246.3315,9387.3488,9406.3488,9406.8321
08-Jun-2014 15:10:19,2,5,10,1,C,FALSE,2@,1,0.45646,0.48333,1.4993,9246.3315,9387.3488,9408.3488,9408.8321
08-Jun-2014 15:10:21,2,5,11,1,C,TRUE,1!,1,0.40137,0.48333,1.4993,9246.3315,9387.3488,9410.3488,9410.8321
08-Jun-2014 15:10:23,2,5,12,1,J,FALSE,2@,1,0.48239,0.48333,1.4993,9246.3315,9387.3488,9412.3488,9412.8321
08-Jun-2014 15:10:25,2,5,13,1,J,TRUE,2@,0,0.42838,0.48334,1.4993,9246.3315,9387.3488,9414.3488,9414.8321
08-Jun-2014 15:10:27,2,5,14,1,G,FALSE,2@,1,0.79143,0.48333,1.4993,9246.3315,9387.3488,9416.3488,9416.8321
08-Jun-2014 15:10:29,2,5,15,1,S,FALSE,2@,1,0.7484,0.48332,1.4993,9246.3315,9387.3488,9418.3488,9418.8321
08-Jun-2014 15:10:34,2,6,1,0,H,FALSE,2@,1,0.83145,0.48334,1.4993,9246.3315,9420.3488,9423.3488,9423.8321
08-Jun-2014 15:10:36,2,6,2,0,X,TRUE,1!,1,0.39247,0.48333,1.4993,9246.3315,9420.3488,9425.3488,9425.8321
08-Jun-2014 15:10:38,2,6,3,0,P,FALSE,2@,1,0.56946,0.48334,1.4993,9246.3315,9420.3488,9427.3488,9427.8321
08-Jun-2014 15:10:40,2,6,4,0,Z,FALSE,2@,1,0.45545,0.48334,1.4993,9246.3315,9420.3488,9429.3488,9429.8321
08-Jun-2014 15:10:42,2,6,5,0,J,FALSE,2@,1,0.78738,0.48333,1.4993,9246.3315,9420.3488,9431.3488,9431.8321
08-Jun-2014 15:10:44,2,6,6,0,X,TRUE,1!,1,0.41337,0.48333,1.4993,9246.3315,9420.3488,9433.3488,9433.8321
08-Jun-2014 15:10:46,2,6,7,0,D,FALSE,2@,1,0.35645,0.48335,1.4993,9246.3315,9420.3488,9435.3488,9435.8321
08-Jun-2014 15:10:48,2,6,8,0,X,TRUE,1!,1,0.40046,0.48334,1.4993,9246.3315,9420.3488,9437.3488,9437.8321
08-Jun-2014 15:10:50,2,6,9,0,P,FALSE,2@,1,0.39936,0.48333,1.4993,9246.3315,9420.3488,9439.3488,9439.8321
08-Jun-2014 15:10:52,2,6,10,0,H,FALSE,2@,1,0.5524,0.48332,1.4993,9246.3315,9420.3488,9441.3488,9441.8321
08-Jun-2014 15:10:54,2,6,11,0,D,FALSE,2@,1,0.36436,0.48332,1.4993,9246.3315,9420.3488,9443.3488,9443.8321
08-Jun-2014 15:10:56,2,6,12,0,X,TRUE,1!,1,0.56742,0.48334,1.4993,9246.3315,9420.3488,9445.3488,9445.8321
08-Jun-2014 15:10:58,2,6,13,0,M,FALSE,2@,1,0.46037,0.48333,1.4993,9246.3315,9420.3488,9447.3488,9447.8321
08-Jun-2014 15:11:00,2,6,14,0,L,FALSE,2@,1,0.64837,0.48333,1.4993,9246.3315,9420.3488,9449.3488,9449.8321
08-Jun-2014 15:11:02,2,6,15,0,X,TRUE,1!,1,0.4314,0.48332,1.4993,9246.3315,9420.3488,9451.3488,9451.8321
08-Jun-2014 15:11:07,2,7,1,2,T,FALSE,2@,1,0.56339,0.48333,1.4993,9246.3315,9453.3488,9456.3488,9456.8321
08-Jun-2014 15:11:09,2,7,2,2,K,FALSE,2@,1,0.61337,0.48334,1.4993,9246.3315,9453.3488,9458.3488,9458.8321
08-Jun-2014 15:11:11,2,7,3,2,T,TRUE,1!,1,0.67546,0.48333,1.4993,9246.3315,9453.3488,9460.3488,9460.8321
08-Jun-2014 15:11:13,2,7,4,2,K,TRUE,1!,1,0.68037,0.48333,1.4993,9246.3315,9453.3488,9462.3488,9462.8321
08-Jun-2014 15:11:15,2,7,5,2,D,FALSE,2@,1,0.52346,0.48334,1.4993,9246.3315,9453.3488,9464.3488,9464.8321
08-Jun-2014 15:11:17,2,7,6,2,J,FALSE,2@,1,0.84644,0.48333,1.4993,9246.3315,9453.3488,9466.3488,9466.8321
08-Jun-2014 15:11:19,2,7,7,2,D,TRUE,2@,0,0.77445,0.48335,1.4993,9246.3315,9453.3488,9468.3488,9468.8321
08-Jun-2014 15:11:21,2,7,8,2,H,FALSE,2@,1,0.75336,0.48334,1.4993,9246.3315,9453.3488,9470.3488,9470.8321
08-Jun-2014 15:11:23,2,7,9,2,K,FALSE,2@,1,0.75737,0.48334,1.4993,9246.3315,9453.3488,9472.3488,9472.8321
08-Jun-2014 15:11:25,2,7,10,2,Z,FALSE,2@,1,0.77038,0.48333,1.4993,9246.3315,9453.3488,9474.3488,9474.8321
08-Jun-2014 15:11:27,2,7,11,2,N,FALSE,2@,1,0.9084,0.48333,1.4993,9246.3315,9453.3488,9476.3488,9476.8321
08-Jun-2014 15:11:29,2,7,12,2,Z,TRUE,1!,1,0.43037,0.48334,1.4993,9246.3315,9453.3488,9478.3488,9478.8321
08-Jun-2014 15:11:31,2,7,13,2,N,TRUE,2@,0,0.92645,0.48333,1.4993,9246.3315,9453.3488,9480.3488,9480.8321
08-Jun-2014 15:11:33,2,7,14,2,K,FALSE,2@,1,0.71746,0.48334,1.4993,9246.3315,9453.3488,9482.3488,9482.8321
08-Jun-2014 15:11:35,2,7,15,2,P,FALSE,2@,1,0.51836,0.48333,1.4993,9246.3315,9453.3488,9484.3488,9484.8321
08-Jun-2014 15:11:39,2,8,0,3,REST,0,,0,0,0,0,9246.3315,9486.3488,9489.3488,0
08-Jun-2014 15:12:13,2,9,1,0,K,FALSE,2@,1,0.60846,0.48333,1.4993,9246.3315,9519.3488,9522.3488,9522.8321
08-Jun-2014 15:12:15,2,9,2,0,X,TRUE,1!,1,0.42641,0.48334,1.4993,9246.3315,9519.3488,9524.3488,9524.8321
08-Jun-2014 15:12:17,2,9,3,0,N,FALSE,2@,1,0.47247,0.48334,1.4993,9246.3315,9519.3488,9526.3488,9526.8321
08-Jun-2014 15:12:19,2,9,4,0,V,FALSE,2@,1,0.5424,0.48333,1.4993,9246.3315,9519.3488,9528.3488,9528.8321
08-Jun-2014 15:12:21,2,9,5,0,X,TRUE,1!,1,0.49242,0.48333,1.4993,9246.3315,9519.3488,9530.3488,9530.8321
08-Jun-2014 15:12:23,2,9,6,0,P,FALSE,2@,1,0.3524,0.48333,1.4993,9246.3315,9519.3488,9532.3488,9532.8321
08-Jun-2014 15:12:25,2,9,7,0,C,FALSE,2@,1,0.52645,0.48334,1.4993,9246.3315,9519.3488,9534.3488,9534.8321
08-Jun-2014 15:12:27,2,9,8,0,X,TRUE,1!,1,0.50046,0.48333,1.4993,9246.3315,9519.3488,9536.3488,9536.8321
08-Jun-2014 15:12:29,2,9,9,0,B,FALSE,2@,1,0.38136,0.48332,1.4993,9246.3315,9519.3488,9538.3488,9538.8321
08-Jun-2014 15:12:31,2,9,10,0,K,FALSE,2@,1,0.41547,0.48334,1.4993,9246.3315,9519.3488,9540.3488,9540.8321
08-Jun-2014 15:12:33,2,9,11,0,X,TRUE,1!,1,0.56237,0.48333,1.4993,9246.3315,9519.3488,9542.3488,9542.8321
08-Jun-2014 15:12:35,2,9,12,0,W,FALSE,2@,1,0.48335,0.48333,1.4993,9246.3315,9519.3488,9544.3488,9544.8321
08-Jun-2014 15:12:37,2,9,13,0,G,FALSE,2@,1,0.41639,0.48334,1.4993,9246.3315,9519.3488,9546.3488,9546.8321
08-Jun-2014 15:12:39,2,9,14,0,X,TRUE,1!,1,0.50746,0.48333,1.4993,9246.3315,9519.3488,9548.3488,9548.8321
08-Jun-2014 15:12:41,2,9,15,0,V,FALSE,2@,1,0.41346,0.48333,1.4993,9246.3315,9519.3488,9550.3488,9550.8321
08-Jun-2014 15:12:46,2,10,1,2,L,FALSE,2@,1,0.57947,0.48333,1.4993,9246.3315,9552.3488,9555.3488,9555.8321
08-Jun-2014 15:12:48,2,10,2,2,P,FALSE,2@,1,0.41646,0.48333,1.4993,9246.3315,9552.3488,9557.3488,9557.8321
08-Jun-2014 15:12:50,2,10,3,2,L,TRUE,1!,1,0.65444,0.48333,1.4993,9246.3315,9552.3488,9559.3488,9559.8321
08-Jun-2014 15:12:52,2,10,4,2,H,FALSE,2@,1,0.47938,0.48333,1.4993,9246.3315,9552.3488,9561.3488,9561.8321
08-Jun-2014 15:12:54,2,10,5,2,G,FALSE,2@,1,0.41737,0.48334,1.4993,9246.3315,9552.3488,9563.3488,9563.8321
08-Jun-2014 15:12:56,2,10,6,2,H,TRUE,2@,0,0.80544,0.48333,1.4993,9246.3315,9552.3488,9565.3488,9565.8321
08-Jun-2014 15:12:58,2,10,7,2,N,FALSE,2@,1,0.66147,0.48334,1.4993,9246.3315,9552.3488,9567.3488,9567.8321
08-Jun-2014 15:13:00,2,10,8,2,W,FALSE,2@,1,0.6014,0.48333,1.4993,9246.3315,9552.3488,9569.3488,9569.8321
08-Jun-2014 15:13:02,2,10,9,2,N,TRUE,2@,0,0.63945,0.48334,1.4993,9246.3315,9552.3488,9571.3488,9571.8321
08-Jun-2014 15:13:04,2,10,10,2,T,FALSE,2@,1,0.56038,0.48334,1.4993,9246.3315,9552.3488,9573.3488,9573.8321
08-Jun-2014 15:13:06,2,10,11,2,J,FALSE,2@,1,0.76946,0.48332,1.4993,9246.3315,9552.3488,9575.3488,9575.8321
08-Jun-2014 15:13:08,2,10,12,2,T,TRUE,2@,0,0.82239,0.48334,1.4993,9246.3315,9552.3488,9577.3488,9577.8321
08-Jun-2014 15:13:11,2,10,13,2,K,FALSE,2@,1,1.3105,0.48335,1.4993,9246.3315,9552.3488,9579.3488,9579.8321
08-Jun-2014 15:13:12,2,10,14,2,V,FALSE,2@,1,0.67946,0.48334,1.4993,9246.3315,9552.3488,9581.3488,9581.8321
08-Jun-2014 15:13:14,2,10,15,2,K,TRUE,1!,1,0.60937,0.48334,1.4993,9246.3315,9552.3488,9583.3488,9583.8321
08-Jun-2014 15:13:19,2,11,1,1,Z,FALSE,2@,1,0.68536,0.48333,1.4993,9246.3315,9585.3488,9588.3488,9588.8321
08-Jun-2014 15:13:21,2,11,2,1,Z,TRUE,1!,1,0.47445,0.48333,1.4993,9246.3315,9585.3488,9590.3488,9590.8321
08-Jun-2014 15:13:23,2,11,3,1,L,FALSE,2@,1,0.42946,0.48333,1.4993,9246.3315,9585.3488,9592.3488,9592.8321
08-Jun-2014 15:13:25,2,11,4,1,G,FALSE,2@,1,0.47247,0.48334,1.4993,9246.3315,9585.3488,9594.3488,9594.8321
08-Jun-2014 15:13:27,2,11,5,1,Q,FALSE,2@,1,0.43846,0.48334,1.4993,9246.3315,9585.3488,9596.3488,9596.8321
08-Jun-2014 15:13:29,2,11,6,1,Q,TRUE,2@,0,0.53435,0.48333,1.4993,9246.3315,9585.3488,9598.3488,9598.8321
08-Jun-2014 15:13:31,2,11,7,1,R,FALSE,2@,1,0.57837,0.48334,1.4993,9246.3315,9585.3488,9600.3488,9600.8321
08-Jun-2014 15:13:33,2,11,8,1,D,FALSE,2@,1,0.49047,0.48334,1.4993,9246.3315,9585.3488,9602.3488,9602.8321
08-Jun-2014 15:13:35,2,11,9,1,V,FALSE,2@,1,0.50641,0.48335,1.4993,9246.3315,9585.3488,9604.3488,9604.8321
08-Jun-2014 15:13:37,2,11,10,1,V,TRUE,1!,1,0.50945,0.48333,1.4993,9246.3315,9585.3488,9606.3488,9606.8321
08-Jun-2014 15:13:39,2,11,11,1,R,FALSE,2@,1,0.4524,0.48334,1.4993,9246.3315,9585.3488,9608.3488,9608.8321
08-Jun-2014 15:13:41,2,11,12,1,R,TRUE,1!,1,0.45445,0.48334,1.4993,9246.3315,9585.3488,9610.3488,9610.8321
08-Jun-2014 15:13:43,2,11,13,1,H,FALSE,2@,1,0.49946,0.48334,1.4993,9246.3315,9585.3488,9612.3488,9612.8321
08-Jun-2014 15:13:45,2,11,14,1,H,TRUE,1!,1,0.39946,0.48334,1.4993,9246.3315,9585.3488,9614.3488,9614.8321
08-Jun-2014 15:13:47,2,11,15,1,M,FALSE,2@,1,0.52346,0.48333,1.4993,9246.3315,9585.3488,9616.3488,9616.8321
08-Jun-2014 15:13:51,2,12,0,3,REST,0,,0,0,0,0,9246.3315,9618.3488,9621.3488,0
