Date,2014/6/3 17:46
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
03-Jun-2014 17:46:49,3,1,1,1,W,FALSE,2@,1,0.45687,0.48333,1.4906,115720.0751,115729.1012,115732.1012,115732.5846
03-Jun-2014 17:46:51,3,1,2,1,T,FALSE,2@,1,0.37593,0.46666,1.5073,115720.0751,115729.1012,115734.1012,115734.5679
03-Jun-2014 17:46:53,3,1,3,1,R,FALSE,2@,1,0.44495,0.46667,1.5073,115720.0751,115729.1012,115736.1012,115736.5679
03-Jun-2014 17:46:55,3,1,4,1,R,TRUE,1!,1,0.38795,0.46667,1.5072,115720.0751,115729.1012,115738.1012,115738.5679
03-Jun-2014 17:46:57,3,1,5,1,C,FALSE,2@,1,0.32284,0.46667,1.5073,115720.0751,115729.1012,115740.1012,115740.5679
03-Jun-2014 17:47:00,3,1,6,1,R,FALSE,1!,0,0.54595,0.48333,1.4906,115720.0751,115729.1012,115742.1012,115742.5846
03-Jun-2014 17:47:01,3,1,7,1,D,FALSE,2@,1,0.38092,0.46666,1.5073,115720.0751,115729.1012,115744.1012,115744.5679
03-Jun-2014 17:47:03,3,1,8,1,D,TRUE,1!,1,0.30583,0.46667,1.5072,115720.0751,115729.1012,115746.1012,115746.5679
03-Jun-2014 17:47:05,3,1,9,1,F,FALSE,2@,1,0.38793,0.46667,1.5072,115720.0751,115729.1012,115748.1012,115748.5679
03-Jun-2014 17:47:07,3,1,10,1,F,TRUE,1!,1,0.50396,0.48334,1.4906,115720.0751,115729.1012,115750.1012,115750.5846
03-Jun-2014 17:47:09,3,1,11,1,Q,FALSE,2@,1,0.30583,0.46666,1.5073,115720.0751,115729.1012,115752.1012,115752.5679
03-Jun-2014 17:47:11,3,1,12,1,Q,TRUE,1!,1,0.33594,0.46666,1.5073,115720.0751,115729.1012,115754.1012,115754.5679
03-Jun-2014 17:47:13,3,1,13,1,P,FALSE,2@,1,0.27093,0.46667,1.5073,115720.0751,115729.1012,115756.1012,115756.5679
03-Jun-2014 17:47:15,3,1,14,1,P,TRUE,1!,1,0.45484,0.46666,1.5073,115720.0751,115729.1012,115758.1012,115758.5679
03-Jun-2014 17:47:17,3,1,15,1,S,FALSE,2@,1,0.25883,0.46667,1.5073,115720.0751,115729.1012,115760.1012,115760.5679
03-Jun-2014 17:47:23,3,2,1,2,T,FALSE,2@,1,0.59494,0.46666,1.5073,115720.0751,115762.1012,115765.1012,115765.5679
03-Jun-2014 17:47:24,3,2,2,2,R,FALSE,2@,1,0.32985,0.46667,1.5073,115720.0751,115762.1012,115767.1012,115767.5679
03-Jun-2014 17:47:26,3,2,3,2,T,TRUE,1!,1,0.34684,0.46666,1.5073,115720.0751,115762.1012,115769.1012,115769.5679
03-Jun-2014 17:47:28,3,2,4,2,D,FALSE,2@,1,0.25087,0.46666,1.5073,115720.0751,115762.1012,115771.1012,115771.5679
03-Jun-2014 17:47:31,3,2,5,2,J,FALSE,2@,1,0.64095,0.48334,1.4906,115720.0751,115762.1012,115773.1012,115773.5846
03-Jun-2014 17:47:32,3,2,6,2,V,FALSE,1!,0,0.34802,0.46666,1.5073,115720.0751,115762.1012,115775.1012,115775.5679
03-Jun-2014 17:47:34,3,2,7,2,J,TRUE,2@,0,0.22094,0.46666,1.5073,115720.0751,115762.1012,115777.1012,115777.5679
