Date,2014/5/27 16:54
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
27-May-2014 16:55:55,1,1,1,0,V,FALSE,2@,1,0.68223,0.48333,1.4965,83787.4171,83796.4372,83799.4372,83799.9206
27-May-2014 16:55:56,1,1,2,0,X,TRUE,1!,1,0.4423,0.48333,1.4965,83787.4171,83796.4372,83801.4372,83801.9206
27-May-2014 16:55:58,1,1,3,0,N,FALSE,2@,1,0.39131,0.48333,1.4965,83787.4171,83796.4372,83803.4372,83803.9206
27-May-2014 16:56:00,1,1,4,0,F,FALSE,2@,1,0.36922,0.48333,1.4965,83787.4171,83796.4372,83805.4372,83805.9206
27-May-2014 16:56:02,1,1,5,0,T,FALSE,2@,1,0.36431,0.48333,1.4965,83787.4171,83796.4372,83807.4372,83807.9206
27-May-2014 16:56:04,1,1,6,0,X,TRUE,1!,1,0.4533,0.48333,1.4965,83787.4171,83796.4372,83809.4372,83809.9206
27-May-2014 16:56:06,1,1,7,0,B,FALSE,2@,1,0.53121,0.48334,1.4965,83787.4171,83796.4372,83811.4372,83811.9206
27-May-2014 16:56:08,1,1,8,0,X,TRUE,1!,1,0.38321,0.48332,1.4965,83787.4171,83796.4372,83813.4372,83813.9206
27-May-2014 16:56:10,1,1,9,0,N,FALSE,2@,1,0.35823,0.48333,1.4965,83787.4171,83796.4372,83815.4372,83815.9206
27-May-2014 16:56:12,1,1,10,0,V,FALSE,2@,1,0.34334,0.48334,1.4965,83787.4171,83796.4372,83817.4372,83817.9206
27-May-2014 16:56:14,1,1,11,0,B,FALSE,2@,1,0.3302,0.48333,1.4965,83787.4171,83796.4372,83819.4372,83819.9206
27-May-2014 16:56:16,1,1,12,0,C,FALSE,2@,1,0.34824,0.48334,1.4965,83787.4171,83796.4372,83821.4372,83821.9206
27-May-2014 16:56:18,1,1,13,0,X,TRUE,1!,1,0.33325,0.48334,1.4965,83787.4171,83796.4372,83823.4372,83823.9206
