65,3,0,0,2,450,0,1,0,0,0,84.133,0,0,1.5,84.125
66,3,2,2,0,0,0,0,0,0,0,0,0,0,2,85.625
67,3,0,1,1,350,0,1,0,0,0,87.638,0,0,1.5,87.625
68,3,2,2,0,0,0,0,0,0,0,0,0,0,1.625,89.125
69,3,0,0,0,0,0,0,0,0,0,90.76,0,0,1.5,90.75
70,3,2,2,0,0,0,0,0,0,0,0,0,0,0.75,92.25
71,3,0,0,0,0,0,0,0,0,0,93.014,0,0,1.5,93
72,3,2,2,0,0,0,0,0,0,0,0,0,0,1.5,94.5
73,3,0,1,0,0,0,0,0,0,0,96.019,0,0,1.5,96
74,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,97.5
75,3,0,0,0,0,0,0,0,0,0,98.139,0,0,1.5,98.125
76,3,2,2,0,0,0,0,0,0,0,0,0,0,1.5,99.625
77,3,0,1,0,0,0,0,0,0,0,101.14,0,0,1.5,101.12
78,3,2,2,0,0,0,0,0,0,0,0,0,0,1.375,102.62
79,3,0,1,0,0,0,0,0,0,0,104.02,0,0,1.5,104
80,3,2,2,0,0,0,0,0,0,0,0,0,0,1,105.5
81,3,0,1,0,0,0,0,0,0,0,106.52,0,0,1.5,106.5
82,3,2,2,0,0,0,0,0,0,0,0,0,0,2.875,108
83,3,0,0,1,400,0,1,0,0,0,110.89,0,0,1.5,110.88
84,3,2,2,0,0,0,0,0,0,0,0,0,0,0.75,112.38
85,3,0,1,2,500,0,1,0,0,0,113.15,0,0,1.5,113.12
86,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,114.62
87,3,0,1,0,0,0,0,0,0,0,115.27,0,0,1.5,115.25
88,3,2,2,0,0,0,0,0,0,0,0,0,0,1.5,116.75
89,3,0,0,0,0,0,0,0,0,0,118.26,0,0,1.5,118.25
90,3,2,2,0,0,0,0,0,0,0,0,0,0,0.875,119.75
91,3,0,0,0,0,0,0,0,0,0,120.64,0,0,1.5,120.62
92,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,122.12
93,3,0,0,0,0,0,0,0,0,0,122.76,0,0,1.5,122.75
94,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,124.25
95,3,0,1,0,0,0,0,0,0,0,124.77,0,0,1.5,124.75
96,3,2,2,0,0,0,0,0,0,0,0,0,0,1.875,126.25
97,3,0,0,1,450,0,1,0,0,0,128.14,0,0,1.5,128.12
98,3,2,2,0,0,0,0,0,0,0,0,0,0,2,129.62
99,3,0,1,2,550,0,1,0,0,0,131.63,0,0,1.5,131.62
100,3,2,2,0,0,0,0,0,0,0,0,0,0,2.625,133.12
101,3,0,0,0,0,0,0,0,0,0,135.75,0,0,1.5,135.75
102,3,2,2,0,0,0,0,0,0,0,0,0,0,3.25,137.25
103,3,0,1,0,0,0,0,0,0,0,140.51,0,0,1.5,140.5
104,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,142
105,3,0,0,0,0,0,0,0,0,0,142.51,0,0,1.5,142.5
106,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,144
107,3,0,1,0,0,0,0,0,0,0,144.52,0,0,1.5,144.5
108,3,2,2,0,0,0,0,0,0,0,0,0,0,1.875,146
109,3,0,1,0,0,0,0,0,0,0,147.89,0,0,1.5,147.88
110,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,149.38
111,3,0,0,0,0,0,0,0,0,0,150.02,0,0,1.5,150
112,3,2,2,0,0,0,0,0,0,0,0,0,0,2.5,151.5
113,3,0,1,0,0,0,0,0,0,0,154.01,0,0,1.5,154
114,3,2,2,0,0,0,0,0,0,0,0,0,0,1.5,155.5
115,3,0,0,1,500,0,1,0,0,0,157.02,0,0,1.5,157
116,3,2,2,0,0,0,0,0,0,0,0,0,0,2,158.5
117,3,0,0,0,0,0,0,0,0,0,160.51,0,0,1.5,160.5
118,3,2,2,0,0,0,0,0,0,0,0,0,0,1.25,162
119,3,0,0,0,0,0,0,0,0,0,163.26,0,0,1.5,163.25
120,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,164.75
121,3,0,1,0,0,0,0,0,0,0,165.27,0,0,1.5,165.25
122,3,2,2,0,0,0,0,0,0,0,0,0,0,3.875,166.75
123,3,0,1,0,0,0,0,0,0,0,170.64,0,0,1.5,170.62
124,3,2,2,0,0,0,0,0,0,0,0,0,0,1.75,172.12
125,3,0,0,0,0,0,0,0,0,0,173.9,0,0,1.5,173.88
126,3,2,2,0,0,0,0,0,0,0,0,0,0,0.75,175.38
127,3,0,1,2,600,0,1,0,0,0,176.15,0,0,1.5,176.12
128,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,177.62
129,3,0,0,0,0,0,0,0,0,0,178.25,0,0,1.5,178.25
130,3,2,2,0,0,0,0,0,0,0,0,0,0,3.5,179.75
131,3,0,1,0,0,0,0,0,0,0,183.26,0,0,1.5,183.25
132,3,2,2,0,0,0,0,0,0,0,0,0,0,1.25,184.75
133,3,0,0,1,550,0,1,0,0,0,186.02,0,0,1.5,186
134,3,2,2,0,0,0,0,0,0,0,0,0,0,1.125,187.5
135,3,0,1,2,650,0,1,0,0,0,188.64,0,0,1.5,188.62
136,3,2,2,0,0,0,0,0,0,0,0,0,0,1.375,190.12
137,3,0,1,0,0,0,0,0,0,0,191.51,0,0,1.5,191.5
138,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,193
139,3,0,0,0,0,0,0,0,0,0,193.51,0,0,1.5,193.5
140,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,195
141,3,0,0,0,0,0,0,0,0,0,195.63,0,0,1.5,195.62
142,3,2,2,0,0,0,0,0,0,0,0,0,0,1.125,197.12
143,3,0,1,0,0,0,0,0,0,0,198.25,0,0,1.5,198.25
144,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,199.75
145,3,0,0,2,700,0,1,0,0,0,200.39,0,0,1.5,200.38
146,3,2,2,0,0,0,0,0,0,0,0,0,0,1.625,201.88
147,3,0,0,0,0,0,0,0,0,0,203.51,0,0,1.5,203.5
148,3,2,2,0,0,0,0,0,0,0,0,0,0,1.125,205
149,3,0,0,0,0,0,0,0,0,0,206.13,0,0,1.5,206.12
150,3,2,2,0,0,0,0,0,0,0,0,0,0,2.5,207.62
151,3,0,1,1,600,0,1,0,0,0,210.14,0,0,1.5,210.12
152,3,2,2,0,0,0,0,0,0,0,0,0,0,1.75,211.62
153,3,0,1,0,0,0,0,0,0,0,213.39,0,0,1.5,213.38
154,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,214.88
155,3,0,1,0,0,0,0,0,0,0,215.52,0,0,1.5,215.5
156,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,217
157,3,0,1,0,0,0,0,0,0,0,217.52,0,0,1.5,217.5
158,3,2,2,0,0,0,0,0,0,0,0,0,0,1.125,219
159,3,0,0,0,0,0,0,0,0,0,220.14,0,0,1.5,220.12
160,3,2,2,0,0,0,0,0,0,0,0,0,0,1,221.62
161,3,0,1,0,0,0,0,0,0,0,222.63,0,0,1.5,222.62
162,3,2,2,0,0,0,0,0,0,0,0,0,0,2.375,224.12
163,3,0,0,2,750,0,1,0,0,0,226.52,0,0,1.5,226.5
164,3,2,2,0,0,0,0,0,0,0,0,0,0,1.25,228
165,3,0,1,1,650,0,1,0,0,0,229.27,0,0,1.5,229.25
166,3,2,2,0,0,0,0,0,0,0,0,0,0,0.75,230.75
167,3,0,1,0,0,0,0,0,0,0,231.51,0,0,1.5,231.5
168,3,2,2,0,0,0,0,0,0,0,0,0,0,2.25,233
169,3,0,0,0,0,0,0,0,0,0,235.26,0,0,1.5,235.25
170,3,2,2,0,0,0,0,0,0,0,0,0,0,1,236.75
171,3,0,0,0,0,0,0,0,0,0,237.77,0,0,1.5,237.75
172,3,2,2,0,0,0,0,0,0,0,0,0,0,0.875,239.25
173,3,0,1,0,0,0,0,0,0,0,240.14,0,0,1.5,240.12
174,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,241.62
175,3,0,0,0,0,0,0,0,0,0,242.13,0,0,1.5,242.12
176,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,243.62
177,3,0,0,0,0,0,0,0,0,0,244.26,0,0,1.5,244.25
178,3,2,2,0,0,0,0,0,0,0,0,0,0,1.125,245.75
179,3,0,1,0,0,0,0,0,0,0,246.88,0,0,1.5,246.88
180,3,2,2,0,0,0,0,0,0,0,0,0,0,1.5,248.38
181,3,0,1,0,0,0,0,0,0,0,249.89,0,0,1.5,249.88
182,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,251.38
183,3,0,0,2,800,0,1,0,0,0,252.03,0,0,1.5,252
184,3,2,2,0,0,0,0,0,0,0,0,0,0,1.375,253.5
185,3,0,1,0,0,0,0,0,0,0,254.9,0,0,1.5,254.88
186,3,2,2,0,0,0,0,0,0,0,0,0,0,1.375,256.38
187,3,0,0,0,0,0,0,0,0,0,257.77,0,0,1.5,257.75
188,3,2,2,0,0,0,0,0,0,0,0,0,0,1,259.25
189,3,0,0,0,0,0,0,0,0,0,260.26,0,0,1.5,260.25
190,3,2,2,0,0,0,0,0,0,0,0,0,0,1.375,261.75
191,3,0,1,1,700,0,1,0,0,0,263.14,0,0,1.5,263.12
192,3,2,2,0,0,0,0,0,0,0,0,0,0,1,264.62
193,3,0,0,0,0,0,0,0,0,0,265.63,0,0,1.5,265.62
194,3,2,2,0,0,0,0,0,0,0,0,0,0,0.75,267.12
195,3,0,0,1,750,0,1,0,0,0,267.88,0,0,1.5,267.88
196,3,2,2,0,0,0,0,0,0,0,0,0,0,2.75,269.38
197,3,0,1,0,0,0,0,0,0,0,272.14,0,0,1.5,272.12
198,3,2,2,0,0,0,0,0,0,0,0,0,0,1.25,273.62
199,3,0,0,0,0,0,0,0,0,0,274.9,0,0,1.5,274.88
200,3,2,2,0,0,0,0,0,0,0,0,0,0,2.625,276.38
201,3,0,0,0,0,0,0,0,0,0,279.02,0,0,1.5,279
202,3,2,2,0,0,0,0,0,0,0,0,0,0,0.75,280.5
203,3,0,1,0,0,0,0,0,0,0,281.26,0,0,1.5,281.25
204,3,2,2,0,0,0,0,0,0,0,0,0,0,1,282.75
205,3,0,1,0,0,0,0,0,0,0,283.76,0,0,1.5,283.75
206,3,2,2,0,0,0,0,0,0,0,0,0,0,1.25,285.25
207,3,0,1,2,850,0,1,0,0,0,286.51,0,0,1.5,286.5
208,3,2,2,0,0,0,0,0,0,0,0,0,0,2.25,288
209,3,0,0,2,900,0,1,0,0,0,290.27,0,0,1.5,290.25
210,3,2,2,0,0,0,0,0,0,0,0,0,0,2.25,291.75
211,3,0,1,1,800,0,1,0,0,0,294.01,0,0,1.5,294
212,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,295.5
213,3,0,0,0,0,0,0,0,0,0,296.01,0,0,1.5,296
214,3,2,2,0,0,0,0,0,0,0,0,0,0,0.75,297.5
215,3,0,1,0,0,0,0,0,0,0,298.27,0,0,1.5,298.25
216,3,2,2,0,0,0,0,0,0,0,0,0,0,1.25,299.75
217,3,0,0,0,0,0,0,0,0,0,301.01,0,0,1.5,301
218,3,2,2,0,0,0,0,0,0,0,0,0,0,1.75,302.5
219,3,0,1,0,0,0,0,0,0,0,304.26,0,0,1.5,304.25
220,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,305.75
221,3,0,0,0,0,0,0,0,0,0,306.26,0,0,1.5,306.25
222,3,2,2,0,0,0,0,0,0,0,0,0,0,1,307.75
223,3,0,1,0,0,0,0,0,0,0,308.77,0,0,1.5,308.75
224,3,2,2,0,0,0,0,0,0,0,0,0,0,1.5,310.25
225,3,0,1,0,0,0,0,0,0,0,311.76,0,0,1.5,311.75
226,3,2,2,0,0,0,0,0,0,0,0,0,0,2.25,313.25
227,3,0,0,0,0,0,0,0,0,0,315.51,0,0,1.5,315.5
228,3,2,2,0,0,0,0,0,0,0,0,0,0,1,317
229,3,0,1,2,950,0,1,0,0,0,318.02,0,0,1.5,318
230,3,2,2,0,0,0,0,0,0,0,0,0,0,1.375,319.5
231,3,0,0,1,850,0,1,0,0,0,320.89,0,0,1.5,320.88
232,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,322.38
233,3,0,0,0,0,0,0,0,0,0,323.02,0,0,1.5,323
234,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,324.5
235,3,0,1,0,0,0,0,0,0,0,325.15,0,0,1.5,325.12
236,3,2,2,0,0,0,0,0,0,0,0,0,0,3,326.62
237,3,0,1,0,0,0,0,0,0,0,329.64,0,0,1.5,329.62
238,3,2,2,0,0,0,0,0,0,0,0,0,0,1.875,331.12
239,3,0,0,0,0,0,0,0,0,0,333.01,0,0,1.5,333
240,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,334.5
241,3,0,0,0,0,0,0,0,0,0,335.14,0,0,1.5,335.12
242,3,2,2,0,0,0,0,0,0,0,0,0,0,1,336.62
243,3,0,1,0,0,0,0,0,0,0,337.63,0,0,1.5,337.62
244,3,2,2,0,0,0,0,0,0,0,0,0,0,0.625,339.12
245,3,0,0,2,1000,0,1,0,0,0,339.75,0,0,1.5,339.75
246,3,2,2,0,0,0,0,0,0,0,0,0,0,0.5,341.25
247,3,0,1,0,0,0,0,0,0,0,341.76,0,0,1.5,341.75
248,3,2,2,0,0,0,0,0,0,0,0,0,0,1.375,343.25
249,3,0,1,0,0,0,0,0,0,0,344.64,0,0,1.5,344.62
250,3,2,2,0,0,0,0,0,0,0,0,0,0,1.5,346.12
251,3,0,0,0,0,0,0,0,0,0,347.63,0,0,1.5,347.62
252,3,2,2,0,0,0,0,0,0,0,0,0,0,1.75,349.12
253,3,0,0,0,0,0,0,0,0,0,350.89,0,0,1.5,350.88
254,3,2,2,0,0,0,0,0,0,0,0,0,0,0.75,352.38
255,3,0,1,1,900,0,1,0,0,0,353.14,0,0,1.5,353.12
256,3,2,2,0,0,0,0,0,0,0,0,0,0,1.25,354.62
