Date,2014/5/27 15:14
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
27-May-2014 15:14:55,7,1,1,0,K,FALSE,7&,1,0.51501,0.48412,1.4972,77849.1538,77851.1842,77854.1725,77854.6566
27-May-2014 15:14:57,7,1,2,0,J,FALSE,7&,1,0.41569,0.48412,1.4939,77849.1538,77851.1842,77856.1758,77856.6599
27-May-2014 15:14:59,7,1,3,0,X,TRUE,6^,1,0.4605,0.46745,1.5073,77849.1538,77851.1842,77858.1791,77858.6465
27-May-2014 15:15:01,7,1,4,0,G,FALSE,7&,1,0.3532,0.46744,1.504,77849.1538,77851.1842,77860.1824,77860.6498
27-May-2014 15:15:03,7,1,5,0,X,TRUE,6^,1,0.44591,0.46743,1.5007,77849.1538,77851.1842,77862.1856,77862.6531
27-May-2014 15:15:05,7,1,6,0,R,FALSE,7&,1,0.38732,0.48412,1.4974,77849.1538,77851.1842,77864.1722,77864.6564
27-May-2014 15:15:07,7,1,7,0,S,FALSE,7&,1,0.30403,0.48413,1.4941,77849.1538,77851.1842,77866.1755,77866.6597
27-May-2014 15:15:09,7,1,8,0,X,TRUE,6^,1,0.31675,0.48412,1.4908,77849.1538,77851.1842,77868.1788,77868.663
27-May-2014 15:15:11,7,1,9,0,M,FALSE,7&,1,0.35335,0.46743,1.5042,77849.1538,77851.1842,77870.1821,77870.6495
27-May-2014 15:15:13,7,1,10,0,N,FALSE,7&,1,0.35809,0.46744,1.5009,77849.1538,77851.1842,77872.1854,77872.6528
27-May-2014 15:15:15,7,1,11,0,L,FALSE,7&,1,0.33948,0.48413,1.4977,77849.1538,77851.1842,77874.172,77874.6561
27-May-2014 15:15:17,7,1,12,0,X,TRUE,6^,1,0.32027,0.48414,1.4944,77849.1538,77851.1842,77876.1753,77876.6594
27-May-2014 15:15:19,7,1,13,0,P,FALSE,7&,1,0.31688,0.46742,1.5078,77849.1538,77851.1842,77878.1786,77878.646
27-May-2014 15:15:21,7,1,14,0,X,TRUE,6^,1,0.3297,0.46744,1.5045,77849.1538,77851.1842,77880.1819,77880.6493
27-May-2014 15:15:23,7,1,15,0,Q,FALSE,7&,1,0.3424,0.46743,1.5012,77849.1538,77851.1842,77882.1852,77882.6526
27-May-2014 15:15:37,7,1,1,1,S,FALSE,,-1,0,0.48412,1.4938,77889.7671,77891.7843,77894.7892,77895.2733
27-May-2014 15:15:39,7,1,2,1,Z,FALSE,,-1,0,0.46743,1.5072,77889.7671,77891.7843,77896.7925,77897.2599
27-May-2014 15:15:40,7,1,3,1,Z,TRUE,6^,1,0.65967,0.46743,1.5039,77889.7671,77891.7843,77898.7958,77899.2632
27-May-2014 15:15:42,7,1,4,1,L,FALSE,7&,1,0.56044,0.46743,1.5006,77889.7671,77891.7843,77900.7991,77901.2665
27-May-2014 15:15:44,7,1,5,1,G,FALSE,7&,1,0.4619,0.48413,1.4973,77889.7671,77891.7843,77902.7857,77903.2698
27-May-2014 15:15:46,7,1,6,1,Q,FALSE,7&,1,0.41851,0.48411,1.4941,77889.7671,77891.7843,77904.789,77905.2731
27-May-2014 15:15:48,7,1,7,1,Q,TRUE,7&,0,0.36728,0.46743,1.5075,77889.7671,77891.7843,77906.7922,77907.2597
27-May-2014 15:15:50,7,1,8,1,R,FALSE,7&,1,0.53204,0.46744,1.5042,77889.7671,77891.7843,77908.7955,77909.263
27-May-2014 15:15:52,7,1,9,1,D,FALSE,7&,1,0.48074,0.46743,1.5009,77889.7671,77891.7843,77910.7988,77911.2663
27-May-2014 15:15:54,7,1,10,1,V,FALSE,7&,1,0.42217,0.48413,1.4976,77889.7671,77891.7843,77912.7854,77913.2695
27-May-2014 15:15:56,7,1,11,1,V,TRUE,6^,1,0.28278,0.48413,1.4943,77889.7671,77891.7843,77914.7887,77915.2728
27-May-2014 15:15:58,7,1,12,1,R,FALSE,7&,1,0.50357,0.48414,1.491,77889.7671,77891.7843,77916.792,77917.2761
27-May-2014 15:16:01,7,1,13,1,R,TRUE,,-1,0,0.46742,1.5044,77889.7671,77891.7843,77918.7953,77919.2627
27-May-2014 15:16:02,7,1,14,1,H,FALSE,7&,1,0.46488,0.46743,1.5011,77889.7671,77891.7843,77920.7986,77921.266
27-May-2014 15:16:04,7,1,15,1,H,TRUE,6^,1,0.3744,0.48413,1.4978,77889.7671,77891.7843,77922.7852,77923.2693
27-May-2014 15:16:39,7,1,1,2,L,FALSE,7&,1,0.82111,0.48414,1.4982,77953.0087,77955.0381,77958.0264,77958.5105
27-May-2014 15:16:41,7,1,2,2,P,FALSE,7&,1,0.4979,0.48413,1.4949,77953.0087,77955.0381,77960.0297,77960.5138
27-May-2014 15:16:43,7,1,3,2,L,TRUE,6^,1,0.3105,0.48412,1.4916,77953.0087,77955.0381,77962.033,77962.5171
27-May-2014 15:16:45,7,1,4,2,H,FALSE,7&,1,0.5073,0.46744,1.505,77953.0087,77955.0381,77964.0363,77964.5037
27-May-2014 15:16:47,7,1,5,2,G,FALSE,7&,1,0.42398,0.46744,1.5017,77953.0087,77955.0381,77966.0395,77966.507
27-May-2014 15:16:49,7,1,6,2,H,TRUE,6^,1,0.45335,0.48412,1.4984,77953.0087,77955.0381,77968.0262,77968.5103
27-May-2014 15:16:51,7,1,7,2,N,FALSE,7&,1,0.43412,0.48412,1.4952,77953.0087,77955.0381,77970.0294,77970.5136
27-May-2014 15:16:53,7,1,8,2,W,FALSE,7&,1,0.43078,0.48412,1.4919,77953.0087,77955.0381,77972.0327,77972.5169
27-May-2014 15:16:55,7,1,9,2,N,TRUE,7&,0,0.35548,0.46742,1.5053,77953.0087,77955.0381,77974.036,77974.5034
27-May-2014 15:16:57,7,1,10,2,T,FALSE,6^,0,0.44027,0.46745,1.502,77953.0087,77955.0381,77976.0393,77976.5067
27-May-2014 15:16:59,7,1,11,2,N,TRUE,7&,0,0.40565,0.48412,1.4987,77953.0087,77955.0381,77978.0259,77978.51
27-May-2014 15:17:01,7,1,12,2,T,TRUE,6^,1,0.56228,0.48414,1.4954,77953.0087,77955.0381,77980.0292,77980.5133
27-May-2014 15:17:03,7,1,13,2,K,FALSE,7&,1,0.46307,0.48412,1.4921,77953.0087,77955.0381,77982.0325,77982.5166
27-May-2014 15:17:05,7,1,14,2,V,FALSE,7&,1,0.43579,0.46743,1.5055,77953.0087,77955.0381,77984.0358,77984.5032
27-May-2014 15:17:07,7,1,15,2,Q,FALSE,7&,1,0.49649,0.46744,1.5022,77953.0087,77955.0381,77986.0391,77986.5065
27-May-2014 15:17:35,7,1,1,1,S,FALSE,6^,0,0.48478,0.48413,1.4903,78009.1931,78011.2137,78014.2187,78014.7028
27-May-2014 15:17:37,7,1,2,1,S,TRUE,7&,0,0.5135,0.46744,1.5037,78009.1931,78011.2137,78016.222,78016.6894
27-May-2014 15:17:39,7,1,3,1,G,FALSE,7&,1,0.51021,0.46744,1.5004,78009.1931,78011.2137,78018.2253,78018.6927
27-May-2014 15:17:41,7,1,4,1,N,FALSE,7&,1,0.5317,0.48413,1.4971,78009.1931,78011.2137,78020.2119,78020.696
27-May-2014 15:17:43,7,1,5,1,J,FALSE,7&,1,0.44043,0.48412,1.4939,78009.1931,78011.2137,78022.2151,78022.6993
27-May-2014 15:17:45,7,1,6,1,J,TRUE,7&,0,0.50908,0.46744,1.5073,78009.1931,78011.2137,78024.2184,78024.6859
27-May-2014 15:17:47,7,1,7,1,Z,FALSE,7&,1,0.41784,0.46742,1.504,78009.1931,78011.2137,78026.2217,78026.6892
