Date,2014/6/2 16:5
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
02-Jun-2014 16:05:16,7,1,1,0,K,FALSE,1!,0,0.62846,0.48413,1.4917,101428.63,101430.6492,101433.6541,101434.1383
02-Jun-2014 16:05:18,7,1,2,0,J,FALSE,1!,0,0.92127,0.46742,1.5051,101428.63,101430.6492,101435.6574,101436.1249
02-Jun-2014 16:05:20,7,1,3,0,X,TRUE,2@,0,0.46999,0.46744,1.5018,101428.63,101430.6492,101437.6607,101438.1282
02-Jun-2014 16:05:22,7,1,4,0,G,FALSE,1!,0,0.34739,0.48413,1.4985,101428.63,101430.6492,101439.6473,101440.1315
02-Jun-2014 16:05:24,7,1,5,0,X,TRUE,1!,1,0.87209,0.48413,1.4953,101428.63,101430.6492,101441.6506,101442.1347
02-Jun-2014 16:05:26,7,1,6,0,R,FALSE,2@,1,0.4608,0.48412,1.492,101428.63,101430.6492,101443.6539,101444.138
02-Jun-2014 16:05:28,7,1,7,0,S,FALSE,2@,1,0.31343,0.46743,1.5054,101428.63,101430.6492,101445.6572,101446.1246
02-Jun-2014 16:05:30,7,1,8,0,X,TRUE,1!,1,0.45413,0.46744,1.5021,101428.63,101430.6492,101447.6605,101448.1279
02-Jun-2014 16:05:32,7,1,9,0,M,FALSE,2@,1,0.25963,0.48413,1.4988,101428.63,101430.6492,101449.6471,101450.1312
02-Jun-2014 16:05:34,7,1,10,0,N,FALSE,2@,1,0.30428,0.48412,1.4955,101428.63,101430.6492,101451.6504,101452.1345
02-Jun-2014 16:05:36,7,1,11,0,L,FALSE,2@,1,0.36499,0.48413,1.4922,101428.63,101430.6492,101453.6537,101454.1378
02-Jun-2014 16:05:38,7,1,12,0,X,TRUE,1!,1,0.39376,0.46743,1.5056,101428.63,101430.6492,101455.657,101456.1244
02-Jun-2014 16:05:40,7,1,13,0,P,FALSE,2@,1,0.71048,0.46743,1.5023,101428.63,101430.6492,101457.6602,101458.1277
02-Jun-2014 16:05:42,7,1,14,0,X,TRUE,1!,1,0.65178,0.48412,1.499,101428.63,101430.6492,101459.6468,101460.131
02-Jun-2014 16:05:44,7,1,15,0,Q,FALSE,2@,1,0.19249,0.48414,1.4957,101428.63,101430.6492,101461.6501,101462.1343
02-Jun-2014 16:09:57,7,1,1,1,S,FALSE,2@,1,0.65147,0.46744,1.5061,101710.1567,101712.1783,101715.1832,101715.6506
02-Jun-2014 16:09:59,7,1,2,1,Z,FALSE,2@,1,0.44816,0.46742,1.5028,101710.1567,101712.1783,101717.1865,101717.6539
02-Jun-2014 16:10:01,7,1,3,1,Z,TRUE,2@,0,0.37285,0.46745,1.4995,101710.1567,101712.1783,101719.1898,101719.6572
02-Jun-2014 16:10:03,7,1,4,1,L,FALSE,2@,1,0.42634,0.48412,1.4962,101710.1567,101712.1783,101721.1764,101721.6605
