Date,2014/6/8 13:9
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
08-Jun-2014 13:10:26,7,1,1,0,K,FALSE,7&,1,1.8344,0.48413,1.4946,3338.9293,3340.9456,3343.9506,3344.4347
08-Jun-2014 13:10:27,7,1,2,0,J,FALSE,7&,1,0.80713,0.48412,1.4913,3338.9293,3340.9456,3345.9539,3346.438
08-Jun-2014 13:10:29,7,1,3,0,X,TRUE,7&,0,0.067732,0.46742,1.5047,3338.9293,3340.9456,3347.9572,3348.4246
08-Jun-2014 13:10:31,7,1,4,0,G,FALSE,7&,1,0.73646,0.46744,1.5014,3338.9293,3340.9456,3349.9604,3350.4279
08-Jun-2014 13:10:33,7,1,5,0,X,TRUE,6^,1,0.61389,0.48413,1.4981,3338.9293,3340.9456,3351.9471,3352.4312
08-Jun-2014 13:10:35,7,1,6,0,R,FALSE,7&,1,0.42656,0.48412,1.4948,3338.9293,3340.9456,3353.9503,3354.4345
08-Jun-2014 13:10:37,7,1,7,0,S,FALSE,6^,0,0.4954,0.48413,1.4915,3338.9293,3340.9456,3355.9536,3356.4378
08-Jun-2014 13:10:39,7,1,8,0,X,TRUE,7&,0,0.45206,0.46745,1.5049,3338.9293,3340.9456,3357.9569,3358.4244
08-Jun-2014 13:10:41,7,1,9,0,M,FALSE,7&,1,0.7208,0.46743,1.5016,3338.9293,3340.9456,3359.9602,3360.4276
08-Jun-2014 13:10:43,7,1,10,0,N,FALSE,7&,1,0.59021,0.48414,1.4983,3338.9293,3340.9456,3361.9468,3362.4309
08-Jun-2014 13:10:45,7,1,11,0,L,FALSE,7&,1,0.47484,0.48412,1.495,3338.9293,3340.9456,3363.9501,3364.4342
08-Jun-2014 13:10:47,7,1,12,0,X,TRUE,6^,1,0.55163,0.48413,1.4917,3338.9293,3340.9456,3365.9534,3366.4375
08-Jun-2014 13:10:49,7,1,13,0,P,FALSE,7&,1,0.43629,0.46745,1.5051,3338.9293,3340.9456,3367.9567,3368.4241
08-Jun-2014 13:10:51,7,1,14,0,X,TRUE,6^,1,0.48896,0.46743,1.5019,3338.9293,3340.9456,3369.96,3370.4274
08-Jun-2014 13:10:53,7,1,15,0,Q,FALSE,7&,1,0.52633,0.48412,1.4986,3338.9293,3340.9456,3371.9466,3372.4307
08-Jun-2014 13:11:07,7,1,1,1,S,FALSE,7&,1,0.85813,0.46743,1.506,3381.2602,3383.2818,3386.2868,3386.7542
08-Jun-2014 13:11:09,7,1,2,1,Z,FALSE,7&,1,0.58293,0.46742,1.5027,3381.2602,3383.2818,3388.2901,3388.7575
08-Jun-2014 13:11:11,7,1,3,1,Z,TRUE,7&,0,0.62035,0.48414,1.4994,3381.2602,3383.2818,3390.2767,3390.7608
08-Jun-2014 13:11:13,7,1,4,1,L,FALSE,7&,1,0.43299,0.48413,1.4961,3381.2602,3383.2818,3392.28,3392.7641
08-Jun-2014 13:11:15,7,1,5,1,G,FALSE,7&,1,0.42967,0.48412,1.4928,3381.2602,3383.2818,3394.2833,3394.7674
08-Jun-2014 13:11:17,7,1,6,1,Q,FALSE,7&,1,0.43449,0.46744,1.5062,3381.2602,3383.2818,3396.2865,3396.754
08-Jun-2014 13:11:19,7,1,7,1,Q,TRUE,7&,0,0.51118,0.46744,1.5029,3381.2602,3383.2818,3398.2898,3398.7573
08-Jun-2014 13:11:21,7,1,8,1,R,FALSE,7&,1,0.3966,0.48413,1.4996,3381.2602,3383.2818,3400.2764,3400.7606
08-Jun-2014 13:11:23,7,1,9,1,D,FALSE,7&,1,0.49718,0.48413,1.4963,3381.2602,3383.2818,3402.2797,3402.7638
08-Jun-2014 13:11:25,7,1,10,1,V,FALSE,7&,1,0.50194,0.48413,1.493,3381.2602,3383.2818,3404.283,3404.7671
08-Jun-2014 13:11:27,7,1,11,1,V,TRUE,6^,1,0.84262,0.46742,1.5065,3381.2602,3383.2818,3406.2863,3406.7537
08-Jun-2014 13:11:29,7,1,12,1,R,FALSE,7&,1,0.59144,0.46744,1.5031,3381.2602,3383.2818,3408.2896,3408.757
08-Jun-2014 13:11:31,7,1,13,1,R,TRUE,6^,1,0.60414,0.46743,1.4999,3381.2602,3383.2818,3410.2929,3410.7603
08-Jun-2014 13:11:33,7,1,14,1,H,FALSE,7&,1,0.52948,0.48412,1.4966,3381.2602,3383.2818,3412.2795,3412.7636
08-Jun-2014 13:11:35,7,1,15,1,H,TRUE,6^,1,0.53418,0.48412,1.4933,3381.2602,3383.2818,3414.2828,3414.7669
08-Jun-2014 13:11:57,7,1,1,2,L,FALSE,7&,1,1.261,0.48413,1.4986,3430.2667,3432.2957,3435.2839,3435.768
08-Jun-2014 13:11:58,7,1,2,2,P,FALSE,7&,1,0.81781,0.48413,1.4953,3430.2667,3432.2957,3437.2872,3437.7713
08-Jun-2014 13:12:00,7,1,3,2,L,TRUE,6^,1,0.53442,0.48413,1.492,3430.2667,3432.2957,3439.2905,3439.7746
08-Jun-2014 13:12:02,7,1,4,2,H,FALSE,7&,1,0.73916,0.46742,1.5055,3430.2667,3432.2957,3441.2938,3441.7612
08-Jun-2014 13:12:04,7,1,5,2,G,FALSE,7&,1,0.57586,0.46741,1.5022,3430.2667,3432.2957,3443.2971,3443.7645
08-Jun-2014 13:12:07,7,1,6,2,H,TRUE,7&,0,0.98134,0.48413,1.4989,3430.2667,3432.2957,3445.2837,3445.7678
08-Jun-2014 13:12:08,7,1,7,2,N,FALSE,7&,1,0.69005,0.48413,1.4956,3430.2667,3432.2957,3447.287,3447.7711
08-Jun-2014 13:12:11,7,1,8,2,W,FALSE,7&,1,0.91866,0.48412,1.4923,3430.2667,3432.2957,3449.2903,3449.7744
08-Jun-2014 13:12:12,7,1,9,2,N,TRUE,6^,1,0.40348,0.46744,1.5057,3430.2667,3432.2957,3451.2935,3451.761
08-Jun-2014 13:12:15,7,1,10,2,T,FALSE,7&,1,1.0722,0.46744,1.5024,3430.2667,3432.2957,3453.2968,3453.7643
08-Jun-2014 13:12:16,7,1,11,2,N,TRUE,6^,1,0.86959,0.48413,1.4991,3430.2667,3432.2957,3455.2834,3455.7676
08-Jun-2014 13:12:18,7,1,12,2,T,TRUE,7&,0,0.6903,0.48413,1.4958,3430.2667,3432.2957,3457.2867,3457.7708
08-Jun-2014 13:12:20,7,1,13,2,K,FALSE,7&,1,0.46291,0.48413,1.4925,3430.2667,3432.2957,3459.29,3459.7741
08-Jun-2014 13:12:22,7,1,14,2,V,FALSE,6^,0,0.68372,0.46744,1.5059,3430.2667,3432.2957,3461.2933,3461.7607
08-Jun-2014 13:12:24,7,1,15,2,Q,FALSE,7&,1,0.64843,0.46743,1.5027,3430.2667,3432.2957,3463.2966,3463.764
08-Jun-2014 13:12:42,7,1,1,1,S,FALSE,7&,1,0.80687,0.48411,1.4938,3475.82,3477.8371,3480.8421,3481.3262
08-Jun-2014 13:12:44,7,1,2,1,S,TRUE,6^,1,0.55566,0.46744,1.5072,3475.82,3477.8371,3482.8454,3483.3128
08-Jun-2014 13:12:46,7,1,3,1,G,FALSE,7&,1,0.56036,0.46743,1.5039,3475.82,3477.8371,3484.8487,3485.3161
08-Jun-2014 13:12:48,7,1,4,1,N,FALSE,7&,1,0.64498,0.46745,1.5006,3475.82,3477.8371,3486.8519,3487.3194
08-Jun-2014 13:12:50,7,1,5,1,J,FALSE,7&,1,0.65837,0.48413,1.4973,3475.82,3477.8371,3488.8385,3489.3227
08-Jun-2014 13:12:52,7,1,6,1,J,TRUE,6^,1,0.63912,0.48414,1.494,3475.82,3477.8371,3490.8418,3491.326
08-Jun-2014 13:12:54,7,1,7,1,Z,FALSE,7&,1,0.4759,0.46744,1.5074,3475.82,3477.8371,3492.8451,3493.3126
08-Jun-2014 13:12:56,7,1,8,1,L,FALSE,7&,1,0.46453,0.46743,1.5041,3475.82,3477.8371,3494.8484,3495.3158
08-Jun-2014 13:12:58,7,1,9,1,L,TRUE,6^,1,0.67722,0.46744,1.5008,3475.82,3477.8371,3496.8517,3497.3191
08-Jun-2014 13:13:00,7,1,10,1,W,FALSE,7&,1,0.47462,0.48412,1.4975,3475.82,3477.8371,3498.8383,3499.3224
08-Jun-2014 13:13:02,7,1,11,1,W,TRUE,6^,1,0.40742,0.48413,1.4942,3475.82,3477.8371,3500.8416,3501.3257
08-Jun-2014 13:13:04,7,1,12,1,C,FALSE,7&,1,0.42809,0.46744,1.5076,3475.82,3477.8371,3502.8449,3503.3123
08-Jun-2014 13:13:06,7,1,13,1,F,FALSE,7&,1,0.53675,0.46743,1.5043,3475.82,3477.8371,3504.8482,3505.3156
08-Jun-2014 13:13:08,7,1,14,1,F,TRUE,6^,1,0.63755,0.46743,1.5011,3475.82,3477.8371,3506.8515,3507.3189
08-Jun-2014 13:13:10,7,1,15,1,P,FALSE,7&,1,0.50695,0.48413,1.4978,3475.82,3477.8371,3508.8381,3509.3222
08-Jun-2014 13:13:23,7,1,1,2,R,FALSE,7&,1,0.81771,0.46743,1.5017,3517.1123,3519.1383,3522.1432,3522.6107
08-Jun-2014 13:13:25,7,1,2,2,N,FALSE,7&,1,0.63919,0.48413,1.4984,3517.1123,3519.1383,3524.1298,3524.614
08-Jun-2014 13:13:27,7,1,3,2,K,FALSE,7&,1,0.65183,0.48412,1.4951,3517.1123,3519.1383,3526.1331,3526.6173
08-Jun-2014 13:13:29,7,1,4,2,V,FALSE,7&,1,0.60861,0.48414,1.4918,3517.1123,3519.1383,3528.1364,3528.6205
08-Jun-2014 13:13:31,7,1,5,2,W,FALSE,7&,1,0.66125,0.46743,1.5052,3517.1123,3519.1383,3530.1397,3530.6071
08-Jun-2014 13:13:33,7,1,6,2,V,TRUE,6^,1,0.89794,0.46744,1.5019,3517.1123,3519.1383,3532.143,3532.6104
08-Jun-2014 13:13:35,7,1,7,2,P,FALSE,7&,1,0.54343,0.48413,1.4986,3517.1123,3519.1383,3534.1296,3534.6137
08-Jun-2014 13:13:37,7,1,8,2,G,FALSE,7&,1,0.52406,0.48414,1.4953,3517.1123,3519.1383,3536.1329,3536.617
08-Jun-2014 13:13:39,7,1,9,2,P,TRUE,6^,1,0.70484,0.48412,1.4921,3517.1123,3519.1383,3538.1362,3538.6203
08-Jun-2014 13:13:41,7,1,10,2,J,FALSE,7&,1,0.78145,0.46743,1.5054,3517.1123,3519.1383,3540.1395,3540.6069
