Date,2014/5/2 11:20
Script,FracBack_OSX
Version,EDC042514
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
02-May-2014 11:20:49,1,1,1,0,K,FALSE,2,1,0.59906,0.48373,1.4937,18834.8674,18836.8875,18839.89,18840.3738
02-May-2014 11:20:51,1,1,2,0,J,FALSE,2,1,0.52541,0.48374,1.492,18834.8674,18836.8875,18841.8917,18842.3754
02-May-2014 11:20:53,1,1,3,0,X,TRUE,2,0,0.53975,0.46705,1.507,18834.8674,18836.8875,18843.8933,18844.3604
02-May-2014 11:20:55,1,1,4,0,G,FALSE,2,1,0.60998,0.46705,1.5054,18834.8674,18836.8875,18845.895,18846.3621
02-May-2014 11:20:57,1,1,5,0,X,TRUE,2,0,0.45635,0.46705,1.5037,18834.8674,18836.8875,18847.8967,18848.3637
02-May-2014 11:20:59,1,1,6,0,R,FALSE,2,1,0.39067,0.46706,1.502,18834.8674,18836.8875,18849.8983,18850.3654
02-May-2014 11:21:01,1,1,7,0,S,FALSE,2,1,0.37375,0.48372,1.5004,18834.8674,18836.8875,18851.8833,18852.367
02-May-2014 11:21:03,1,1,8,0,X,TRUE,2,0,0.40405,0.48373,1.4987,18834.8674,18836.8875,18853.885,18854.3687
02-May-2014 11:21:05,1,1,9,0,M,FALSE,2,1,0.33045,0.48373,1.497,18834.8674,18836.8875,18855.8866,18856.3704
02-May-2014 11:21:07,1,1,10,0,N,FALSE,2,1,0.38468,0.48375,1.4954,18834.8674,18836.8875,18857.8883,18858.372
02-May-2014 11:21:09,1,1,11,0,L,FALSE,2,1,0.37513,0.48375,1.4937,18834.8674,18836.8875,18859.89,18860.3737
02-May-2014 11:21:11,1,1,12,0,X,TRUE,1,1,0.46934,0.48374,1.492,18834.8674,18836.8875,18861.8916,18862.3754
02-May-2014 11:21:13,1,1,13,0,P,FALSE,2,1,0.45175,0.46706,1.5071,18834.8674,18836.8875,18863.8933,18864.3603
02-May-2014 11:21:15,1,1,14,0,X,TRUE,1,1,0.54604,0.46705,1.5054,18834.8674,18836.8875,18865.8949,18866.362
02-May-2014 11:21:17,1,1,15,0,Q,FALSE,2,1,0.41642,0.46705,1.5038,18834.8674,18836.8875,18867.8966,18868.3637
02-May-2014 11:21:30,2,1,1,1,S,FALSE,2,1,1.0068,0.48373,1.4973,18876.0552,18878.0717,18881.0742,18881.558
