Date,2014/6/3 14:46
Script,FracBack_OSX
Version,EDC052714
RealTime,Block,Miniblock,Trial,TrialType,Cue,IsMatch,KeyPressed,ACC,RT,CueDuration,ITIDuration,AbsOnset,MiniBlockOnset,CueOnset,ITIOnset
03-Jun-2014 14:48:37,7,1,1,0,K,FALSE,2@,1,0.59434,0.48412,1.4983,107319.7312,107321.7606,107324.7488,107325.2329
03-Jun-2014 14:48:39,7,1,2,0,J,FALSE,1!,0,0.44713,0.48412,1.495,107319.7312,107321.7606,107326.7521,107327.2362
03-Jun-2014 14:48:41,7,1,3,0,X,TRUE,1!,1,0.54777,0.48413,1.4917,107319.7312,107321.7606,107328.7554,107329.2395
03-Jun-2014 14:48:43,7,1,4,0,G,FALSE,2@,1,0.38456,0.46743,1.5051,107319.7312,107321.7606,107330.7587,107331.2261
03-Jun-2014 14:48:45,7,1,5,0,X,TRUE,2@,0,0.22929,0.46744,1.5018,107319.7312,107321.7606,107332.762,107333.2294
03-Jun-2014 14:48:47,7,1,6,0,R,FALSE,2@,1,0.60269,0.48414,1.4985,107319.7312,107321.7606,107334.7486,107335.2327
03-Jun-2014 14:48:49,7,1,7,0,S,FALSE,2@,1,0.4153,0.48412,1.4953,107319.7312,107321.7606,107336.7519,107337.236
03-Jun-2014 14:48:51,7,1,8,0,X,TRUE,1!,1,0.36412,0.48414,1.492,107319.7312,107321.7606,107338.7551,107339.2393
03-Jun-2014 14:48:53,7,1,9,0,M,FALSE,2@,1,0.44082,0.46742,1.5054,107319.7312,107321.7606,107340.7584,107341.2259
03-Jun-2014 14:48:55,7,1,10,0,N,FALSE,2@,1,0.37342,0.46744,1.5021,107319.7312,107321.7606,107342.7617,107343.2292
03-Jun-2014 14:48:57,7,1,11,0,L,FALSE,2@,1,0.54692,0.48413,1.4988,107319.7312,107321.7606,107344.7483,107345.2325
03-Jun-2014 14:48:59,7,1,12,0,X,TRUE,1!,1,0.42354,0.48413,1.4955,107319.7312,107321.7606,107346.7516,107347.2357
03-Jun-2014 14:49:01,7,1,13,0,P,FALSE,2@,1,0.30836,0.48413,1.4922,107319.7312,107321.7606,107348.7549,107349.239
03-Jun-2014 14:49:03,7,1,14,0,X,TRUE,1!,1,0.489,0.46743,1.5056,107319.7312,107321.7606,107350.7582,107351.2256
03-Jun-2014 14:49:05,7,1,15,0,Q,FALSE,2@,1,0.45378,0.46742,1.5023,107319.7312,107321.7606,107352.7615,107353.2289
03-Jun-2014 14:49:18,7,1,1,1,S,FALSE,2@,1,0.52182,0.48413,1.4909,107361.1085,107363.1285,107366.1334,107366.6176
03-Jun-2014 14:49:20,7,1,2,1,Z,FALSE,2@,1,0.35051,0.46744,1.5043,107361.1085,107363.1285,107368.1367,107368.6042
03-Jun-2014 14:49:22,7,1,3,1,Z,TRUE,1!,1,0.53923,0.46743,1.501,107361.1085,107363.1285,107370.14,107370.6075
03-Jun-2014 14:49:24,7,1,4,1,L,FALSE,2@,1,0.24854,0.48413,1.4977,107361.1085,107363.1285,107372.1266,107372.6108
03-Jun-2014 14:49:26,7,1,5,1,G,FALSE,2@,1,0.55727,0.48414,1.4944,107361.1085,107363.1285,107374.1299,107374.614
03-Jun-2014 14:49:28,7,1,6,1,Q,FALSE,2@,1,0.46601,0.48411,1.4912,107361.1085,107363.1285,107376.1332,107376.6173
03-Jun-2014 14:49:30,7,1,7,1,Q,TRUE,1!,1,0.43876,0.46743,1.5046,107361.1085,107363.1285,107378.1365,107378.6039
