Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
129_b2,08-Jun-2014 15:40:01,43,7,4,+$0,0.17386,12.0232,14.0232,16.8398,18.0232,2,0.28335,0.325,6,0.26304,1,1!,+$0,$0.00,0.020833,hit
129_b2,08-Jun-2014 15:40:01,44,6,2,-$1,20.0344,26.0232,28.0232,30.4898,32.0232,2,0.30001,0.325,4,0.32003,0,1!,-$1,$-1.00,0.020833,late
129_b2,08-Jun-2014 15:40:01,45,5,5,+$1,34.0322,38.0232,40.0232,42.7898,44.0232,2,0.3,0.325,2,0.28003,1,1!,+$1,$0.00,0.041667,hit
129_b2,08-Jun-2014 15:40:01,46,5,1,-$0,46.033,48.0232,50.0232,52.7732,54.0232,2,0.3,0.325,2,0.39969,0,1!,-$0,$0.00,0.041667,late
129_b2,08-Jun-2014 15:40:01,47,6,6,+$5,56.0321,58.0232,60.0232,62.3898,64.0232,2,0.28333,0.325,4,0.27703,1,1!,+$5,$5.00,0.0625,hit
129_b2,08-Jun-2014 15:40:01,48,6,2,-$1,66.0329,70.0232,72.0232,74.3565,76.0232,2,0.31667,0.325,4,0.37237,0,1!,-$1,$4.00,0.0625,late
129_b2,08-Jun-2014 15:40:01,49,7,4,+$0,78.0322,82.0232,84.0232,86.6398,88.0232,2,0.3,0.325,6,0.29203,1,1!,+$0,$4.00,0.083333,hit
129_b2,08-Jun-2014 15:40:01,50,5,1,-$0,90.0321,96.0232,98.0232,100.9898,102.0232,2,0.31667,0.325,2,NaN,0,NaN,-$0,$4.00,0.083333,noResponse
129_b2,08-Jun-2014 15:40:01,51,5,4,+$0,104.0328,106.0232,108.0232,110.5232,112.0232,2,0.28332,0.325,2,0.27669,1,1!,+$0,$4.00,0.10417,hit
129_b2,08-Jun-2014 15:40:01,52,7,3,-$5,114.0323,116.0232,118.0232,120.7065,122.0232,2,0.28334,0.325,6,0.27437,1,1!,$0,$4.00,0.125,hit
