Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
128_practice,03-Jun-2014 15:03:27,33,5,3,-$5,378.0381,382.0193,384.0226,386.4099,388.0292,2.0033,0.23372,0.340,2,0.21879,1,space,$0,$29.00,0.7381,hit
128_practice,03-Jun-2014 15:03:27,34,7,6,+$5,390.0405,392.0191,394.0224,396.6434,398.029,2.0033,0.21703,0.340,6,0.20932,1,space,+$5,$34.00,0.7619,hit
128_practice,03-Jun-2014 15:03:27,35,6,3,-$5,400.041,406.0255,408.0287,410.6163,412.0186,2.0033,0.23372,0.320,4,0.22837,1,space,$0,$34.00,0.78571,hit
128_practice,03-Jun-2014 15:03:27,36,6,2,-$1,414.0306,418.0285,420.0318,422.7529,424.0217,2.0033,0.20032,0.320,4,0.19577,1,space,$0,$34.00,0.80952,hit
128_practice,03-Jun-2014 15:03:27,37,7,4,+$0,426.0337,430.0315,432.0181,434.8061,436.0247,1.9866,0.23371,0.340,6,0.22264,1,space,+$0,$34.00,0.83333,hit
128_practice,03-Jun-2014 15:03:27,38,7,5,+$1,438.0367,444.0212,446.0245,448.8458,450.031,2.0033,0.21702,0.360,6,0.20692,1,space,+$1,$35.00,0.85714,hit
128_practice,03-Jun-2014 15:03:27,39,7,5,+$1,452.0263,458.0275,460.0308,462.4848,464.0207,2.0033,0.2504,0.340,6,0.23185,1,space,+$1,$36.00,0.88095,hit
128_practice,03-Jun-2014 15:03:27,40,5,4,+$0,466.0328,472.0172,474.0205,476.7917,478.027,2.0033,0.20033,0.320,2,0.18901,1,space,+$0,$36.00,0.90476,hit
128_practice,03-Jun-2014 15:03:27,41,7,6,+$5,480.039,482.0169,484.0202,486.758,488.0268,2.0033,0.23372,0.320,6,0.21465,1,space,+$5,$41.00,0.92857,hit
128_practice,03-Jun-2014 15:03:27,42,5,5,+$1,490.0387,496.0232,498.0265,500.3971,502.0164,2.0033,0.23372,0.320,2,0.21558,1,space,+$1,$42.00,0.95238,hit
