Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
21_b2,13-Jan-2014 17:33:48,13,7,2,-$1,152.0368,156.0202,158.0229,160.5104,162.0294,2.0027,0.4173,0.420,6,0.012778,0,1!,-$1,$3.00,0.14583,late
21_b2,13-Jan-2014 17:33:48,14,6,4,+$0,164.0399,170.0259,172.0292,174.6669,176.0202,2.0032,0.38394,0.380,4,NaN,0,NaN,$0,$3.00,0.14583,noResponse
21_b2,13-Jan-2014 17:33:48,15,5,3,-$5,178.0296,182.029,184.0323,186.4035,188.0222,2.0032,0.40012,0.400,2,0.038742,0,1!,-$5,$-2.00,0.14583,late
21_b2,13-Jan-2014 17:33:48,16,7,2,-$1,190.0328,192.0288,194.032,196.7203,198.022,2.0032,0.43355,0.440,6,0.058362,0,1!,-$1,$-3.00,0.14583,late
21_b2,13-Jan-2014 17:33:48,17,5,3,-$5,200.0324,206.0184,208.0217,210.4757,212.0203,2.0033,0.24448,0.400,2,0.22208,1,1!,$0,$-3.00,0.16667,hit
21_b2,13-Jan-2014 17:33:48,18,7,3,-$5,214.0277,216.0202,218.0214,220.7593,222.0202,2.0012,0.24433,0.380,6,0.22496,1,1!,$0,$-3.00,0.1875,hit
21_b2,13-Jan-2014 17:33:48,19,6,6,+$5,224.0283,230.0244,232.0277,234.799,236.0176,2.0033,0.4007,0.400,4,NaN,0,NaN,$0,$-3.00,0.1875,noResponse
21_b2,13-Jan-2014 17:33:48,20,7,6,+$5,238.0282,242.0275,244.0308,246.8354,248.0208,2.0033,0.20151,0.420,6,0.185,1,1!,+$5,$2.00,0.20833,hit
21_b2,13-Jan-2014 17:33:48,21,5,3,-$5,250.0314,256.0171,258.0204,260.6081,262.0202,2.0033,0.1122,0.360,2,0.088616,1,1!,$0,$2.00,0.22917,hit
21_b2,13-Jan-2014 17:33:48,22,7,2,-$1,264.0276,266.0202,268.0202,270.3407,272.0203,2,0.46284,0.460,6,NaN,0,NaN,-$1,$1.00,0.22917,noResponse
21_b2,13-Jan-2014 17:33:48,23,7,1,-$0,274.0275,280.0233,282.0265,284.4472,286.0332,2.0033,0.23376,0.400,6,0.20983,1,1!,$0,$1.00,0.25,hit
21_b2,13-Jan-2014 17:33:48,24,6,3,-$5,288.0277,294.0296,296.0329,298.9544,300.0228,2.0034,0.21705,0.340,4,0.20159,1,1!,$0,$1.00,0.27083,hit
21_b2,13-Jan-2014 17:33:48,25,5,4,+$0,302.0332,306.0327,308.0202,310.3898,312.0258,1.9876,0.40065,0.400,2,NaN,0,NaN,$0,$1.00,0.27083,noResponse
21_b2,13-Jan-2014 17:33:48,26,6,5,+$1,314.0363,316.0324,318.0202,320.8904,322.0255,1.9878,0.26711,0.400,4,0.24487,1,1!,+$1,$2.00,0.29167,hit
21_b2,13-Jan-2014 17:33:48,27,7,2,-$1,324.036,328.0187,330.022,332.6764,334.0202,2.0033,0.47723,0.480,6,NaN,0,NaN,-$1,$1.00,0.29167,noResponse
21_b2,13-Jan-2014 17:33:48,28,5,5,+$1,336.0274,342.0251,344.0284,347.0167,348.0202,2.0033,0.20353,0.400,2,0.19306,1,1!,+$1,$2.00,0.3125,hit
21_b2,13-Jan-2014 17:33:48,29,7,1,-$0,350.0293,352.0249,354.0281,356.332,358.0202,2.0032,0.37163,0.380,6,NaN,0,NaN,-$0,$2.00,0.3125,noResponse
21_b2,13-Jan-2014 17:33:48,30,5,5,+$1,360.0293,366.0312,368.0177,370.6053,372.0202,1.9865,0.38157,0.380,2,NaN,0,NaN,$0,$2.00,0.3125,early
21_b2,13-Jan-2014 17:33:48,31,6,6,+$5,374.0276,376.0202,378.0202,380.3547,382.0242,1.9999,0.35064,0.440,4,0.33361,1,1!,+$5,$7.00,0.33333,hit
21_b2,13-Jan-2014 17:33:48,32,7,5,+$1,384.0346,388.0173,390.0206,392.9921,394.0272,2.0033,0.23372,0.360,6,0.21562,1,1!,+$1,$8.00,0.35417,hit
21_b2,13-Jan-2014 17:33:48,33,7,3,-$5,396.038,402.0237,404.027,406.2806,408.0203,2.0033,0.27296,0.320,6,0.24977,1,1!,$0,$8.00,0.375,hit
21_b2,13-Jan-2014 17:33:48,34,6,3,-$5,410.0275,416.03,418.0332,420.8545,422.0231,2.0032,0.30054,0.300,4,NaN,0,NaN,-$5,$3.00,0.375,noResponse
21_b2,13-Jan-2014 17:33:48,35,5,6,+$5,424.0338,428.0331,430.0203,432.891,434.0262,1.9872,0.20035,0.460,2,0.18477,1,1!,+$5,$8.00,0.39583,hit
21_b2,13-Jan-2014 17:33:48,36,6,5,+$1,436.0367,438.0328,440.0202,442.9242,444.0203,1.9874,0.27945,0.340,4,0.25669,1,1!,+$1,$9.00,0.41667,hit
21_b2,13-Jan-2014 17:33:48,37,6,5,+$1,446.0275,450.0203,452.0224,454.3429,456.029,2.002,0.23375,0.320,4,0.21004,1,1!,+$1,$10.00,0.4375,hit
21_b2,13-Jan-2014 17:33:48,38,6,2,-$1,458.0395,462.0222,464.0255,466.5797,468.0321,2.0033,0.21705,0.500,4,0.19538,1,1!,$0,$10.00,0.45833,hit
21_b2,13-Jan-2014 17:33:48,39,5,1,-$0,470.0259,474.0252,476.0285,478.4658,480.0184,2.0033,0.21703,0.400,2,0.19456,1,1!,$0,$10.00,0.47917,hit
21_b2,13-Jan-2014 17:33:48,40,6,6,+$5,482.0289,484.025,486.0283,488.883,490.0202,2.0034,0.4373,0.440,4,NaN,0,NaN,$0,$10.00,0.47917,early
21_b2,13-Jan-2014 17:33:48,41,6,4,+$0,492.0285,496.028,498.0313,500.6022,502.0212,2.0033,0.25138,0.420,4,0.2346,1,1!,+$0,$10.00,0.5,hit
21_b2,13-Jan-2014 17:33:48,42,6,4,+$0,504.0325,508.0311,510.0177,512.9559,514.0202,1.9866,0.24772,0.440,4,0.22478,1,1!,+$0,$10.00,0.52083,hit
21_b2,13-Jan-2014 17:33:48,43,7,1,-$0,516.0275,520.0203,522.0207,524.408,526.0203,2.0005,0.26232,0.420,6,0.24272,1,1!,$0,$10.00,0.54167,hit
21_b2,13-Jan-2014 17:33:48,44,5,4,+$0,528.0275,534.0238,536.0271,538.4811,540.0203,2.0033,0.45582,0.460,2,NaN,0,NaN,$0,$10.00,0.54167,noResponse
21_b2,13-Jan-2014 17:33:48,45,7,5,+$1,542.0274,544.0235,546.0268,548.3806,550.0167,2.0033,0.30059,0.300,6,NaN,0,NaN,$0,$10.00,0.54167,noResponse
21_b2,13-Jan-2014 17:33:48,46,5,1,-$0,552.0275,558.0298,560.0331,562.3704,564.0231,2.0033,0.25042,0.400,2,0.23152,1,1!,$0,$10.00,0.5625,hit
21_b2,13-Jan-2014 17:33:48,47,5,1,-$0,566.0335,568.0296,570.033,572.921,574.0228,2.0033,0.38399,0.380,2,NaN,0,NaN,-$0,$10.00,0.5625,noResponse
21_b2,13-Jan-2014 17:33:48,48,5,6,+$5,576.0333,578.0294,580.0326,582.7037,584.0226,2.0032,0.25036,0.460,2,0.23701,1,1!,+$5,$15.00,0.58333,hit
