Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
999_b1,08-Jun-2014 14:06:48,16,6,3,-$5,196.0358,198.0289,200.0305,202.2991,204.0172,2.0017,0.38365,0.400,4,0.3898,0,/,-$5,$-4.00,0.2381,late
999_b1,08-Jun-2014 14:06:48,17,6,4,+$0,206.0275,210.0222,212.0238,214.9096,216.0272,2.0017,0.26689,0.360,4,0.25932,1,/,+$0,$-4.00,0.2619,hit
999_b1,08-Jun-2014 14:06:48,18,7,2,-$1,218.0369,222.0321,224.0171,226.9696,228.0205,1.985,0.40034,0.420,6,0.4793,0,/,-$1,$-5.00,0.2619,late
999_b1,08-Jun-2014 14:06:48,19,5,1,-$0,230.03,236.0271,238.0288,240.781,242.0321,2.0017,0.28357,0.400,2,0.27584,1,/,$0,$-5.00,0.28571,hit
999_b1,08-Jun-2014 14:06:48,20,6,2,-$1,244.0251,246.0187,248.0204,250.8394,252.0237,2.0017,0.40033,0.440,4,0.38547,1,/,$0,$-5.00,0.30952,hit
999_b1,08-Jun-2014 14:06:48,21,7,6,+$5,254.034,258.0287,260.0304,262.8327,264.017,2.0017,0.31694,0.400,6,0.29619,1,/,+$5,$0.00,0.33333,hit
999_b1,08-Jun-2014 14:06:48,22,7,3,-$5,266.0272,272.0237,274.0253,276.5608,278.0287,2.0017,0.33361,0.400,6,0.32812,1,/,$0,$0.00,0.35714,hit
999_b1,08-Jun-2014 14:06:48,23,6,6,+$5,280.039,286.0186,288.0203,290.7726,292.0236,2.0017,0.26688,0.380,4,0.2603,1,/,+$5,$5.00,0.38095,hit
999_b1,08-Jun-2014 14:06:48,24,5,5,+$1,294.0342,298.0286,300.0302,302.3989,304.0169,2.0017,0.36697,0.380,2,0.442,0,/,$0,$5.00,0.38095,late
999_b1,08-Jun-2014 14:06:48,25,6,3,-$5,306.0271,308.0202,310.0219,312.8075,314.0252,2.0017,0.3503,0.420,4,0.33736,1,/,$0,$5.00,0.40476,hit
999_b1,08-Jun-2014 14:06:48,26,7,2,-$1,316.0355,320.0302,322.0319,324.3004,326.0185,2.0017,0.33361,0.460,6,0.32447,1,/,$0,$5.00,0.42857,hit
999_b1,08-Jun-2014 14:06:48,27,6,5,+$1,328.0287,334.0251,336.0268,338.4788,340.0301,2.0017,0.35029,0.360,4,0.61804,0,/,$0,$5.00,0.42857,late
999_b1,08-Jun-2014 14:06:48,28,5,1,-$0,342.0392,346.0184,348.0201,350.3053,352.0234,2.0017,0.36697,0.380,2,0.43153,0,/,-$0,$5.00,0.42857,late
999_b1,08-Jun-2014 14:06:48,29,5,5,+$1,354.0337,356.0268,358.0284,360.347,362.0317,2.0017,0.36697,0.380,2,NaN,0,NaN,$0,$5.00,0.42857,noResponse
