Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
39_b2,10-Jun-2014 17:33:26,54,6,6,+$5,138.0403,144.0319,146.0319,148.3652,150.0319,2,0.2,0.275,4,0.19558,1,1!,+$5,$10.00,0.16667,hit
39_b2,10-Jun-2014 17:33:26,55,7,2,-$1,152.0395,156.0319,158.0319,160.6485,162.0319,2,0.2,0.255,6,0.19226,1,1!,$0,$10.00,0.1875,hit
39_b2,10-Jun-2014 17:33:26,56,6,4,+$0,164.0397,170.0319,172.0319,174.9985,176.0319,2,0.21667,0.255,4,0.20734,1,1!,+$0,$10.00,0.20833,hit
39_b2,10-Jun-2014 17:33:26,57,5,3,-$5,178.0396,182.0319,184.0319,186.5319,188.0319,2,0.21667,0.275,2,0.20291,1,1!,$0,$10.00,0.22917,hit
39_b2,10-Jun-2014 17:33:26,58,7,2,-$1,190.0396,192.0319,194.0319,196.7152,198.0319,2,0.21667,0.235,6,0.2236,0,1!,-$1,$9.00,0.22917,late
39_b2,10-Jun-2014 17:33:26,59,5,3,-$5,200.0396,206.0319,208.0319,210.4486,212.0319,2,0.24999,0.275,2,NaN,0,NaN,-$5,$4.00,0.22917,noResponse
39_b2,10-Jun-2014 17:33:26,60,7,3,-$5,214.0396,216.0319,218.0319,220.8319,222.0319,2,0.21667,0.255,6,0.20993,1,1!,$0,$4.00,0.25,hit
39_b2,10-Jun-2014 17:33:26,61,6,6,+$5,224.0396,230.0319,232.0319,234.4652,236.0152,2,0.21667,0.275,4,0.19759,1,1!,+$5,$9.00,0.27083,hit
39_b2,10-Jun-2014 17:33:26,62,7,6,+$5,238.0395,242.0319,244.0319,246.6485,248.0319,2,0.18334,0.255,6,0.17929,1,1!,+$5,$14.00,0.29167,hit
39_b2,10-Jun-2014 17:33:26,63,5,3,-$5,250.0395,256.0319,258.0319,260.7986,262.0319,2,0.21667,0.235,2,0.19927,1,1!,$0,$14.00,0.3125,hit
39_b2,10-Jun-2014 17:33:26,64,7,2,-$1,264.0395,266.0319,268.0319,270.9486,272.0152,2,0.23333,0.255,6,0.21524,1,1!,$0,$14.00,0.33333,hit
39_b2,10-Jun-2014 17:33:26,65,7,1,-$0,274.0395,280.0319,282.0319,284.9985,286.0319,2,0.23334,0.275,6,0.22726,1,1!,$0,$14.00,0.35417,hit
39_b2,10-Jun-2014 17:33:26,66,6,3,-$5,288.0396,294.0319,296.0319,298.6819,300.0319,2,0.20001,0.215,4,NaN,0,NaN,-$5,$9.00,0.35417,noResponse
39_b2,10-Jun-2014 17:33:26,67,5,4,+$0,302.0395,306.0319,308.0319,310.3819,312.0319,2,0.21666,0.235,2,0.23792,0,1!,$0,$9.00,0.35417,late
39_b2,10-Jun-2014 17:33:26,68,6,5,+$1,314.0396,316.0319,318.0319,320.3819,322.0319,2,0.25,0.275,4,0.24409,1,1!,+$1,$10.00,0.375,hit
39_b2,10-Jun-2014 17:33:26,69,7,2,-$1,324.041,328.0319,330.0319,332.4652,334.0319,2,0.2,0.235,6,0.18358,1,1!,$0,$10.00,0.39583,hit
39_b2,10-Jun-2014 17:33:26,70,5,5,+$1,336.0395,342.0319,344.0319,346.8986,348.0319,2,0.19999,0.275,2,0.18125,1,1!,+$1,$11.00,0.41667,hit
39_b2,10-Jun-2014 17:33:26,71,7,1,-$0,350.0395,352.0319,354.0319,356.4652,358.0319,2,0.26666,0.295,6,NaN,0,NaN,-$0,$11.00,0.41667,noResponse
39_b2,10-Jun-2014 17:33:26,72,5,5,+$1,360.0396,366.0319,368.0319,370.8819,372.0319,2,0.23332,0.255,2,0.22495,1,1!,+$1,$12.00,0.4375,hit
39_b2,10-Jun-2014 17:33:26,73,6,6,+$5,374.0395,376.0319,378.0319,380.4485,382.0319,2,0.21666,0.235,4,0.20126,1,1!,+$5,$17.00,0.45833,hit
39_b2,10-Jun-2014 17:33:26,74,7,5,+$1,384.0395,388.0319,390.0319,392.9652,394.0319,2,0.21666,0.235,6,NaN,0,NaN,$0,$17.00,0.45833,early
39_b2,10-Jun-2014 17:33:26,75,7,3,-$5,396.0395,402.0319,404.0319,406.5319,408.0319,2,0.18333,0.195,6,0.19993,0,1!,-$5,$12.00,0.45833,late
39_b2,10-Jun-2014 17:33:26,76,6,3,-$5,410.0395,416.0319,418.0319,420.4152,422.0319,2,0.2,0.215,4,0.21459,0,1!,-$5,$7.00,0.45833,late
39_b2,10-Jun-2014 17:33:26,77,5,6,+$5,424.0395,428.0319,430.0319,432.4652,434.0319,2,0.18334,0.215,2,0.2166,0,1!,$0,$7.00,0.45833,late
39_b2,10-Jun-2014 17:33:26,78,6,5,+$1,436.0397,438.0152,440.0319,442.7319,444.0319,2.0167,0.19999,0.215,4,0.20992,0,1!,$0,$7.00,0.45833,late
39_b2,10-Jun-2014 17:33:26,79,6,5,+$1,446.0401,450.0319,452.0319,454.6319,456.0319,2,0.16667,0.195,4,0.19392,0,1!,$0,$7.00,0.45833,late
39_b2,10-Jun-2014 17:33:26,80,6,2,-$1,458.0395,462.0319,464.0319,466.5319,468.0319,2,0.2,0.215,4,0.22192,0,1!,-$1,$6.00,0.45833,late
39_b2,10-Jun-2014 17:33:26,81,5,1,-$0,470.0402,474.0319,476.0319,478.8986,480.0319,2,0.3,0.315,2,0.48437,0,1!,-$0,$6.00,0.45833,late
39_b2,10-Jun-2014 17:33:26,82,6,6,+$5,482.0394,484.0319,486.0319,488.7152,490.0319,2,0.16667,0.195,4,0.18759,0,1!,$0,$6.00,0.45833,late
39_b2,10-Jun-2014 17:33:26,83,6,4,+$0,492.0398,496.0319,498.0319,500.6819,502.0319,2,0.23333,0.255,4,NaN,0,NaN,$0,$6.00,0.45833,noResponse
39_b2,10-Jun-2014 17:33:26,84,6,4,+$0,504.0401,508.0319,510.0319,512.9652,514.0319,2,0.25,0.275,4,0.33771,0,1!,$0,$6.00,0.45833,late
39_b2,10-Jun-2014 17:33:26,85,7,1,-$0,516.0396,520.0319,522.0319,524.4819,526.0319,2,0.23333,0.335,6,0.22497,1,1!,$0,$6.00,0.47917,hit
39_b2,10-Jun-2014 17:33:26,86,5,4,+$0,528.0402,534.0319,536.0319,538.8485,540.0319,2,0.21667,0.295,2,0.20126,1,1!,+$0,$6.00,0.5,hit
39_b2,10-Jun-2014 17:33:26,87,7,5,+$1,542.0394,544.0319,546.0319,548.8319,550.0319,2,0.19999,0.215,6,0.21092,0,1!,$0,$6.00,0.5,late
39_b2,10-Jun-2014 17:33:26,88,5,1,-$0,552.0398,558.0319,560.0319,562.5652,564.0319,2,0.21666,0.355,2,0.19959,1,1!,$0,$6.00,0.52083,hit
39_b2,10-Jun-2014 17:33:26,89,5,1,-$0,566.0396,568.0319,570.0319,572.6986,574.0319,2,0.34999,0.375,2,NaN,0,NaN,-$0,$6.00,0.52083,noResponse
39_b2,10-Jun-2014 17:33:26,90,5,6,+$5,576.0395,578.0319,580.0319,582.3319,584.0319,2,0.15,0.175,2,0.21296,0,1!,$0,$6.00,0.52083,late
