Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
060214_practice,02-Jun-2014 16:21:26,1,7,3,-$5,0.10279,2.0306,4.0172,6.8886,8.0238,1.9866,0.26711,0.300,6,0.41539,0,space,-$5,$-5.00,0,early
060214_practice,02-Jun-2014 16:21:26,2,5,6,+$5,10.164,16.0203,18.0235,20.9617,22.0301,2.0033,0.26711,0.300,2,NaN,0,NaN,$0,$-5.00,0,noResponse
060214_practice,02-Jun-2014 16:21:26,3,5,5,+$1,24.0264,26.02,28.0233,30.3772,32.0299,2.0033,0.26711,0.300,2,0.31079,0,space,$0,$-5.00,0,late
060214_practice,02-Jun-2014 16:21:26,4,5,1,-$0,34.025,36.0198,38.0231,40.9612,42.0296,2.0033,0.26712,0.300,2,0.25475,1,space,$0,$-5.00,0.02381,hit
060214_practice,02-Jun-2014 16:21:26,5,6,2,-$1,44.0249,46.0195,48.0228,50.744,52.0294,2.0033,0.2671,0.300,4,0.25601,1,space,$0,$-5.00,0.047619,hit
060214_practice,02-Jun-2014 16:21:26,6,6,4,+$0,54.0253,58.0226,60.0259,62.3463,64.0157,2.0033,0.25042,0.300,4,0.23763,1,space,+$0,$-5.00,0.071429,hit
Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
060214_practice,02-Jun-2014 16:27:02,1,7,3,-$5,0.15602,2.0178,4.0211,6.4751,8.0277,2.0033,0.28379,0.300,6,NaN,0,NaN,-$5,$-5.00,0,noResponse
060214_practice,02-Jun-2014 16:27:02,2,5,6,+$5,10.0421,16.0241,18.0274,20.6818,22.0173,2.0033,0.28381,0.300,2,0.40666,0,7&,$0,$-5.00,0,late
060214_practice,02-Jun-2014 16:27:02,3,5,5,+$1,24.0292,26.0239,28.0272,30.9988,32.0171,2.0033,0.2671,0.300,2,0.2497,1,9(,+$1,$-4.00,0.02381,hit
060214_practice,02-Jun-2014 16:27:02,4,5,1,-$0,34.0291,36.0237,38.027,40.9985,42.0168,2.0033,0.28381,0.300,2,0.31395,0,9(,-$0,$-4.00,0.02381,late
060214_practice,02-Jun-2014 16:27:02,5,6,2,-$1,44.0295,46.0234,48.0267,50.3973,52.0166,2.0033,0.26711,0.300,4,0.40317,0,9(,-$1,$-5.00,0.02381,late
060214_practice,02-Jun-2014 16:27:02,6,6,4,+$0,54.0285,58.0265,60.0298,63.0013,64.0196,2.0033,0.28381,0.300,4,0.47114,0,9(,$0,$-5.00,0.02381,late
060214_practice,02-Jun-2014 16:27:02,7,7,6,+$5,66.0317,70.0295,72.0161,74.9877,76.0227,1.9866,0.28379,0.300,6,0.54078,0,9(,$0,$-5.00,0.02381,late
060214_practice,02-Jun-2014 16:27:02,8,5,1,-$0,78.0346,84.0192,86.0224,88.6434,90.029,2.0033,0.26711,0.300,2,0.40504,0,9(,-$0,$-5.00,0.02381,late
