Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
129_b1,08-Jun-2014 15:23:36,1,7,1,-$0,0.30409,12.0296,14.0296,16.8796,18.0296,2,0.28334,0.400,6,0.27406,1,1!,$0,$0.00,0.02381,hit
129_b1,08-Jun-2014 15:23:36,2,7,2,-$1,20.1267,26.0296,28.0296,30.9462,32.0296,2,0.26667,0.400,6,0.24836,1,1!,$0,$0.00,0.047619,hit
129_b1,08-Jun-2014 15:23:36,3,7,2,-$1,34.0403,40.0296,42.0296,44.3629,46.0296,2,0.38333,0.400,6,NaN,0,NaN,-$1,$-1.00,0.047619,noResponse
129_b1,08-Jun-2014 15:23:36,4,5,4,+$0,48.0379,54.0296,56.0296,58.9629,60.0296,2,0.26667,0.400,2,0.2617,1,1!,+$0,$-1.00,0.071429,hit
129_b1,08-Jun-2014 15:23:36,5,6,4,+$0,62.0385,64.0296,66.0296,68.7463,70.0296,2,0.36665,0.400,4,0.34636,1,1!,+$0,$-1.00,0.095238,hit
129_b1,08-Jun-2014 15:23:36,6,6,6,+$5,72.0385,76.0296,78.0296,80.3462,82.0296,2,0.26667,0.400,4,0.25236,1,1!,+$5,$4.00,0.11905,hit
129_b1,08-Jun-2014 15:23:36,7,7,4,+$0,84.0396,88.0296,90.0296,92.4796,94.0296,2,0.28333,0.400,6,0.26703,1,1!,+$0,$4.00,0.14286,hit
Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
129_b1,08-Jun-2014 15:28:36,1,7,1,-$0,0.18039,12.0296,14.0296,16.6796,18.0296,2,0.25,0.400,6,0.23403,1,1!,$0,$0.00,0.02381,hit
129_b1,08-Jun-2014 15:28:36,2,7,2,-$1,20.0412,26.0296,28.0296,30.9963,32.0296,2,0.23333,0.400,6,0.21436,1,1!,$0,$0.00,0.047619,hit
129_b1,08-Jun-2014 15:28:36,3,7,2,-$1,34.0385,40.0296,42.0296,44.9963,46.0296,2,0.28333,0.400,6,0.27336,1,1!,$0,$0.00,0.071429,hit
129_b1,08-Jun-2014 15:28:36,4,5,4,+$0,48.0385,54.0296,56.0296,58.3963,60.0296,2,0.38333,0.400,2,0.40336,0,1!,$0,$0.00,0.071429,late
129_b1,08-Jun-2014 15:28:36,5,6,4,+$0,62.0375,64.0296,66.0296,68.9963,70.0296,2,0.33332,0.400,4,0.31636,1,1!,+$0,$0.00,0.095238,hit
129_b1,08-Jun-2014 15:28:36,6,6,6,+$5,72.0377,76.0296,78.0296,80.9963,82.0296,2,0.28333,0.400,4,0.27536,1,1!,+$5,$5.00,0.11905,hit
129_b1,08-Jun-2014 15:28:36,7,7,4,+$0,84.0377,88.0296,90.0296,92.6296,94.0296,2,0.28334,0.400,6,0.27404,1,1!,+$0,$5.00,0.14286,hit
129_b1,08-Jun-2014 15:28:36,8,6,4,+$0,96.0385,102.0296,104.0296,106.8796,108.0296,2,0.28334,0.380,4,0.26803,1,1!,+$0,$5.00,0.16667,hit
129_b1,08-Jun-2014 15:28:36,9,7,3,-$5,110.0387,114.0296,116.0296,118.3796,120.0296,2,0.28333,0.400,6,0.26702,1,1!,$0,$5.00,0.19048,hit
129_b1,08-Jun-2014 15:28:36,10,6,2,-$1,122.0387,128.0296,130.0296,132.5963,134.0296,2,0.28333,0.400,4,0.27836,1,1!,$0,$5.00,0.21429,hit
129_b1,08-Jun-2014 15:28:36,11,7,5,+$1,136.0385,140.0296,142.0296,144.963,146.0296,2,0.26668,0.400,6,0.2517,1,1!,+$1,$6.00,0.2381,hit
129_b1,08-Jun-2014 15:28:36,12,5,1,-$0,148.0385,154.0296,156.0296,158.863,160.0296,2,0.34999,0.400,2,0.33669,1,1!,$0,$6.00,0.2619,hit
129_b1,08-Jun-2014 15:28:36,13,5,5,+$1,162.0384,164.0296,166.0296,168.9963,170.0296,2,0.28334,0.400,2,0.26837,1,1!,+$1,$7.00,0.28571,hit
129_b1,08-Jun-2014 15:28:36,14,7,5,+$1,172.0386,174.0296,176.0296,178.763,180.0296,2,0.38333,0.400,6,0.3847,0,1!,$0,$7.00,0.28571,late
129_b1,08-Jun-2014 15:28:36,15,5,6,+$5,182.0386,188.0296,190.0296,192.2963,194.0296,2,0.26667,0.400,2,0.24936,1,1!,+$5,$12.00,0.30952,hit
129_b1,08-Jun-2014 15:28:36,16,6,3,-$5,196.0377,198.0296,200.0296,202.913,204.0296,2,0.31667,0.400,4,0.31169,1,1!,$0,$12.00,0.33333,hit
129_b1,08-Jun-2014 15:28:36,17,6,4,+$0,206.0385,210.0296,212.0296,214.9796,216.0296,2,0.28334,0.360,4,0.27503,1,1!,+$0,$12.00,0.35714,hit
129_b1,08-Jun-2014 15:28:36,18,7,2,-$1,218.0385,222.0296,224.0296,226.7796,228.0296,2,0.31667,0.380,6,0.30904,1,1!,$0,$12.00,0.38095,hit
129_b1,08-Jun-2014 15:28:36,19,5,1,-$0,230.0385,236.0296,238.0296,240.8463,242.0296,2,0.36667,0.400,2,0.35437,1,1!,$0,$12.00,0.40476,hit
