Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
128_b1,13-Jun-2014 12:35:01,1,7,1,-$0,0.17822,12.0265,14.0265,16.8931,18.0265,2,0.2,0.250,6,0.18731,1,1!,$0,$0.00,0.02381,hit
128_b1,13-Jun-2014 12:35:01,2,7,2,-$1,20.4666,26.0265,28.0265,30.9598,32.0265,2,0.2,0.250,6,0.19365,1,1!,$0,$0.00,0.047619,hit
128_b1,13-Jun-2014 12:35:01,3,7,2,-$1,34.0372,40.0265,42.0265,44.3765,46.0265,2,0.20001,0.250,6,0.189,1,1!,$0,$0.00,0.071429,hit
128_b1,13-Jun-2014 12:35:01,4,5,4,+$0,48.0352,54.0265,56.0265,58.9598,60.0265,2,0.2,0.250,2,0.19366,1,1!,+$0,$0.00,0.095238,hit
128_b1,13-Jun-2014 12:35:01,5,6,4,+$0,62.0352,64.0265,66.0265,68.7432,70.0265,2,0.2,0.250,4,0.18732,1,1!,+$0,$0.00,0.11905,hit
128_b1,13-Jun-2014 12:35:01,6,6,6,+$5,72.0353,76.0265,78.0265,80.3431,82.0265,2,0.2,0.250,4,0.19133,1,1!,+$5,$5.00,0.14286,hit
128_b1,13-Jun-2014 12:35:01,7,7,4,+$0,84.0352,88.0265,90.0265,92.4765,94.0265,2,0.23333,0.250,6,NaN,0,NaN,$0,$5.00,0.14286,early
128_b1,13-Jun-2014 12:35:01,8,6,4,+$0,96.0351,102.0265,104.0265,106.6765,108.0265,2,0.21667,0.230,4,0.19999,1,1!,+$0,$5.00,0.16667,hit
128_b1,13-Jun-2014 12:35:01,9,7,3,-$5,110.0351,114.0265,116.0265,118.9932,120.0265,2,0.21666,0.250,6,0.19732,1,1!,$0,$5.00,0.19048,hit
128_b1,13-Jun-2014 12:35:01,10,6,2,-$1,122.0351,128.0265,130.0265,132.9932,134.0265,2,0.23334,0.250,4,0.21432,1,1!,$0,$5.00,0.21429,hit
128_b1,13-Jun-2014 12:35:01,11,7,5,+$1,136.0352,140.0265,142.0265,144.3931,146.0265,2,0.21667,0.250,6,0.20933,1,1!,+$1,$6.00,0.2381,hit
128_b1,13-Jun-2014 12:35:01,12,5,1,-$0,148.0341,154.0265,156.0265,159.0098,160.0265,2,0.21667,0.250,2,0.20166,1,1!,$0,$6.00,0.2619,hit
128_b1,13-Jun-2014 12:35:01,13,5,5,+$1,162.0356,164.0265,166.0265,168.9932,170.0265,2,0.19999,0.250,2,0.19332,1,1!,+$1,$7.00,0.28571,hit
