Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
126_b1,23-May-2014 17:39:06,1,7,1,-$0,0.21474,12.0294,14.0294,16.8794,18.0294,2,0.36666,0.400,6,0.34618,1,1!,$0,$0.00,0.02381,hit
126_b1,23-May-2014 17:39:06,2,7,2,-$1,20.1424,26.0294,28.0294,30.9461,32.0294,2,0.36666,0.400,6,0.35651,1,1!,$0,$0.00,0.047619,hit
126_b1,23-May-2014 17:39:06,3,7,2,-$1,34.0397,40.0294,42.0294,44.3627,46.0294,2,0.38334,0.400,6,0.39885,0,1!,-$1,$-1.00,0.047619,late
126_b1,23-May-2014 17:39:06,4,5,4,+$0,48.0377,54.0294,56.0294,58.9627,60.0294,2,0.38333,0.400,2,0.76185,0,1!,$0,$-1.00,0.047619,late
126_b1,23-May-2014 17:39:06,5,6,4,+$0,62.0368,64.0294,66.0294,68.7461,70.0294,2,0.38333,0.400,4,0.39757,0,1!,$0,$-1.00,0.047619,late
126_b1,23-May-2014 17:39:06,6,6,6,+$5,72.0368,76.0294,78.0294,80.3461,82.0294,2,0.33333,0.400,4,0.31951,1,1!,+$5,$4.00,0.071429,hit
126_b1,23-May-2014 17:39:06,7,7,4,+$0,84.0371,88.0294,90.0294,92.4794,94.0294,2,0.35,0.400,6,0.33418,1,1!,+$0,$4.00,0.095238,hit
126_b1,23-May-2014 17:39:06,8,6,4,+$0,96.0368,102.0294,104.0294,106.6794,108.0294,2,0.34999,0.420,4,0.33617,1,1!,+$0,$4.00,0.11905,hit
126_b1,23-May-2014 17:39:06,9,7,3,-$5,110.0369,114.0294,116.0294,118.9961,120.0294,2,0.38332,0.400,6,NaN,0,NaN,-$5,$-1.00,0.11905,noResponse
126_b1,23-May-2014 17:39:06,10,6,2,-$1,122.0381,128.0294,130.0294,132.9961,134.0294,2,0.38332,0.400,4,0.72051,0,1!,-$1,$-2.00,0.11905,late
126_b1,23-May-2014 17:39:06,11,7,5,+$1,136.0369,140.0294,142.0294,144.3961,146.0294,2,0.38333,0.400,6,NaN,0,NaN,$0,$-2.00,0.11905,noResponse
126_b1,23-May-2014 17:39:06,12,5,1,-$0,148.0371,154.0294,156.0294,158.996,160.0294,2,0.38333,0.400,2,0.44452,0,1!,-$0,$-2.00,0.11905,late
126_b1,23-May-2014 17:39:06,13,5,5,+$1,162.0367,164.0294,166.0294,168.9961,170.0294,2,0.38333,0.400,2,NaN,0,NaN,$0,$-2.00,0.11905,noResponse
126_b1,23-May-2014 17:39:06,14,7,5,+$1,172.0367,174.0294,176.0294,178.6461,180.0294,2,0.36666,0.400,6,0.44451,0,1!,$0,$-2.00,0.11905,late
126_b1,23-May-2014 17:39:06,15,5,6,+$5,182.0375,188.0294,190.0294,192.8794,194.0294,2,0.36667,0.400,2,0.35118,1,1!,+$5,$3.00,0.14286,hit
126_b1,23-May-2014 17:39:06,16,6,3,-$5,196.0368,198.0294,200.0294,202.3794,204.0294,2,0.38333,0.400,4,0.41818,0,1!,-$5,$-2.00,0.14286,late
126_b1,23-May-2014 17:39:06,17,6,4,+$0,206.0367,210.0294,212.0294,214.596,216.0294,2,0.31668,0.440,4,0.31052,1,1!,+$0,$-2.00,0.16667,hit
126_b1,23-May-2014 17:39:06,18,7,2,-$1,218.0367,222.0294,224.0294,226.9627,228.0294,2,0.38333,0.420,6,0.36985,1,1!,$0,$-2.00,0.19048,hit
126_b1,23-May-2014 17:39:06,19,5,1,-$0,230.0367,236.0294,238.0294,240.8627,242.0294,2,0.38333,0.400,2,0.37285,1,1!,$0,$-2.00,0.21429,hit
126_b1,23-May-2014 17:39:06,20,6,2,-$1,244.0375,246.0294,248.0294,250.9961,252.0294,2,0.35001,0.440,4,0.34052,1,1!,$0,$-2.00,0.2381,hit
126_b1,23-May-2014 17:39:06,21,7,6,+$5,254.0368,258.0294,260.0294,262.7627,264.0294,2,0.38333,0.400,6,0.38386,0,1!,$0,$-2.00,0.2381,late
126_b1,23-May-2014 17:39:06,22,7,3,-$5,266.0369,272.0294,274.0294,276.2961,278.0294,2,0.38333,0.400,6,0.54452,0,1!,-$5,$-7.00,0.2381,late
126_b1,23-May-2014 17:39:06,23,6,6,+$5,280.0376,286.0294,288.0294,290.9127,292.0294,2,0.35,0.380,4,0.40985,0,1!,$0,$-7.00,0.2381,late
126_b1,23-May-2014 17:39:06,24,5,5,+$1,294.0368,298.0294,300.0294,302.9794,304.0294,2,0.38334,0.420,2,0.36719,1,1!,+$1,$-6.00,0.2619,hit
126_b1,23-May-2014 17:39:06,25,6,3,-$5,306.0374,308.0294,310.0294,312.7794,314.0294,2,0.4,0.420,4,NaN,0,NaN,-$5,$-11.00,0.2619,noResponse
126_b1,23-May-2014 17:39:06,26,7,2,-$1,316.0368,320.0294,322.0294,324.846,326.0294,2,0.41667,0.460,6,0.39652,1,1!,$0,$-11.00,0.28571,hit
126_b1,23-May-2014 17:39:06,27,6,5,+$1,328.0369,334.0294,336.0294,338.8294,340.0294,2,0.28334,0.440,4,0.27319,1,1!,+$1,$-10.00,0.30952,hit
126_b1,23-May-2014 17:39:06,28,5,1,-$0,342.0367,346.0294,348.0294,350.5627,352.0294,2,0.36667,0.380,2,NaN,0,NaN,-$0,$-10.00,0.30952,noResponse
126_b1,23-May-2014 17:39:06,29,5,5,+$1,354.0486,356.0294,358.0294,360.7627,362.0294,2,0.36667,0.460,2,0.36085,1,1!,+$1,$-9.00,0.33333,hit
126_b1,23-May-2014 17:39:06,30,7,6,+$5,364.0373,366.0294,368.0294,370.3961,372.0294,2,0.28333,0.400,6,0.27551,1,1!,+$5,$-4.00,0.35714,hit
126_b1,23-May-2014 17:39:06,31,7,1,-$0,374.0367,380.0294,382.0294,384.796,386.0294,2,0.3,0.400,6,0.27952,1,1!,$0,$-4.00,0.38095,hit
126_b1,23-May-2014 17:39:06,32,7,4,+$0,388.0368,394.0294,396.0294,398.2961,400.0294,2,0.43333,0.460,6,0.44758,0,1!,$0,$-4.00,0.38095,late
126_b1,23-May-2014 17:39:06,33,5,2,-$1,402.0368,408.0294,410.0294,412.4794,414.0294,2,0.33334,0.440,2,0.31319,1,1!,$0,$-4.00,0.40476,hit
126_b1,23-May-2014 17:39:06,34,5,4,+$0,416.0372,418.0294,420.0294,422.3127,424.0294,2,0.31668,0.480,2,0.31085,1,1!,+$0,$-4.00,0.42857,hit
126_b1,23-May-2014 17:39:06,35,6,6,+$5,426.0369,428.0294,430.0294,432.3461,434.0294,2,0.4,0.420,4,0.38551,1,1!,+$5,$1.00,0.45238,hit
126_b1,23-May-2014 17:39:06,36,6,1,-$0,436.0368,440.0294,442.0294,444.8961,446.0294,2,0.23334,0.420,4,0.22852,1,1!,$0,$1.00,0.47619,hit
126_b1,23-May-2014 17:39:06,37,5,6,+$5,448.0368,452.0294,454.0294,456.7961,458.0294,2,0.3,0.400,2,0.29052,1,1!,+$5,$6.00,0.5,hit
126_b1,23-May-2014 17:39:06,38,6,3,-$5,460.0368,462.0294,464.0294,466.5127,468.0294,2,0.4,0.440,4,0.39385,1,1!,$0,$6.00,0.52381,hit
126_b1,23-May-2014 17:39:06,39,5,5,+$1,470.037,474.0294,476.0294,478.9794,480.0294,2,0.31666,0.480,2,0.30319,1,1!,+$1,$7.00,0.54762,hit
126_b1,23-May-2014 17:39:06,40,5,3,-$5,482.0375,484.0294,486.0294,488.2961,490.0294,2,0.26667,0.460,2,0.26252,1,1!,$0,$7.00,0.57143,hit
126_b1,23-May-2014 17:39:06,41,5,3,-$5,492.0369,494.0294,496.0294,498.596,500.0294,2,0.25001,0.480,2,0.2395,1,1!,$0,$7.00,0.59524,hit
126_b1,23-May-2014 17:39:06,42,6,1,-$0,502.0368,504.0294,506.0294,508.5627,510.0294,2,0.31667,0.400,4,0.30484,1,1!,$0,$7.00,0.61905,hit
