Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
126_b2,01-May-2014 19:34:49,43,7,4,+$0,0.16871,18.0183,20.0183,22.8517,24.0183,2,0.50001,0.500,6,NaN,0,NaN,$0,$0.00,0,noResponse
126_b2,01-May-2014 19:34:49,44,6,2,-$1,26.0283,32.0183,34.0183,36.8683,38.0183,2,0.35,0.500,4,0.33982,1,1!,$0,$0.00,0.020833,hit
126_b2,01-May-2014 19:34:49,45,5,5,+$1,40.0261,44.0183,46.0183,48.4183,50.0183,2,0.30001,0.500,2,0.278,1,1!,+$1,$1.00,0.041667,hit
126_b2,01-May-2014 19:34:49,46,5,1,-$0,52.0265,54.0183,56.0183,58.635,60.0183,2,0.5,0.500,2,0.53312,0,1!,-$0,$1.00,0.041667,late
126_b2,01-May-2014 19:34:49,47,6,6,+$5,62.0258,64.0183,66.0183,68.6017,70.0183,2,0.28333,0.500,4,0.27433,1,1!,+$5,$6.00,0.0625,hit
126_b2,01-May-2014 19:34:49,48,6,2,-$1,72.0261,76.0183,78.0183,80.7517,82.0183,2,0.26666,0.500,4,0.25789,1,1!,$0,$6.00,0.083333,hit
126_b2,01-May-2014 19:34:49,49,7,4,+$0,84.0258,88.0183,90.0183,92.8016,94.0183,2,0.33334,0.500,6,0.32253,1,1!,+$0,$6.00,0.10417,hit
126_b2,01-May-2014 19:34:49,50,5,1,-$0,96.0257,102.0183,104.0183,106.835,108.0183,2,0.5,0.500,2,NaN,0,NaN,-$0,$6.00,0.10417,noResponse
126_b2,01-May-2014 19:34:49,51,5,4,+$0,110.0265,112.0183,114.0183,116.485,118.0183,2,0.50001,0.500,2,NaN,0,NaN,$0,$6.00,0.10417,noResponse
126_b2,01-May-2014 19:34:49,52,7,3,-$5,120.0257,122.0183,124.0183,126.785,128.0183,2,0.5,0.500,6,NaN,0,NaN,-$5,$1.00,0.10417,noResponse
126_b2,01-May-2014 19:34:49,53,7,2,-$1,130.0257,136.0183,138.0183,140.7683,142.0183,2,0.33334,0.500,6,0.32563,1,1!,$0,$1.00,0.125,hit
126_b2,01-May-2014 19:34:49,54,6,6,+$5,144.0258,150.0183,152.0183,154.4016,156.0183,2,0.50001,0.500,4,NaN,0,NaN,$0,$1.00,0.125,noResponse
126_b2,01-May-2014 19:34:49,55,7,2,-$1,158.0257,162.0183,164.0183,166.3683,168.0183,2,0.4,0.480,6,0.38676,1,1!,$0,$1.00,0.14583,hit
126_b2,01-May-2014 19:34:49,56,6,4,+$0,170.0265,176.0183,178.0183,180.6517,182.0183,2,0.35,0.520,4,0.34087,1,1!,+$0,$1.00,0.16667,hit
126_b2,01-May-2014 19:34:49,57,5,3,-$5,184.0258,188.0183,190.0183,193.0017,194.0183,2,0.3,0.500,2,0.27792,1,1!,$0,$1.00,0.1875,hit
126_b2,01-May-2014 19:34:49,58,7,2,-$1,196.0262,198.0183,200.0183,202.535,204.0183,2,0.30001,0.460,6,0.28173,1,1!,$0,$1.00,0.20833,hit
126_b2,01-May-2014 19:34:49,59,5,3,-$5,206.0257,212.0183,214.0183,216.7183,218.0183,2,0.36666,0.500,2,0.35266,1,1!,$0,$1.00,0.22917,hit
126_b2,01-May-2014 19:34:49,60,7,3,-$5,220.0258,222.0183,224.0183,226.435,228.0183,2,0.48334,0.480,6,NaN,0,NaN,-$5,$-4.00,0.22917,noResponse
126_b2,01-May-2014 19:34:49,61,6,6,+$5,230.0265,236.0183,238.0183,240.835,242.0183,2,0.5,0.500,4,NaN,0,NaN,$0,$-4.00,0.22917,noResponse
126_b2,01-May-2014 19:34:49,62,7,6,+$5,244.0259,248.0183,250.0183,252.4683,254.0183,2,0.3,0.520,6,0.2782,1,1!,+$5,$1.00,0.25,hit
126_b2,01-May-2014 19:34:49,63,5,3,-$5,256.0258,262.0183,264.0183,266.6517,268.0183,2,0.5,0.500,2,NaN,0,NaN,-$5,$-4.00,0.25,noResponse
126_b2,01-May-2014 19:34:49,64,7,2,-$1,270.0259,272.0183,274.0183,276.8017,278.0183,2,0.43333,0.440,6,NaN,0,NaN,-$1,$-5.00,0.25,noResponse
126_b2,01-May-2014 19:34:49,65,7,1,-$0,280.0258,286.0183,288.0183,290.935,292.0183,2,0.40001,0.500,6,0.38632,1,1!,$0,$-5.00,0.27083,hit
126_b2,01-May-2014 19:34:49,66,6,3,-$5,294.0265,300.0183,302.0183,305.0017,306.0183,2,0.41667,0.520,4,0.39952,1,1!,$0,$-5.00,0.29167,hit
126_b2,01-May-2014 19:34:49,67,5,4,+$0,308.0257,312.0183,314.0183,316.685,318.0183,2,0.53335,0.540,2,NaN,0,NaN,$0,$-5.00,0.29167,noResponse
126_b2,01-May-2014 19:34:49,68,6,5,+$1,320.0265,322.0183,324.0183,326.385,328.0183,2,0.33334,0.500,4,0.32189,1,1!,+$1,$-4.00,0.3125,hit
126_b2,01-May-2014 19:34:49,69,7,2,-$1,330.0261,334.0183,336.0183,338.385,340.0183,2,0.4,0.420,6,0.38281,1,1!,$0,$-4.00,0.33333,hit
126_b2,01-May-2014 19:34:49,70,5,5,+$1,342.0258,348.0183,350.0183,352.4683,354.0183,2,0.30001,0.500,2,0.2917,1,1!,+$1,$-3.00,0.35417,hit
126_b2,01-May-2014 19:34:49,71,7,1,-$0,356.0257,358.0183,360.0183,362.9017,364.0183,2,0.51667,0.520,6,NaN,0,NaN,-$0,$-3.00,0.35417,noResponse
126_b2,01-May-2014 19:34:49,72,5,5,+$1,366.0259,372.0183,374.0183,376.4683,378.0183,2,0.48334,0.480,2,NaN,0,NaN,$0,$-3.00,0.35417,noResponse
126_b2,01-May-2014 19:34:49,73,6,6,+$5,380.0257,382.0183,384.0183,386.885,388.0183,2,0.28333,0.540,4,0.27068,1,1!,+$5,$2.00,0.375,hit
126_b2,01-May-2014 19:34:49,74,7,5,+$1,390.0257,394.0183,396.0183,398.4517,400.0183,2,0.29999,0.460,6,0.28976,1,1!,+$1,$3.00,0.39583,hit
126_b2,01-May-2014 19:34:49,75,7,3,-$5,402.0257,408.0183,410.0183,412.9683,414.0183,2,0.29998,0.540,6,0.29017,1,1!,$0,$3.00,0.41667,hit
126_b2,01-May-2014 19:34:49,76,6,3,-$5,416.0256,422.0183,424.0183,426.535,428.0183,2,0.29999,0.560,4,0.28665,1,1!,$0,$3.00,0.4375,hit
126_b2,01-May-2014 19:34:49,77,5,6,+$5,430.0258,434.0183,436.0183,438.4183,440.0183,2,0.55001,0.560,2,NaN,0,NaN,$0,$3.00,0.4375,noResponse
126_b2,01-May-2014 19:34:49,78,6,5,+$1,442.0256,444.0183,446.0183,448.4683,450.0183,2,0.33333,0.440,4,0.32423,1,1!,+$1,$4.00,0.45833,hit
126_b2,01-May-2014 19:34:49,79,6,5,+$1,452.026,456.0183,458.0183,460.735,462.0183,2,0.41666,0.420,4,NaN,0,NaN,$0,$4.00,0.45833,noResponse
126_b2,01-May-2014 19:34:49,80,6,2,-$1,464.0257,468.0183,470.0183,472.635,474.0183,2,0.4,0.400,4,NaN,0,NaN,-$1,$3.00,0.45833,noResponse
126_b2,01-May-2014 19:34:49,81,5,1,-$0,476.0257,480.0183,482.0183,484.535,486.0183,2,0.53332,0.540,2,NaN,0,NaN,-$0,$3.00,0.45833,noResponse
126_b2,01-May-2014 19:34:49,82,6,6,+$5,488.0257,490.0183,492.0183,494.9017,496.0183,2,0.58334,0.580,4,NaN,0,NaN,$0,$3.00,0.45833,noResponse
126_b2,01-May-2014 19:34:49,83,6,4,+$0,498.0258,502.0183,504.0183,506.7183,508.0183,2,0.28331,0.560,4,0.26097,1,1!,+$0,$3.00,0.47917,hit
126_b2,01-May-2014 19:34:49,84,6,4,+$0,510.0259,514.0183,516.0183,518.685,520.0183,2,0.3,0.580,4,0.28909,1,1!,+$0,$3.00,0.5,hit
126_b2,01-May-2014 19:34:49,85,7,1,-$0,522.0258,526.0183,528.0183,530.9683,532.0183,2,0.55,0.560,6,NaN,0,NaN,-$0,$3.00,0.5,noResponse
126_b2,01-May-2014 19:34:49,86,5,4,+$0,534.0257,540.0183,542.0183,544.485,546.0183,2,0.38334,0.600,2,0.37572,1,1!,+$0,$3.00,0.52083,hit
126_b2,01-May-2014 19:34:49,87,7,5,+$1,548.0258,550.0183,552.0183,554.835,556.0183,2,0.35,0.400,6,0.32874,1,1!,+$1,$4.00,0.54167,hit
126_b2,01-May-2014 19:34:49,88,5,1,-$0,558.0258,564.0183,566.0183,568.835,570.0183,2,0.28335,0.580,2,0.26661,1,1!,$0,$4.00,0.5625,hit
126_b2,01-May-2014 19:34:49,89,5,1,-$0,572.0259,574.0183,576.0183,578.5516,580.0183,2,0.33334,0.600,2,0.31616,1,1!,$0,$4.00,0.58333,hit
126_b2,01-May-2014 19:34:49,90,5,6,+$5,582.0261,584.0183,586.0183,588.7017,590.0183,2,0.6,0.600,2,NaN,0,NaN,$0,$4.00,0.58333,noResponse
