Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
129_practice,08-Jun-2014 13:23:51,1,7,3,-$5,0.090563,2.0195,4.0228,6.9944,8.0294,2.0033,0.35057,0.400,6,0.33764,1,space,$0,$0.00,0.02381,hit
129_practice,08-Jun-2014 13:23:51,2,5,6,+$5,10.0811,16.0259,18.0291,20.6334,22.019,2.0033,0.31719,0.400,2,0.31456,1,space,+$5,$5.00,0.047619,hit
129_practice,08-Jun-2014 13:23:51,3,5,5,+$1,24.0303,26.0256,28.0289,30.8669,32.0188,2.0033,0.38397,0.400,2,0.40909,0,space,$0,$5.00,0.047619,late
129_practice,08-Jun-2014 13:23:51,4,5,1,-$0,34.0309,36.0254,38.0287,40.3825,42.0185,2.0033,0.35057,0.400,2,0.34146,1,space,$0,$5.00,0.071429,hit
129_practice,08-Jun-2014 13:23:51,5,6,2,-$1,44.0307,46.0251,48.0284,50.5826,52.0183,2.0033,0.35056,0.400,4,0.33336,1,space,$0,$5.00,0.095238,hit
129_practice,08-Jun-2014 13:23:51,6,6,4,+$0,54.0304,58.0282,60.0315,62.9529,64.0213,2.0033,0.38396,0.400,4,0.37105,1,space,+$0,$5.00,0.11905,hit
129_practice,08-Jun-2014 13:23:51,7,7,6,+$5,66.0331,70.0312,72.0178,74.8725,76.0244,1.9866,0.31719,0.400,6,0.29948,1,space,+$5,$10.00,0.14286,hit
129_practice,08-Jun-2014 13:23:51,8,5,1,-$0,78.0365,84.0209,86.0242,88.9957,90.0307,2.0033,0.38397,0.400,2,0.41628,0,space,-$0,$10.00,0.14286,late
129_practice,08-Jun-2014 13:23:51,9,6,3,-$5,92.0263,94.0206,96.0239,98.7617,100.0305,2.0033,0.35057,0.400,4,0.34623,1,space,$0,$10.00,0.16667,hit
129_practice,08-Jun-2014 13:23:51,10,5,4,+$0,102.0259,106.0237,108.0269,110.2973,112.0168,2.0033,0.33388,0.400,2,0.33062,1,space,+$0,$10.00,0.19048,hit
129_practice,08-Jun-2014 13:23:51,11,7,5,+$1,114.0289,116.0234,118.0267,120.9148,122.0166,2.0033,0.33389,0.400,6,0.3212,1,space,+$1,$11.00,0.21429,hit
129_practice,08-Jun-2014 13:23:51,12,6,1,-$0,124.0281,130.0297,132.0163,134.9712,136.0229,1.9866,0.33387,0.400,4,0.32879,1,space,$0,$11.00,0.2381,hit
129_practice,08-Jun-2014 13:23:51,13,5,1,-$0,138.0351,142.0328,144.0194,146.7906,148.026,1.9866,0.35058,0.380,2,0.49338,0,space,-$0,$11.00,0.2381,late
129_practice,08-Jun-2014 13:23:51,14,5,4,+$0,150.0381,152.0159,154.0192,156.8405,158.0257,2.0033,0.38397,0.400,2,0.44352,0,space,$0,$11.00,0.2381,late
129_practice,08-Jun-2014 13:23:51,15,6,6,+$5,160.0378,162.0323,164.0189,166.8235,168.0255,1.9866,0.31718,0.400,4,0.30845,1,space,+$5,$16.00,0.2619,hit
129_practice,08-Jun-2014 13:23:51,16,6,1,-$0,170.0368,174.0187,176.022,178.5762,180.0285,2.0033,0.36725,0.400,4,0.49982,0,space,-$0,$16.00,0.2619,late
129_practice,08-Jun-2014 13:23:51,17,6,1,-$0,182.0406,186.0217,188.025,190.7628,192.0316,2.0033,0.33388,0.420,4,0.32915,1,space,$0,$16.00,0.28571,hit
129_practice,08-Jun-2014 13:23:51,18,7,2,-$1,194.0271,198.0247,200.028,202.3986,204.0179,2.0033,0.38397,0.400,6,NaN,0,NaN,-$1,$15.00,0.28571,noResponse
129_practice,08-Jun-2014 13:23:51,19,7,2,-$1,206.0299,212.0311,214.0177,216.8056,218.0243,1.9866,0.35057,0.400,6,0.33436,1,space,$0,$15.00,0.30952,hit
129_practice,08-Jun-2014 13:23:51,20,6,3,-$5,220.0362,226.0207,228.024,230.2944,232.0306,2.0033,0.36727,0.400,4,0.35755,1,space,$0,$15.00,0.33333,hit
129_practice,08-Jun-2014 13:23:51,21,7,4,+$0,234.0259,238.0238,240.0271,242.4811,244.017,2.0033,0.35057,0.380,6,0.36292,0,space,$0,$15.00,0.33333,late
129_practice,08-Jun-2014 13:23:51,22,7,5,+$1,246.029,252.0301,254.0167,256.3038,258.0233,1.9866,0.36727,0.400,6,0.36417,1,space,+$1,$16.00,0.35714,hit
129_practice,08-Jun-2014 13:23:51,23,5,2,-$1,260.0346,266.0198,268.0231,270.3435,272.0296,2.0033,0.36727,0.380,2,0.46845,0,space,-$1,$15.00,0.35714,late
129_practice,08-Jun-2014 13:23:51,24,6,5,+$1,274.0254,276.0195,278.0228,280.8942,282.0294,2.0033,0.33388,0.380,4,0.31778,1,space,+$1,$16.00,0.38095,hit
129_practice,08-Jun-2014 13:23:51,25,7,6,+$5,284.0247,288.0226,290.0259,292.7971,294.0324,2.0033,0.33388,0.380,6,0.32689,1,space,+$5,$21.00,0.40476,hit
129_practice,08-Jun-2014 13:23:51,26,6,1,-$0,296.0279,302.0289,304.0155,306.5196,308.0221,1.9866,0.41736,0.440,4,0.46837,0,space,-$0,$21.00,0.40476,late
129_practice,08-Jun-2014 13:23:51,27,5,4,+$0,310.0341,314.0319,316.0185,318.9901,320.0251,1.9866,0.36727,0.400,2,0.41388,0,space,$0,$21.00,0.40476,late
129_practice,08-Jun-2014 13:23:51,28,5,3,-$5,322.0367,324.0317,326.0183,328.3054,330.0249,1.9866,0.35058,0.380,2,0.36258,0,space,-$5,$16.00,0.40476,late
129_practice,08-Jun-2014 13:23:51,29,6,3,-$5,332.0371,334.0315,336.0181,338.6056,340.0246,1.9866,0.3172,0.360,4,0.31033,1,space,$0,$16.00,0.42857,hit
129_practice,08-Jun-2014 13:23:51,30,5,2,-$1,342.0369,346.0178,348.0211,350.5586,352.0277,2.0033,0.38396,0.400,2,0.50938,0,space,-$1,$15.00,0.42857,late
129_practice,08-Jun-2014 13:23:51,31,7,6,+$5,354.0398,356.0176,358.0209,360.8422,362.0274,2.0033,0.35058,0.360,6,0.37781,0,space,$0,$15.00,0.42857,late
129_practice,08-Jun-2014 13:23:51,32,6,2,-$1,364.0395,370.0239,372.0272,374.8652,376.0171,2.0033,0.30049,0.420,4,0.29079,1,space,$0,$15.00,0.45238,hit
129_practice,08-Jun-2014 13:23:51,33,5,3,-$5,378.0293,382.027,384.0302,386.4175,388.0201,2.0033,0.31718,0.340,2,0.47447,0,space,-$5,$10.00,0.45238,late
129_practice,08-Jun-2014 13:23:51,34,7,6,+$5,390.0323,392.0267,394.03,396.6343,398.0199,2.0033,0.31719,0.340,6,0.3457,0,space,$0,$10.00,0.45238,late
