Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
999_b1,02-May-2014 03:56:00,1,7,1,-$0,0.020156,18.0322,20.0188,22.3894,24.0254,1.9866,0.36727,0.400,6,0.40805,0,space,-$0,$0.00,0,late
999_b1,02-May-2014 03:56:00,2,7,2,-$1,26.0394,32.0219,34.0251,36.379,38.0317,2.0033,0.36728,0.400,6,0.37041,0,space,-$1,$-1.00,0,late
999_b1,02-May-2014 03:56:00,3,7,2,-$1,40.026,46.0282,48.0315,50.9196,52.0214,2.0033,0.2838,0.400,6,0.26185,1,space,$0,$-1.00,0.02381,hit
999_b1,02-May-2014 03:56:00,4,5,4,+$0,54.0335,60.0178,62.0211,64.7089,66.0277,2.0033,0.31718,0.400,2,0.29652,1,space,+$0,$-1.00,0.047619,hit
999_b1,02-May-2014 03:56:00,5,6,4,+$0,68.0395,70.0176,72.0209,74.6919,76.0275,2.0033,0.33387,0.400,4,0.32946,1,space,+$0,$-1.00,0.071429,hit
999_b1,02-May-2014 03:56:00,6,6,6,+$5,78.0393,82.0206,84.0239,86.3778,88.0305,2.0033,0.31718,0.400,4,0.3076,1,space,+$5,$4.00,0.095238,hit
999_b1,02-May-2014 03:56:00,7,7,4,+$0,90.0257,94.0237,96.027,98.9151,100.0169,2.0033,0.2838,0.400,6,0.26635,1,space,+$0,$4.00,0.11905,hit
999_b1,02-May-2014 03:56:00,8,6,4,+$0,102.0287,108.03,110.0333,112.7378,114.0232,2.0033,0.2838,0.380,4,0.27565,1,space,+$0,$4.00,0.14286,hit
999_b1,02-May-2014 03:56:00,9,7,3,-$5,116.0351,120.0164,122.0197,124.5405,126.0263,2.0033,0.36727,0.400,6,0.63294,0,space,-$5,$-1.00,0.14286,late
999_b1,02-May-2014 03:56:00,10,6,2,-$1,128.0392,134.0227,136.026,138.6637,140.0159,2.0033,0.30049,0.400,4,0.28574,1,space,$0,$-1.00,0.16667,hit
999_b1,02-May-2014 03:56:00,11,7,5,+$1,142.0277,146.0258,148.029,150.5833,152.0189,2.0033,0.26709,0.400,6,0.25415,1,space,+$1,$0.00,0.19048,hit
999_b1,02-May-2014 03:56:00,12,5,1,-$0,154.0309,160.0154,162.0187,164.3392,166.0253,2.0033,0.33388,0.400,2,0.32222,1,space,$0,$0.00,0.21429,hit
999_b1,02-May-2014 03:56:00,13,5,5,+$1,168.0364,170.0319,172.0184,174.4558,176.025,1.9866,0.25042,0.400,2,0.24579,1,space,+$1,$1.00,0.2381,hit
999_b1,02-May-2014 03:56:00,14,7,5,+$1,178.037,180.0316,182.0182,184.3721,186.0248,1.9866,0.2838,0.400,6,0.26534,1,space,+$1,$2.00,0.2619,hit
999_b1,02-May-2014 03:56:00,15,5,6,+$5,188.0366,194.0213,196.0245,198.4118,200.0311,2.0033,0.28381,0.400,2,0.2736,1,space,+$5,$7.00,0.28571,hit
999_b1,02-May-2014 03:56:00,16,6,3,-$5,202.0264,204.021,206.0243,208.4616,210.0309,2.0033,0.2671,0.400,4,0.26376,1,space,$0,$7.00,0.30952,hit
999_b1,02-May-2014 03:56:00,17,6,4,+$0,212.0252,216.0241,218.0274,220.5815,222.0172,2.0033,0.26711,0.360,4,0.26387,1,space,+$0,$7.00,0.33333,hit
999_b1,02-May-2014 03:56:00,18,7,2,-$1,224.0282,228.0271,230.0304,232.3175,234.0203,2.0033,0.30048,0.380,6,0.28792,1,space,$0,$7.00,0.35714,hit
999_b1,02-May-2014 03:56:00,19,5,1,-$0,236.0321,242.0167,244.02,246.9582,248.0266,2.0033,0.25041,0.400,2,0.23121,1,space,$0,$7.00,0.38095,hit
999_b1,02-May-2014 03:56:00,20,6,2,-$1,250.0385,252.0165,254.0198,256.9746,258.0264,2.0033,0.26712,0.360,4,0.25476,1,space,$0,$7.00,0.40476,hit
999_b1,02-May-2014 03:56:00,21,7,6,+$5,260.0384,264.0196,266.0228,268.6438,270.0294,2.0033,0.3005,0.400,6,0.28161,1,space,+$5,$12.00,0.42857,hit
999_b1,02-May-2014 03:56:00,22,7,3,-$5,272.0412,278.0259,280.0292,282.6335,284.0191,2.0033,0.28381,0.400,6,0.26795,1,space,$0,$12.00,0.45238,hit
999_b1,02-May-2014 03:56:00,23,6,6,+$5,286.0303,292.0322,294.0188,296.5229,298.0254,1.9866,0.28379,0.380,4,0.27447,1,space,+$5,$17.00,0.47619,hit
