Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
128_b2,05-May-2014 16:59:58,43,7,4,+$0,0.17621,20.0245,22.0244,24.4078,26.0245,2,0.18334,0.200,6,0.25689,0,1!,$0,$0.00,0,late
128_b2,05-May-2014 16:59:58,44,6,2,-$1,28.0353,34.0245,36.0245,38.4745,40.0245,2,0.18333,0.200,4,0.21422,0,1!,-$1,$-1.00,0,late
128_b2,05-May-2014 16:59:58,45,5,5,+$1,42.0329,46.0245,48.0244,50.3911,52.0245,2,0.16667,0.200,2,NaN,0,NaN,$0,$-1.00,0,noResponse
128_b2,05-May-2014 16:59:58,46,5,1,-$0,54.0326,56.0245,58.0245,60.3745,62.0245,2,0.18332,0.200,2,0.21422,0,1!,-$0,$-1.00,0,late
128_b2,05-May-2014 16:59:58,47,6,6,+$5,64.0326,66.0245,68.0245,70.9245,72.0244,2,0.18332,0.200,4,0.20322,0,1!,$0,$-1.00,0,late
128_b2,05-May-2014 16:59:58,48,6,2,-$1,74.0328,78.0245,80.0245,82.7078,84.0245,2,0.18334,0.200,4,0.2059,0,1!,-$1,$-2.00,0,late
128_b2,05-May-2014 16:59:58,49,7,4,+$0,86.033,90.0245,92.0245,94.6911,96.0245,2,0.16666,0.200,6,0.19755,0,1!,$0,$-2.00,0,late
128_b2,05-May-2014 16:59:58,50,5,1,-$0,98.0327,104.0245,106.0244,108.3745,110.0245,2,0.18333,0.200,2,0.20922,0,1!,-$0,$-2.00,0,late
128_b2,05-May-2014 16:59:58,51,5,4,+$0,112.0326,114.0244,116.0245,118.9078,120.0245,2,0.18332,0.200,2,NaN,0,NaN,$0,$-2.00,0,noResponse
128_b2,05-May-2014 16:59:58,52,7,3,-$5,122.0333,124.0245,126.0244,128.7411,130.0245,2,0.18333,0.200,6,0.19256,0,1!,-$5,$-7.00,0,late
128_b2,05-May-2014 16:59:58,53,7,2,-$1,132.0327,138.0244,140.0245,142.5411,144.0244,2,0.18333,0.200,6,0.27156,0,1!,-$1,$-8.00,0,late
128_b2,05-May-2014 16:59:58,54,6,6,+$5,146.0327,152.0245,154.0245,156.6578,158.0245,2,0.18333,0.200,4,NaN,0,NaN,$0,$-8.00,0,noResponse
128_b2,05-May-2014 16:59:58,55,7,2,-$1,160.0326,164.0245,166.0245,168.5745,170.0244,2,0.19999,0.220,6,0.18721,1,1!,$0,$-8.00,0.020833,hit
128_b2,05-May-2014 16:59:58,56,6,4,+$0,172.0327,178.0244,180.0245,182.3244,184.0245,2,0.20001,0.220,4,0.20323,0,1!,$0,$-8.00,0.020833,late
128_b2,05-May-2014 16:59:58,57,5,3,-$5,186.0328,190.0245,192.0245,194.4578,196.0245,2,0.18334,0.200,2,0.19989,0,1!,-$5,$-13.00,0.020833,late
128_b2,05-May-2014 16:59:58,58,7,2,-$1,198.0328,200.0245,202.0244,204.3744,206.0245,2,0.21667,0.240,6,0.19922,1,1!,$0,$-13.00,0.041667,hit
128_b2,05-May-2014 16:59:58,59,5,3,-$5,208.0334,214.0245,216.0245,218.4078,220.0245,2,0.18333,0.200,2,0.21587,0,1!,-$5,$-18.00,0.041667,late
128_b2,05-May-2014 16:59:58,60,7,3,-$5,222.0328,224.0245,226.0245,228.4578,230.0245,2,0.20001,0.220,6,0.20589,0,1!,-$5,$-23.00,0.041667,late
128_b2,05-May-2014 16:59:58,61,6,6,+$5,232.033,238.0245,240.0244,242.5911,244.0245,2,0.18332,0.200,4,0.19655,0,1!,$0,$-23.00,0.041667,late
128_b2,05-May-2014 16:59:58,62,7,6,+$5,246.0329,250.0245,252.0244,254.3078,256.0245,2,0.2,0.220,6,0.18588,1,1!,+$5,$-18.00,0.0625,hit
128_b2,05-May-2014 16:59:58,63,5,3,-$5,258.0327,264.0245,266.0245,268.9578,270.0245,2,0.21667,0.240,2,NaN,0,NaN,-$5,$-23.00,0.0625,noResponse
128_b2,05-May-2014 16:59:58,64,7,2,-$1,272.0327,274.0245,276.0244,278.9745,280.0244,2,0.23334,0.260,6,0.21622,1,1!,$0,$-23.00,0.083333,hit
128_b2,05-May-2014 16:59:58,65,7,1,-$0,282.0329,288.0245,290.0245,292.6411,294.0245,2,0.18333,0.200,6,NaN,0,NaN,-$0,$-23.00,0.083333,noResponse
128_b2,05-May-2014 16:59:58,66,6,3,-$5,296.0327,302.0245,304.0244,306.6411,308.0244,2,0.2,0.260,4,0.18955,1,1!,$0,$-23.00,0.10417,hit
