Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
128_b2,13-Jun-2014 12:46:54,43,7,4,+$0,0.20749,12.0235,14.0235,16.8402,18.0235,2,0.21666,0.250,6,0.20266,1,1!,+$0,$0.00,0.020833,hit
128_b2,13-Jun-2014 12:46:54,44,6,2,-$1,20.077,26.0235,28.0235,30.8735,32.0235,2,0.2,0.250,4,0.18632,1,1!,$0,$0.00,0.041667,hit
128_b2,13-Jun-2014 12:46:54,45,5,5,+$1,34.0324,38.0235,40.0235,42.4068,44.0235,2,0.2,0.250,2,0.18699,1,1!,+$1,$1.00,0.0625,hit
128_b2,13-Jun-2014 12:46:54,46,5,1,-$0,46.0323,48.0235,50.0235,52.6402,54.0235,2,0.20001,0.250,2,0.18965,1,1!,$0,$1.00,0.083333,hit
128_b2,13-Jun-2014 12:46:54,47,6,6,+$5,56.0322,58.0235,60.0235,62.6068,64.0235,2,0.21667,0.250,4,0.20499,1,1!,+$5,$6.00,0.10417,hit
128_b2,13-Jun-2014 12:46:54,48,6,2,-$1,66.0323,70.0235,72.0235,74.7568,76.0235,2,0.23334,0.250,4,0.25899,0,1!,-$1,$5.00,0.10417,early
128_b2,13-Jun-2014 12:46:54,49,7,4,+$0,78.0323,82.0235,84.0235,86.8068,88.0235,2,0.20001,0.250,6,0.188,1,1!,+$0,$5.00,0.125,hit
128_b2,13-Jun-2014 12:46:54,50,5,1,-$0,90.031,96.0235,98.0235,100.8402,102.0235,2,0.23333,0.250,2,0.24165,0,1!,-$0,$5.00,0.125,late
128_b2,13-Jun-2014 12:46:54,51,5,4,+$0,104.031,106.0235,108.0235,110.4735,112.0235,2,0.21668,0.250,2,0.20633,1,1!,+$0,$5.00,0.14583,hit
128_b2,13-Jun-2014 12:46:54,52,7,3,-$5,114.0323,116.0235,118.0235,120.7902,122.0235,2,0.21668,0.250,6,0.20466,1,1!,$0,$5.00,0.16667,hit
128_b2,13-Jun-2014 12:46:54,53,7,2,-$1,124.0323,130.0235,132.0235,134.7735,136.0235,2,0.2,0.250,6,0.18432,1,1!,$0,$5.00,0.1875,hit
128_b2,13-Jun-2014 12:46:54,54,6,6,+$5,138.031,144.0235,146.0235,148.3902,150.0235,2,0.20001,0.250,4,0.18867,1,1!,+$5,$10.00,0.20833,hit
128_b2,13-Jun-2014 12:46:54,55,7,2,-$1,152.0324,156.0235,158.0235,160.3569,162.0235,2,0.049997,0.230,6,0.041991,1,1!,$0,$10.00,0.22917,hit
128_b2,13-Jun-2014 12:46:54,56,6,4,+$0,164.0323,170.0235,172.0235,174.6402,176.0235,2,0.083329,0.230,4,0.076659,1,1!,+$0,$10.00,0.25,hit
128_b2,13-Jun-2014 12:46:54,57,5,3,-$5,178.0324,182.0235,184.0235,186.9902,188.0235,2,0.16667,0.250,2,0.14764,0,1!,-$5,$5.00,0.25,early
128_b2,13-Jun-2014 12:46:54,58,7,2,-$1,190.0324,192.0235,194.0235,196.5235,198.0235,2,0.20001,0.210,6,0.20733,0,1!,-$1,$4.00,0.25,late
128_b2,13-Jun-2014 12:46:54,59,5,3,-$5,200.0311,206.0235,208.0235,210.7069,212.0235,2,0.049997,0.250,2,0.043975,1,1!,$0,$4.00,0.27083,hit
128_b2,13-Jun-2014 12:46:54,60,7,3,-$5,214.0323,216.0235,218.0235,220.4402,222.0235,2,0.21667,0.230,6,NaN,0,NaN,-$5,$-1.00,0.27083,noResponse
128_b2,13-Jun-2014 12:46:54,61,6,6,+$5,224.0322,230.0235,232.0235,234.8402,236.0235,2,0.19999,0.250,4,0.18865,1,1!,+$5,$4.00,0.29167,hit
128_b2,13-Jun-2014 12:46:54,62,7,6,+$5,238.0323,242.0235,244.0235,246.4735,248.0235,2,0.2,0.230,6,0.21233,0,1!,$0,$4.00,0.29167,late
128_b2,13-Jun-2014 12:46:54,63,5,3,-$5,250.0324,256.0235,258.0235,260.6568,262.0235,2,0.21667,0.250,2,0.20199,1,1!,$0,$4.00,0.3125,hit
128_b2,13-Jun-2014 12:46:54,64,7,2,-$1,264.0311,266.0235,268.0235,270.7902,272.0235,2,0.20001,0.230,6,0.19266,1,1!,$0,$4.00,0.33333,hit
128_b2,13-Jun-2014 12:46:54,65,7,1,-$0,274.0323,280.0235,282.0235,284.9402,286.0235,2,0.23334,0.250,6,NaN,0,NaN,-$0,$4.00,0.33333,early
128_b2,13-Jun-2014 12:46:54,66,6,3,-$5,288.0322,294.0235,296.0235,298.9902,300.0235,2,0.2,0.270,4,0.18867,1,1!,$0,$4.00,0.35417,hit
128_b2,13-Jun-2014 12:46:54,67,5,4,+$0,302.0323,306.0235,308.0235,310.6902,312.0235,2,0.18334,0.210,2,NaN,0,NaN,$0,$4.00,0.35417,noResponse
128_b2,13-Jun-2014 12:46:54,68,6,5,+$1,314.0309,316.0235,318.0235,320.3735,322.0235,2,0.21666,0.250,4,0.20532,1,1!,+$1,$5.00,0.375,hit
128_b2,13-Jun-2014 12:46:54,69,7,2,-$1,324.0323,328.0235,330.0235,332.3902,334.0235,2,0.18334,0.210,6,0.19466,0,1!,-$1,$4.00,0.375,late
128_b2,13-Jun-2014 12:46:54,70,5,5,+$1,336.0323,342.0235,344.0235,346.4735,348.0235,2,0.16667,0.250,2,0.14733,1,1!,+$1,$5.00,0.39583,hit
128_b2,13-Jun-2014 12:46:54,71,7,1,-$0,350.0323,352.0235,354.0235,356.9068,358.0235,2,0.18334,0.270,6,0.16798,1,1!,$0,$5.00,0.41667,hit
128_b2,13-Jun-2014 12:46:54,72,5,5,+$1,360.0311,366.0235,368.0235,370.4568,372.0235,2,0.21667,0.230,2,NaN,0,NaN,$0,$5.00,0.41667,early
128_b2,13-Jun-2014 12:46:54,73,6,6,+$5,374.0323,376.0235,378.0235,380.8902,382.0235,2,0.18334,0.210,4,NaN,0,NaN,$0,$5.00,0.41667,noResponse
128_b2,13-Jun-2014 12:46:54,74,7,5,+$1,384.031,388.0235,390.0235,392.4568,394.0235,2,0.18334,0.210,6,0.19098,0,1!,$0,$5.00,0.41667,late
128_b2,13-Jun-2014 12:46:54,75,7,3,-$5,396.031,402.0235,404.0235,406.9735,408.0235,2,0.19999,0.250,6,0.19332,1,1!,$0,$5.00,0.4375,hit
128_b2,13-Jun-2014 12:46:54,76,6,3,-$5,410.0323,416.0235,418.0235,420.5402,422.0235,2,0.20001,0.230,4,0.19167,1,1!,$0,$5.00,0.45833,hit
128_b2,13-Jun-2014 12:46:54,77,5,6,+$5,424.0321,428.0235,430.0235,432.4235,434.0235,2,0.20001,0.230,2,0.20633,0,1!,$0,$5.00,0.45833,late
128_b2,13-Jun-2014 12:46:54,78,6,5,+$1,436.0325,438.0235,440.0235,442.4568,444.0235,2,0.20001,0.230,4,0.19,1,1!,+$1,$6.00,0.47917,hit
128_b2,13-Jun-2014 12:46:54,79,6,5,+$1,446.0324,450.0235,452.0235,454.7402,456.0235,2,0.16667,0.210,4,0.16266,0,1!,$0,$6.00,0.47917,early
128_b2,13-Jun-2014 12:46:54,80,6,2,-$1,458.0323,462.0235,464.0235,466.6235,468.0235,2,0.21667,0.230,4,NaN,0,NaN,-$1,$5.00,0.47917,noResponse
128_b2,13-Jun-2014 12:46:54,81,5,1,-$0,470.0322,474.0235,476.0235,478.5402,480.0235,2,0.21667,0.290,2,0.20865,1,1!,$0,$5.00,0.5,hit
128_b2,13-Jun-2014 12:46:54,82,6,6,+$5,482.0324,484.0235,486.0235,488.8902,490.0235,2,0.23333,0.250,4,0.27865,0,1!,$0,$5.00,0.5,early
128_b2,13-Jun-2014 12:46:54,83,6,4,+$0,492.0322,496.0235,498.0235,500.7069,502.0235,2,0.18332,0.190,4,0.19898,0,1!,$0,$5.00,0.5,late
128_b2,13-Jun-2014 12:46:54,84,6,4,+$0,504.0323,508.0235,510.0235,512.6902,514.0235,2,0.14999,0.170,4,0.20266,0,1!,$0,$5.00,0.5,late
128_b2,13-Jun-2014 12:46:54,85,7,1,-$0,516.0324,520.0235,522.0235,524.9568,526.0235,2,0.20001,0.310,6,0.19599,0,1!,-$0,$5.00,0.5,early
128_b2,13-Jun-2014 12:46:54,86,5,4,+$0,528.0323,534.0235,536.0235,538.4902,540.0235,2,0.16666,0.190,2,0.20365,0,1!,$0,$5.00,0.5,late
128_b2,13-Jun-2014 12:46:54,87,7,5,+$1,542.0312,544.0235,546.0235,548.8402,550.0235,2,0.016668,0.230,6,0.0046633,0,1!,$0,$5.00,0.5,early
128_b2,13-Jun-2014 12:46:54,88,5,1,-$0,552.0325,558.0235,560.0235,562.8402,564.0235,2,0.21666,0.330,2,0.20864,1,1!,$0,$5.00,0.52083,hit
128_b2,13-Jun-2014 12:46:54,89,5,1,-$0,566.0325,568.0235,570.0235,572.5569,574.0235,2,0.21667,0.350,2,0.19799,1,1!,$0,$5.00,0.54167,hit
128_b2,13-Jun-2014 12:46:54,90,5,6,+$5,576.031,578.0235,580.0235,582.7068,584.0235,2,0.21667,0.270,2,0.20098,1,1!,+$5,$10.00,0.5625,hit
