Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
126_practice,22-Apr-2014 18:20:12,18,7,2,-$1,194.0252,198.0241,200.0274,202.3979,204.0172,2.0033,0.33387,0.400,6,0.31452,1,space,$0,$2.00,0.30952,hit
126_practice,22-Apr-2014 18:20:12,19,7,2,-$1,206.0284,212.0304,214.017,216.8049,218.0236,1.9866,0.40066,0.400,6,0.4264,0,space,-$1,$1.00,0.30952,late
126_practice,22-Apr-2014 18:20:12,20,6,3,-$5,220.0556,226.02,228.0233,230.2937,232.0299,2.0033,0.38397,0.400,4,0.36154,1,space,$0,$1.00,0.33333,hit
126_practice,22-Apr-2014 18:20:12,21,7,4,+$0,234.042,238.0231,240.0264,242.4804,244.0163,2.0033,0.36726,0.380,6,NaN,0,NaN,$0,$1.00,0.33333,noResponse
126_practice,22-Apr-2014 18:20:12,22,7,5,+$1,246.0272,252.0294,254.016,256.3031,258.0226,1.9866,0.31718,0.400,6,0.30649,1,space,+$1,$2.00,0.35714,hit
126_practice,22-Apr-2014 18:20:12,23,5,2,-$1,260.0347,266.0191,268.0224,270.3429,272.0289,2.0033,0.30049,0.380,2,0.28314,1,space,$0,$2.00,0.38095,hit
126_practice,22-Apr-2014 18:20:12,24,6,5,+$1,274.0401,276.0188,278.0221,280.8935,282.0287,2.0033,0.31718,0.380,4,0.30677,1,space,+$1,$3.00,0.40476,hit
126_practice,22-Apr-2014 18:20:12,25,7,6,+$5,284.04,288.0219,290.0252,292.7964,294.0318,2.0033,0.36727,0.380,6,0.38156,0,space,$0,$3.00,0.40476,late
126_practice,22-Apr-2014 18:20:12,26,6,1,-$0,296.027,302.0282,304.0315,306.5189,308.0214,2.0033,0.40066,0.440,4,0.39312,1,space,$0,$3.00,0.42857,hit
126_practice,22-Apr-2014 18:20:12,27,5,4,+$0,310.0335,314.0313,316.0179,318.9894,320.0244,1.9866,0.35057,0.360,2,0.37263,0,space,$0,$3.00,0.42857,late
126_practice,22-Apr-2014 18:20:12,28,5,3,-$5,322.0366,324.031,326.0176,328.3047,330.0242,1.9866,0.35057,0.420,2,0.33702,1,space,$0,$3.00,0.45238,hit
126_practice,22-Apr-2014 18:20:12,29,6,3,-$5,332.0362,334.0308,336.0174,338.605,340.024,1.9866,0.3005,0.440,4,0.29078,1,space,$0,$3.00,0.47619,hit
126_practice,22-Apr-2014 18:20:12,30,5,2,-$1,342.0359,346.0171,348.0204,350.5579,352.027,2.0033,0.31719,0.360,2,0.30841,1,space,$0,$3.00,0.5,hit
126_practice,22-Apr-2014 18:20:12,31,7,6,+$5,354.039,356.0169,358.0202,360.8415,362.0268,2.0033,0.36727,0.400,6,0.35027,1,space,+$5,$8.00,0.52381,hit
126_practice,22-Apr-2014 18:20:12,32,6,2,-$1,364.0389,370.0232,372.0265,374.8645,376.0164,2.0033,0.33389,0.340,4,0.43402,0,space,-$1,$7.00,0.52381,late
126_practice,22-Apr-2014 18:20:12,33,5,3,-$5,378.0284,382.0263,384.0296,386.4168,388.0194,2.0033,0.35057,0.460,2,0.33496,1,space,$0,$7.00,0.54762,hit
126_practice,22-Apr-2014 18:20:12,34,7,6,+$5,390.0314,392.026,394.0293,396.6336,398.0192,2.0033,0.050075,0.420,6,0.037584,1,space,+$5,$12.00,0.57143,hit
126_practice,22-Apr-2014 18:20:12,35,6,3,-$5,400.0312,406.0324,408.019,410.6065,412.0255,1.9866,0.31719,0.440,4,0.30055,1,space,$0,$12.00,0.59524,hit
126_practice,22-Apr-2014 18:20:12,36,6,2,-$1,414.0363,418.0187,420.022,422.7598,424.0286,2.0033,0.31718,0.320,4,0.39402,0,space,-$1,$11.00,0.59524,late
126_practice,22-Apr-2014 18:20:12,37,7,4,+$0,426.0406,430.0218,432.0251,434.813,436.0316,2.0033,0.3005,0.380,6,0.29004,1,space,+$0,$11.00,0.61905,hit
126_practice,22-Apr-2014 18:20:12,38,7,5,+$1,438.0269,444.0281,446.0314,448.836,450.0213,2.0033,0.35058,0.360,6,0.57982,0,space,$0,$11.00,0.61905,late
126_practice,22-Apr-2014 18:20:12,39,7,5,+$1,452.0333,458.0177,460.021,462.4751,464.0276,2.0033,0.33388,0.340,6,0.37563,0,space,$0,$11.00,0.61905,late
126_practice,22-Apr-2014 18:20:12,40,5,4,+$0,466.0397,472.0241,474.0274,476.7819,478.0172,2.0033,0.35058,0.360,2,0.35697,0,space,$0,$11.00,0.61905,late
126_practice,22-Apr-2014 18:20:12,41,7,6,+$5,480.0292,482.0238,484.0271,486.765,488.017,2.0033,0.35058,0.400,6,0.33364,1,space,+$5,$16.00,0.64286,hit
126_practice,22-Apr-2014 18:20:12,42,5,5,+$1,490.0292,496.0302,498.0168,500.404,502.0234,1.9866,0.28379,0.320,2,0.26756,1,space,+$1,$17.00,0.66667,hit
