Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
126_b1,01-May-2014 19:23:00,1,7,1,-$0,0.23286,18.032,20.032,22.882,24.032,2,0.35,0.350,6,0.55903,0,1!,-$0,$0.00,0,late
126_b1,01-May-2014 19:23:00,2,7,2,-$1,26.1867,32.032,34.032,36.9486,38.032,2,0.35001,0.350,6,0.54001,0,1!,-$1,$-1.00,0,late
126_b1,01-May-2014 19:23:00,3,7,2,-$1,40.0431,46.032,48.032,50.3653,52.032,2,0.35001,0.350,6,0.33259,1,1!,$0,$-1.00,0.02381,hit
126_b1,01-May-2014 19:23:00,4,5,4,+$0,54.0405,60.032,62.032,64.9653,66.032,2,0.35,0.350,2,NaN,0,NaN,$0,$-1.00,0.02381,noResponse
126_b1,01-May-2014 19:23:00,5,6,4,+$0,68.0407,70.032,72.032,74.7486,76.032,2,0.26666,0.350,4,0.24754,1,1!,+$0,$-1.00,0.047619,hit
126_b1,01-May-2014 19:23:00,6,6,6,+$5,78.0394,82.032,84.032,86.3486,88.032,2,0.35,0.350,4,NaN,0,NaN,$0,$-1.00,0.047619,noResponse
126_b1,01-May-2014 19:23:00,7,7,4,+$0,90.0392,94.032,96.032,98.482,100.032,2,0.26666,0.350,6,0.24393,1,1!,+$0,$-1.00,0.071429,hit
126_b1,01-May-2014 19:23:00,8,6,4,+$0,102.04,108.032,110.032,112.682,114.032,2,0.33333,0.330,4,0.35626,0,1!,$0,$-1.00,0.071429,late
126_b1,01-May-2014 19:23:00,9,7,3,-$5,116.0396,120.032,122.032,124.9986,126.032,2,0.35,0.350,6,NaN,0,NaN,-$5,$-6.00,0.071429,noResponse
126_b1,01-May-2014 19:23:00,10,6,2,-$1,128.0394,134.032,136.032,138.9986,140.032,2,0.34999,0.350,4,0.39679,0,1!,-$1,$-7.00,0.071429,late
126_b1,01-May-2014 19:23:00,11,7,5,+$1,142.0396,146.032,148.032,150.3986,152.032,2,0.34999,0.350,6,NaN,0,NaN,$0,$-7.00,0.071429,noResponse
126_b1,01-May-2014 19:23:00,12,5,1,-$0,154.0395,160.032,162.032,164.9986,166.032,2,0.35,0.350,2,NaN,0,NaN,-$0,$-7.00,0.071429,noResponse
126_b1,01-May-2014 19:23:00,13,5,5,+$1,168.0396,170.032,172.032,174.9986,176.032,2,0.35,0.350,2,NaN,0,NaN,$0,$-7.00,0.071429,noResponse
126_b1,01-May-2014 19:23:00,14,7,5,+$1,178.0394,180.032,182.032,184.632,186.032,2,0.35001,0.350,6,NaN,0,NaN,$0,$-7.00,0.071429,noResponse
126_b1,01-May-2014 19:23:00,15,5,6,+$5,188.0393,194.032,196.032,198.882,200.032,2,0.26667,0.350,2,0.25582,1,1!,+$5,$-2.00,0.095238,hit
