Started: 05-Jun-2013 16:51
1	3	0	1	1	0	95	0	0.704	0.000	0.000	0.014	0.000	0.000	1.500	0.000
2	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	1.500
3	3	0	1	0	0	95	0	0.352	0.000	0.000	2.021	0.000	0.000	1.500	2.000
4	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	3.500
5	3	0	0	0	0	94	0	0.334	0.000	0.000	4.262	0.000	0.000	1.500	4.250
6	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	5.750
7	3	0	1	0	0	95	0	0.290	0.000	0.000	7.017	0.000	0.000	1.500	7.000
8	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	8.500
9	3	0	1	0	0	94	0	0.271	0.000	0.000	10.021	0.000	0.000	1.500	10.000
10	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	11.500
11	3	0	0	0	0	94	0	0.292	0.000	0.000	12.759	0.000	0.000	1.500	12.750
12	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	14.250
13	3	0	0	0	0	95	0	0.197	0.000	0.000	14.767	0.000	0.000	1.500	14.750
14	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	16.250
15	3	0	0	2	100	94	0	0.332	0.000	0.000	16.758	0.000	0.000	1.500	16.750
16	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	18.250
17	3	0	0	0	0	94	0	0.282	0.000	0.000	19.762	0.000	0.000	1.500	19.750
18	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.000	21.250
19	3	0	1	1	0	95	0	0.319	0.000	0.000	24.260	0.000	0.000	1.500	24.250
20	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.625	25.750
21	3	0	1	0	0	95	0	0.276	0.000	0.000	28.392	0.000	0.000	1.500	28.375
22	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.875	29.875
23	3	0	1	0	0	95	0	0.288	0.000	0.000	32.757	0.000	0.000	1.500	32.750
24	3	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.750	34.250
25	3	0	1	0	0	95	0	0.395	0.000	0.000	36.009	0.000	0.000	1.500	36.000
