Started: 10-Jun-2013 15:33
1	2	0	0	0	0	94	0	0.441	0.000	0.000	0.023	0.000	0.000	1.500	0.000
2	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	1.500
3	2	0	0	0	0	94	0	0.377	0.000	0.000	2.645	0.000	0.000	1.500	2.625
4	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	4.125
5	2	0	1	0	0	95	0	0.366	0.000	0.000	4.769	0.000	0.000	1.500	4.750
6	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	6.250
7	2	0	1	0	0	95	0	0.335	0.000	0.000	6.760	0.000	0.000	1.500	6.750
8	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	8.250
9	2	0	0	0	0	94	0	0.337	0.000	0.000	9.133	0.000	0.000	1.500	9.125
10	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	10.625
11	2	0	1	0	0	95	0	0.344	0.000	0.000	11.390	0.000	0.000	1.500	11.375
12	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	12.875
13	2	1	0	2	350	94	0	0.348	0.000	0.000	13.764	0.000	0.000	1.500	13.750
14	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	15.250
15	2	1	1	1	250	0	0	0.000	0.000	0.000	16.386	0.000	0.558	1.500	16.375
16	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.625	17.875
17	2	0	1	0	0	95	0	0.484	0.000	0.000	19.522	0.000	0.000	1.500	19.500
18	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.375	21.000
19	2	1	0	2	300	94	0	0.385	0.000	0.000	23.389	0.000	0.304	1.500	23.375
20	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	24.875
21	2	1	1	1	300	95	0	0.353	0.000	0.000	26.260	0.000	0.305	1.500	26.250
22	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.500	27.750
23	2	0	0	0	0	94	0	0.445	0.000	0.000	31.272	0.000	0.000	1.500	31.250
24	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	32.750
25	2	0	1	0	0	95	0	0.317	0.000	0.000	33.512	0.000	0.000	1.500	33.500
26	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.375	35.000
27	2	0	0	0	0	94	0	0.345	0.000	0.000	37.396	0.000	0.000	1.500	37.375
28	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	38.875
29	2	0	1	0	0	95	0	0.289	0.000	0.000	40.134	0.000	0.000	1.500	40.125
30	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	41.625
31	2	0	0	0	0	94	0	0.349	0.000	0.000	42.889	0.000	0.000	1.500	42.875
32	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	44.375
33	2	0	0	0	0	94	0	0.445	0.000	0.000	45.395	0.000	0.000	1.500	45.375
34	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.875	46.875
35	2	1	0	2	250	94	0	0.367	0.000	0.000	49.759	0.000	0.256	1.500	49.750
36	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	51.250
37	2	0	1	0	0	95	0	0.384	0.000	0.000	52.382	0.000	0.000	1.500	52.375
38	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	53.875
39	2	0	0	0	0	94	0	0.316	0.000	0.000	54.506	0.000	0.000	1.500	54.500
40	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	56.000
41	2	0	0	0	0	94	0	0.376	0.000	0.000	56.647	0.000	0.000	1.500	56.625
42	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	58.125
43	2	0	1	0	0	95	0	0.334	0.000	0.000	59.385	0.000	0.000	1.500	59.375
44	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.625	60.875
45	2	1	1	1	250	95	0	0.372	0.000	0.000	62.521	0.000	0.254	1.500	62.500
46	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.125	64.000
47	2	0	1	0	0	95	0	0.422	0.000	0.000	67.135	0.000	0.000	1.500	67.125
48	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	68.625
49	2	0	1	0	0	95	0	0.405	0.000	0.000	69.641	0.000	0.000	1.500	69.625
50	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.750	71.125
51	2	1	0	1	200	0	0	0.000	0.000	0.000	72.894	0.000	0.205	1.500	72.875
52	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	74.375
53	2	0	0	0	0	94	0	0.449	0.000	0.000	74.885	0.000	0.000	1.500	74.875
54	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	76.375
55	2	0	1	0	0	95	0	0.375	0.000	0.000	77.640	0.000	0.000	1.500	77.625
56	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	79.125
57	2	0	0	0	0	94	0	0.411	0.000	0.000	79.764	0.000	0.000	1.500	79.750
58	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	81.250
59	2	0	1	0	0	95	0	0.371	0.000	0.000	82.635	0.000	0.000	1.500	82.625
60	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.375	84.125
61	2	1	1	2	200	0	0	0.000	0.000	0.000	87.514	0.000	0.204	1.500	87.500
62	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	89.000
63	2	0	0	0	0	94	0	0.395	0.000	0.000	89.506	0.000	0.000	1.500	89.500
64	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	91.000
65	2	0	1	0	0	95	0	0.318	0.000	0.000	91.896	0.000	0.000	1.500	91.875
66	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	93.375
67	2	0	1	0	0	95	0	0.312	0.000	0.000	94.518	0.000	0.000	1.500	94.500
68	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.500	96.000
69	2	0	1	0	0	95	0	0.369	0.000	0.000	98.517	0.000	0.000	1.500	98.500
70	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.875	100.000
71	2	1	1	2	250	95	0	0.347	0.000	0.000	102.882	0.000	0.255	1.500	102.875
72	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	104.375
73	2	1	0	1	250	0	0	0.000	0.000	0.000	105.139	0.000	0.254	1.500	105.125
74	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	4.000	106.625
75	2	0	0	0	0	94	0	0.454	0.000	0.000	110.632	0.000	0.000	1.500	110.625
76	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.875	112.125
77	2	0	0	0	0	94	0	0.388	0.000	0.000	114.018	0.000	0.000	1.500	114.000
78	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	115.500
79	2	0	0	0	0	94	0	0.405	0.000	0.000	116.889	0.000	0.000	1.500	116.875
80	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	118.375
81	2	0	1	0	0	95	0	0.386	0.000	0.000	119.013	0.000	0.000	1.500	119.000
82	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	120.500
83	2	1	0	1	300	0	0	0.000	0.000	0.000	121.270	0.000	0.304	1.500	121.250
84	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	122.750
85	2	0	1	0	0	95	0	0.382	0.000	0.000	124.008	0.000	0.000	1.500	124.000
86	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	125.500
87	2	0	0	0	0	94	0	0.440	0.000	0.000	126.381	0.000	0.000	1.500	126.375
88	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	127.875
89	2	0	1	0	0	95	0	0.413	0.000	0.000	128.506	0.000	0.000	1.500	128.500
90	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.625	130.000
91	2	0	0	0	0	94	0	0.383	0.000	0.000	132.638	0.000	0.000	1.500	132.625
92	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.625	134.125
93	2	1	1	2	200	0	0	0.000	0.000	0.000	135.758	0.000	0.203	1.500	135.750
94	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	137.250
95	2	0	0	0	0	94	0	0.408	0.000	0.000	138.646	0.000	0.000	1.500	138.625
96	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.750	140.125
97	2	1	0	2	250	94	0	0.406	0.000	0.000	141.882	0.000	0.254	1.500	141.875
98	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	143.375
99	2	0	0	0	0	94	0	0.475	0.000	0.000	144.139	0.000	0.000	1.500	144.125
100	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	145.625
101	2	0	1	0	0	95	0	0.567	0.000	0.000	146.761	0.000	0.000	1.500	146.750
102	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.250	148.250
103	2	0	0	0	0	94	0	0.366	0.000	0.000	150.511	0.000	0.000	1.500	150.500
104	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	152.000
105	2	0	1	0	0	95	0	0.401	0.000	0.000	152.636	0.000	0.000	1.500	152.625
106	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	154.125
107	2	0	1	0	0	95	0	0.414	0.000	0.000	154.760	0.000	0.000	1.500	154.750
108	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	156.250
109	2	0	0	0	0	94	0	0.469	0.000	0.000	156.768	0.000	0.000	1.500	156.750
110	2	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	158.250
